JTD - posicion alpha=1.250-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.250e+00 | 4.324e-03 | 1.489e-07         | position
4.000e+00 | 0.000e+00 | 1.250e+00 | 4.926e-03 | 1.398e-07         | position
5.000e+00 | 0.000e+00 | 1.250e+00 | 4.649e-03 | 1.465e-07         | position
6.000e+00 | 0.000e+00 | 1.250e+00 | 4.199e-03 | 1.477e-07         | position
7.000e+00 | 0.000e+00 | 1.250e+00 | 3.755e-03 | 1.456e-07         | position
8.000e+00 | 0.000e+00 | 1.250e+00 | 3.368e-03 | 1.251e-07         | position
9.000e+00 | 0.000e+00 | 1.250e+00 | 3.033e-03 | 1.243e-07         | position
1.000e+01 | 0.000e+00 | 1.250e+00 | 2.745e-03 | 1.443e-07         | position
1.100e+01 | 0.000e+00 | 1.250e+00 | 2.535e-03 | 1.473e-07         | position
1.200e+01 | 0.000e+00 | 1.250e+00 | 2.362e-03 | 1.466e-07         | position
1.300e+01 | 0.000e+00 | 1.250e+00 | 2.215e-03 | 1.471e-07         | position
1.400e+01 | 0.000e+00 | 1.250e+00 | 2.091e-03 | 1.426e-07         | position
1.500e+01 | 0.000e+00 | 1.250e+00 | 1.983e-03 | 1.312e-07         | position
1.600e+01 | 0.000e+00 | 1.250e+00 | 1.886e-03 | 1.490e-07         | position
1.700e+01 | 0.000e+00 | 1.250e+00 | 1.798e-03 | 1.290e-07         | position
1.800e+01 | 0.000e+00 | 1.250e+00 | 1.720e-03 | 1.466e-07         | position
1.900e+01 | 0.000e+00 | 1.250e+00 | 1.649e-03 | 1.469e-07         | position
2.000e+01 | 0.000e+00 | 1.250e+00 | 1.584e-03 | 1.473e-07         | position
2.100e+01 | 0.000e+00 | 1.250e+00 | 1.522e-03 | 1.441e-07         | position
2.200e+01 | 0.000e+00 | 1.250e+00 | 1.465e-03 | 1.471e-07         | position
2.300e+01 | 0.000e+00 | 1.250e+00 | 1.412e-03 | 1.456e-07         | position
2.400e+01 | 0.000e+00 | 1.250e+00 | 1.360e-03 | 1.489e-07         | position
2.500e+01 | 0.000e+00 | 1.250e+00 | 1.316e-03 | 1.461e-07         | position
2.600e+01 | 0.000e+00 | 1.250e+00 | 1.273e-03 | 1.451e-07         | position
2.700e+01 | 0.000e+00 | 1.250e+00 | 1.232e-03 | 1.485e-07         | position
2.800e+01 | 0.000e+00 | 1.250e+00 | 1.193e-03 | 1.487e-07         | position
2.900e+01 | 0.000e+00 | 1.250e+00 | 1.156e-03 | 1.463e-07         | position
3.000e+01 | 0.000e+00 | 1.250e+00 | 1.123e-03 | 1.488e-07         | position
3.100e+01 | 0.000e+00 | 1.250e+00 | 1.092e-03 | 1.393e-07         | position
3.200e+01 | 0.000e+00 | 1.250e+00 | 1.063e-03 | 1.451e-07         | position
3.300e+01 | 0.000e+00 | 1.250e+00 | 1.036e-03 | 1.466e-07         | position
3.400e+01 | 0.000e+00 | 1.250e+00 | 1.010e-03 | 1.441e-07         | position
3.500e+01 | 0.000e+00 | 1.250e+00 | 9.857e-04 | 1.471e-07         | position
3.600e+01 | 0.000e+00 | 1.250e+00 | 9.626e-04 | 1.435e-07         | position
3.700e+01 | 0.000e+00 | 1.250e+00 | 9.407e-04 | 1.467e-07         | position
3.800e+01 | 0.000e+00 | 1.250e+00 | 9.197e-04 | 1.437e-07         | position
3.900e+01 | 0.000e+00 | 1.250e+00 | 8.996e-04 | 1.436e-07         | position
4.000e+01 | 0.000e+00 | 1.250e+00 | 8.805e-04 | 1.466e-07         | position
4.100e+01 | 0.000e+00 | 1.250e+00 | 8.622e-04 | 1.482e-07         | position
4.200e+01 | 0.000e+00 | 1.250e+00 | 8.449e-04 | 1.473e-07         | position
4.300e+01 | 0.000e+00 | 1.250e+00 | 8.285e-04 | 1.489e-07         | position
4.400e+01 | 0.000e+00 | 1.250e+00 | 8.124e-04 | 1.490e-07         | position
4.500e+01 | 0.000e+00 | 1.250e+00 | 7.971e-04 | 1.490e-07         | position
4.600e+01 | 0.000e+00 | 1.250e+00 | 7.823e-04 | 1.376e-07         | position
4.700e+01 | 0.000e+00 | 1.250e+00 | 7.683e-04 | 1.485e-07         | position
4.800e+01 | 0.000e+00 | 1.250e+00 | 7.549e-04 | 1.482e-07         | position
4.900e+01 | 0.000e+00 | 1.250e+00 | 7.419e-04 | 1.486e-07         | position
5.000e+01 | 0.000e+00 | 1.250e+00 | 7.294e-04 | 1.490e-07         | position
5.100e+01 | 0.000e+00 | 1.250e+00 | 7.174e-04 | 1.474e-07         | position
5.200e+01 | 0.000e+00 | 1.250e+00 | 7.058e-04 | 1.484e-07         | position
5.300e+01 | 0.000e+00 | 1.250e+00 | 6.946e-04 | 1.484e-07         | position
5.400e+01 | 0.000e+00 | 1.250e+00 | 6.838e-04 | 1.454e-07         | position

