QSIa posicion - alpha=2.500 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 2.500e+00 | 9.988e-01 | 8.872e-06         | position
7.000e+00 | 1.000e+00 | 2.500e+00 | 9.975e-01 | 1.444e-07         | position
8.000e+00 | 1.000e+00 | 2.500e+00 | 9.956e-01 | 1.952e-06         | position
9.000e+00 | 1.000e+00 | 2.500e+00 | 9.933e-01 | 3.594e-06         | position
1.000e+01 | 1.000e+00 | 2.500e+00 | 9.905e-01 | 1.395e-06         | position
1.100e+01 | 1.000e+00 | 2.500e+00 | 9.873e-01 | 9.339e-06         | position
1.200e+01 | 1.000e+00 | 2.500e+00 | 9.850e-01 | 2.229e-04         | position
1.300e+01 | 1.000e+00 | 2.500e+00 | 9.830e-01 | 1.625e-04         | position
1.400e+01 | 1.000e+00 | 2.500e+00 | 9.812e-01 | 4.460e-06         | position
1.500e+01 | 1.000e+00 | 2.500e+00 | 9.795e-01 | 7.960e-06         | position
1.600e+01 | 1.000e+00 | 2.500e+00 | 9.778e-01 | 8.346e-06         | position
1.700e+01 | 1.000e+00 | 2.500e+00 | 9.764e-01 | 1.804e-05         | position
1.800e+01 | 1.000e+00 | 2.500e+00 | 9.750e-01 | 9.203e-05         | position
1.900e+01 | 1.000e+00 | 2.500e+00 | 9.737e-01 | 3.424e-04         | position
2.000e+01 | 1.000e+00 | 2.500e+00 | 9.726e-01 | 1.506e-03         | position
2.100e+01 | 1.000e+00 | 2.500e+00 | 9.716e-01 | 4.497e-03         | position
2.200e+01 | 1.000e+00 | 2.500e+00 | 9.708e-01 | 4.099e-03         | position
2.300e+01 | 1.000e+00 | 2.500e+00 | 9.702e-01 | 2.623e-03         | position
2.400e+01 | 1.000e+00 | 2.500e+00 | 9.695e-01 | 1.364e-03         | position
2.500e+01 | 1.000e+00 | 2.500e+00 | 9.687e-01 | 1.083e-03         | position
2.600e+01 | 1.000e+00 | 2.500e+00 | 9.681e-01 | 9.859e-03         | position
2.700e+01 | 1.000e+00 | 2.500e+00 | 9.676e-01 | 3.564e-03         | position
2.800e+01 | 1.000e+00 | 2.500e+00 | 9.670e-01 | 8.996e-04         | position
2.900e+01 | 1.000e+00 | 2.500e+00 | 9.665e-01 | 4.984e-03         | position
3.000e+01 | 1.000e+00 | 2.500e+00 | 9.659e-01 | 9.863e-03         | position
3.100e+01 | 1.000e+00 | 2.500e+00 | 9.654e-01 | 1.411e-02         | position
3.200e+01 | 1.000e+00 | 2.500e+00 | 9.648e-01 | 1.743e-02         | position
3.300e+01 | 1.000e+00 | 2.500e+00 | 9.643e-01 | 2.080e-02         | position
3.400e+01 | 1.000e+00 | 2.500e+00 | 9.638e-01 | 2.152e-02         | position
3.500e+01 | 1.000e+00 | 2.500e+00 | 9.632e-01 | 1.304e-02         | position
3.600e+01 | 1.000e+00 | 2.500e+00 | 9.628e-01 | 9.368e-02         | position
3.700e+01 | 1.000e+00 | 2.500e+00 | 9.623e-01 | 2.356e-02         | position
3.800e+01 | 1.000e+00 | 2.500e+00 | 9.618e-01 | 5.285e-02         | position
3.900e+01 | 1.000e+00 | 2.500e+00 | 9.614e-01 | 9.413e-02         | position
4.000e+01 | 1.000e+00 | 2.500e+00 | 9.610e-01 | 1.521e-01         | position
4.100e+01 | 1.000e+00 | 2.500e+00 | 9.606e-01 | 2.152e-02         | position
4.200e+01 | 1.000e+00 | 2.500e+00 | 9.602e-01 | 2.059e-01         | position
4.300e+01 | 1.000e+00 | 2.500e+00 | 9.599e-01 | 1.388e-01         | position
4.400e+01 | 1.000e+00 | 2.500e+00 | 9.595e-01 | 9.611e-02         | position
4.500e+01 | 1.000e+00 | 2.500e+00 | 9.592e-01 | 8.638e-02         | position
4.600e+01 | 1.000e+00 | 2.500e+00 | 9.589e-01 | 1.930e-01         | position
4.700e+01 | 1.000e+00 | 2.500e+00 | 9.585e-01 | 2.954e-01         | position
4.800e+01 | 1.000e+00 | 2.500e+00 | 9.582e-01 | 3.557e-01         | position
4.900e+01 | 1.000e+00 | 2.500e+00 | 9.579e-01 | 2.870e-01         | position
5.000e+01 | 1.000e+00 | 2.500e+00 | 9.576e-01 | 2.371e-01         | position
5.100e+01 | 1.000e+00 | 2.500e+00 | 9.573e-01 | 3.280e-01         | position
5.200e+01 | 1.000e+00 | 2.500e+00 | 9.570e-01 | 5.882e-01         | position
5.300e+01 | 1.000e+00 | 2.500e+00 | 9.568e-01 | 3.593e-01         | position
5.400e+01 | 1.000e+00 | 2.500e+00 | 9.565e-01 | 3.263e-01         | position
5.500e+01 | 1.000e+00 | 2.500e+00 | 9.563e-01 | 8.252e-01         | position

