QSIa momento - alpha=3.000 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 3.000e+00 | 2.325e-01 | 1.480e-07         | momentum
4.000e+00 | 0.000e+00 | 3.000e+00 | 9.999e-01 | 1.453e-07         | momentum
5.000e+00 | 0.000e+00 | 3.000e+00 | 9.963e-01 | 1.454e-07         | momentum
6.000e+00 | 0.000e+00 | 3.000e+00 | 9.949e-01 | 3.194e-08         | momentum
7.000e+00 | 0.000e+00 | 3.000e+00 | 9.952e-01 | 2.343e-09         | momentum
8.000e+00 | 0.000e+00 | 3.000e+00 | 9.972e-01 | 5.712e-10         | momentum
9.000e+00 | 0.000e+00 | 3.000e+00 | 9.982e-01 | 2.834e-10         | momentum
1.000e+01 | 0.000e+00 | 3.000e+00 | 9.987e-01 | 1.092e-10         | momentum
1.100e+01 | 0.000e+00 | 3.000e+00 | 1.663e-01 | 1.405e-07         | momentum
1.200e+01 | 0.000e+00 | 3.000e+00 | 9.980e-01 | 1.312e-07         | momentum
1.300e+01 | 0.000e+00 | 3.000e+00 | 9.972e-01 | 1.466e-07         | momentum
1.400e+01 | 0.000e+00 | 3.000e+00 | 9.968e-01 | 1.437e-07         | momentum
1.500e+01 | 0.000e+00 | 3.000e+00 | 9.972e-01 | 1.219e-07         | momentum
1.600e+01 | 0.000e+00 | 3.000e+00 | 9.983e-01 | 8.373e-09         | momentum
1.700e+01 | 0.000e+00 | 3.000e+00 | 9.988e-01 | 5.662e-10         | momentum
1.800e+01 | 0.000e+00 | 3.000e+00 | 9.991e-01 | 2.716e-08         | momentum
1.900e+01 | 0.000e+00 | 3.000e+00 | 2.802e-01 | 1.415e-07         | momentum
2.000e+01 | 0.000e+00 | 3.000e+00 | 9.897e-01 | 1.395e-07         | momentum
2.100e+01 | 0.000e+00 | 3.000e+00 | 9.880e-01 | 1.355e-07         | momentum
2.200e+01 | 0.000e+00 | 3.000e+00 | 9.874e-01 | 1.316e-07         | momentum
2.300e+01 | 0.000e+00 | 3.000e+00 | 9.873e-01 | 1.307e-07         | momentum
2.400e+01 | 0.000e+00 | 3.000e+00 | 3.381e-01 | 4.649e-08         | momentum
2.500e+01 | 0.000e+00 | 3.000e+00 | 9.874e-01 | 1.274e-07         | momentum
2.600e+01 | 0.000e+00 | 3.000e+00 | 9.868e-01 | 1.456e-07         | momentum
2.700e+01 | 0.000e+00 | 3.000e+00 | 9.864e-01 | 1.377e-07         | momentum
2.800e+01 | 0.000e+00 | 3.000e+00 | 9.862e-01 | 1.449e-07         | momentum
2.900e+01 | 0.000e+00 | 3.000e+00 | 2.666e-01 | 2.148e-08         | momentum
3.000e+01 | 0.000e+00 | 3.000e+00 | 9.860e-01 | 6.032e-08         | momentum
3.100e+01 | 0.000e+00 | 3.000e+00 | 9.952e-01 | 3.763e-08         | momentum
3.200e+01 | 0.000e+00 | 3.000e+00 | 9.964e-01 | 5.137e-09         | momentum
3.300e+01 | 0.000e+00 | 3.000e+00 | 9.971e-01 | 5.339e-08         | momentum
3.400e+01 | 0.000e+00 | 3.000e+00 | 9.984e-01 | 5.551e-10         | momentum
3.500e+01 | 0.000e+00 | 3.000e+00 | 9.989e-01 | 1.995e-10         | momentum
3.600e+01 | 0.000e+00 | 3.000e+00 | 9.992e-01 | 1.426e-11         | momentum
3.700e+01 | 0.000e+00 | 3.000e+00 | 3.377e-01 | 1.228e-07         | momentum
3.800e+01 | 0.000e+00 | 3.000e+00 | 9.828e-01 | 1.444e-07         | momentum
3.900e+01 | 0.000e+00 | 3.000e+00 | 9.757e-01 | 1.397e-07         | momentum
4.000e+01 | 0.000e+00 | 3.000e+00 | 9.718e-01 | 1.475e-07         | momentum
4.100e+01 | 0.000e+00 | 3.000e+00 | 5.397e-01 | 7.418e-09         | momentum
4.200e+01 | 0.000e+00 | 3.000e+00 | 5.353e-01 | 3.892e-09         | momentum
4.300e+01 | 0.000e+00 | 3.000e+00 | 9.665e-01 | 1.313e-07         | momentum
4.400e+01 | 0.000e+00 | 3.000e+00 | 4.936e-01 | 4.110e-09         | momentum
4.500e+01 | 0.000e+00 | 3.000e+00 | 4.692e-01 | 1.065e-09         | momentum
4.600e+01 | 0.000e+00 | 3.000e+00 | 9.999e-01 | 1.380e-11         | momentum
4.700e+01 | 0.000e+00 | 3.000e+00 | 4.219e-01 | 1.180e-09         | momentum
4.800e+01 | 0.000e+00 | 3.000e+00 | 9.610e-01 | 3.098e-08         | momentum
4.900e+01 | 0.000e+00 | 3.000e+00 | 9.877e-01 | 1.531e-08         | momentum
5.000e+01 | 0.000e+00 | 3.000e+00 | 9.929e-01 | 1.063e-09         | momentum
5.100e+01 | 0.000e+00 | 3.000e+00 | 9.953e-01 | 1.602e-09         | momentum
5.200e+01 | 0.000e+00 | 3.000e+00 | 9.974e-01 | 8.025e-10         | momentum
5.300e+01 | 0.000e+00 | 3.000e+00 | 9.983e-01 | 3.882e-10         | momentum
5.400e+01 | 0.000e+00 | 3.000e+00 | 9.988e-01 | 1.549e-10         | momentum

