JTD - posicion alpha=1.500-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.500e+00 | 2.187e-03 | 1.477e-07         | position
4.000e+00 | 0.000e+00 | 1.500e+00 | 4.382e-03 | 1.245e-07         | position
5.000e+00 | 0.000e+00 | 1.500e+00 | 5.786e-03 | 1.378e-07         | position
6.000e+00 | 0.000e+00 | 1.500e+00 | 6.720e-03 | 1.480e-07         | position
7.000e+00 | 0.000e+00 | 1.500e+00 | 7.364e-03 | 1.356e-07         | position
8.000e+00 | 0.000e+00 | 1.500e+00 | 7.838e-03 | 1.103e-07         | position
9.000e+00 | 0.000e+00 | 1.500e+00 | 8.183e-03 | 1.439e-07         | position
1.000e+01 | 0.000e+00 | 1.500e+00 | 8.439e-03 | 1.429e-07         | position
1.100e+01 | 0.000e+00 | 1.500e+00 | 8.690e-03 | 1.462e-07         | position
1.200e+01 | 0.000e+00 | 1.500e+00 | 8.939e-03 | 1.416e-07         | position
1.300e+01 | 0.000e+00 | 1.500e+00 | 9.156e-03 | 1.465e-07         | position
1.400e+01 | 0.000e+00 | 1.500e+00 | 9.350e-03 | 1.450e-07         | position
1.500e+01 | 0.000e+00 | 1.500e+00 | 9.526e-03 | 1.339e-07         | position
1.600e+01 | 0.000e+00 | 1.500e+00 | 9.687e-03 | 1.390e-07         | position
1.700e+01 | 0.000e+00 | 1.500e+00 | 9.833e-03 | 1.150e-07         | position
1.800e+01 | 0.000e+00 | 1.500e+00 | 9.966e-03 | 1.088e-07         | position
1.900e+01 | 0.000e+00 | 1.500e+00 | 1.010e-02 | 1.482e-07         | position
2.000e+01 | 0.000e+00 | 1.500e+00 | 1.023e-02 | 1.471e-07         | position
2.100e+01 | 0.000e+00 | 1.500e+00 | 1.035e-02 | 1.489e-07         | position
2.200e+01 | 0.000e+00 | 1.500e+00 | 1.046e-02 | 1.436e-07         | position
2.300e+01 | 0.000e+00 | 1.500e+00 | 1.056e-02 | 1.447e-07         | position
2.400e+01 | 0.000e+00 | 1.500e+00 | 1.065e-02 | 1.485e-07         | position
2.500e+01 | 0.000e+00 | 1.500e+00 | 1.075e-02 | 1.452e-07         | position
2.600e+01 | 0.000e+00 | 1.500e+00 | 1.083e-02 | 1.434e-07         | position
2.700e+01 | 0.000e+00 | 1.500e+00 | 1.091e-02 | 1.415e-07         | position
2.800e+01 | 0.000e+00 | 1.500e+00 | 1.099e-02 | 1.449e-07         | position
2.900e+01 | 0.000e+00 | 1.500e+00 | 1.105e-02 | 1.485e-07         | position
3.000e+01 | 0.000e+00 | 1.500e+00 | 1.112e-02 | 1.474e-07         | position
3.100e+01 | 0.000e+00 | 1.500e+00 | 1.119e-02 | 1.443e-07         | position
3.200e+01 | 0.000e+00 | 1.500e+00 | 1.125e-02 | 1.366e-07         | position
3.300e+01 | 0.000e+00 | 1.500e+00 | 1.131e-02 | 1.430e-07         | position
3.400e+01 | 0.000e+00 | 1.500e+00 | 1.137e-02 | 1.390e-07         | position
3.500e+01 | 0.000e+00 | 1.500e+00 | 1.143e-02 | 1.481e-07         | position
3.600e+01 | 0.000e+00 | 1.500e+00 | 1.148e-02 | 1.266e-07         | position
3.700e+01 | 0.000e+00 | 1.500e+00 | 1.153e-02 | 1.435e-07         | position
3.800e+01 | 0.000e+00 | 1.500e+00 | 1.158e-02 | 1.486e-07         | position
3.900e+01 | 0.000e+00 | 1.500e+00 | 1.163e-02 | 1.436e-07         | position
4.000e+01 | 0.000e+00 | 1.500e+00 | 1.168e-02 | 1.489e-07         | position
4.100e+01 | 0.000e+00 | 1.500e+00 | 1.172e-02 | 1.485e-07         | position
4.200e+01 | 0.000e+00 | 1.500e+00 | 1.176e-02 | 1.427e-07         | position
4.300e+01 | 0.000e+00 | 1.500e+00 | 1.181e-02 | 1.417e-07         | position
4.400e+01 | 0.000e+00 | 1.500e+00 | 1.185e-02 | 1.438e-07         | position
4.500e+01 | 0.000e+00 | 1.500e+00 | 1.188e-02 | 1.489e-07         | position
4.600e+01 | 0.000e+00 | 1.500e+00 | 1.192e-02 | 1.478e-07         | position
4.700e+01 | 0.000e+00 | 1.500e+00 | 1.196e-02 | 1.414e-07         | position
4.800e+01 | 0.000e+00 | 1.500e+00 | 1.200e-02 | 1.467e-07         | position
4.900e+01 | 0.000e+00 | 1.500e+00 | 1.203e-02 | 1.452e-07         | position
5.000e+01 | 0.000e+00 | 1.500e+00 | 1.207e-02 | 1.490e-07         | position
5.100e+01 | 0.000e+00 | 1.500e+00 | 1.210e-02 | 1.377e-07         | position
5.200e+01 | 0.000e+00 | 1.500e+00 | 1.213e-02 | 1.487e-07         | position
5.300e+01 | 0.000e+00 | 1.500e+00 | 1.216e-02 | 1.480e-07         | position
5.400e+01 | 0.000e+00 | 1.500e+00 | 1.220e-02 | 1.479e-07         | position

