JTD - momento alpha=1.000-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.000e+00 | 3.477e-02 | 1.311e-07         | momentum
4.000e+00 | 0.000e+00 | 1.000e+00 | 1.231e-02 | 1.476e-07         | momentum
5.000e+00 | 0.000e+00 | 1.000e+00 | 5.943e-03 | 1.454e-07         | momentum
6.000e+00 | 0.000e+00 | 1.000e+00 | 3.400e-03 | 1.274e-07         | momentum
7.000e+00 | 0.000e+00 | 1.000e+00 | 2.144e-03 | 1.443e-07         | momentum
8.000e+00 | 0.000e+00 | 1.000e+00 | 1.442e-03 | 1.370e-07         | momentum
9.000e+00 | 0.000e+00 | 1.000e+00 | 1.021e-03 | 1.454e-07         | momentum
1.000e+01 | 0.000e+00 | 1.000e+00 | 7.501e-04 | 1.412e-07         | momentum
1.100e+01 | 0.000e+00 | 1.000e+00 | 2.424e-03 | 1.489e-07         | momentum
1.200e+01 | 0.000e+00 | 1.000e+00 | 1.506e-03 | 1.444e-07         | momentum
1.300e+01 | 0.000e+00 | 1.000e+00 | 1.142e-03 | 1.478e-07         | momentum
1.400e+01 | 0.000e+00 | 1.000e+00 | 9.248e-04 | 1.366e-07         | momentum
1.500e+01 | 0.000e+00 | 1.000e+00 | 7.742e-04 | 1.422e-07         | momentum
1.600e+01 | 0.000e+00 | 1.000e+00 | 6.604e-04 | 1.484e-07         | momentum
1.700e+01 | 0.000e+00 | 1.000e+00 | 5.729e-04 | 1.443e-07         | momentum
1.800e+01 | 0.000e+00 | 1.000e+00 | 5.036e-04 | 1.485e-07         | momentum
1.900e+01 | 0.000e+00 | 1.000e+00 | 9.286e-04 | 1.483e-07         | momentum
2.000e+01 | 0.000e+00 | 1.000e+00 | 7.272e-04 | 1.488e-07         | momentum
2.100e+01 | 0.000e+00 | 1.000e+00 | 6.432e-04 | 1.457e-07         | momentum
2.200e+01 | 0.000e+00 | 1.000e+00 | 5.757e-04 | 1.489e-07         | momentum
2.300e+01 | 0.000e+00 | 1.000e+00 | 5.183e-04 | 1.454e-07         | momentum
2.400e+01 | 0.000e+00 | 1.000e+00 | 5.126e-04 | 1.471e-07         | momentum
2.500e+01 | 0.000e+00 | 1.000e+00 | 4.271e-04 | 1.484e-07         | momentum
2.600e+01 | 0.000e+00 | 1.000e+00 | 3.890e-04 | 1.464e-07         | momentum
2.700e+01 | 0.000e+00 | 1.000e+00 | 3.561e-04 | 1.490e-07         | momentum
2.800e+01 | 0.000e+00 | 1.000e+00 | 3.272e-04 | 1.473e-07         | momentum
2.900e+01 | 0.000e+00 | 1.000e+00 | 3.601e-04 | 1.479e-07         | momentum
3.000e+01 | 0.000e+00 | 1.000e+00 | 2.794e-04 | 1.477e-07         | momentum
3.100e+01 | 0.000e+00 | 1.000e+00 | 2.428e-04 | 1.438e-07         | momentum
3.200e+01 | 0.000e+00 | 1.000e+00 | 2.194e-04 | 1.462e-07         | momentum
3.300e+01 | 0.000e+00 | 1.000e+00 | 2.019e-04 | 1.479e-07         | momentum
3.400e+01 | 0.000e+00 | 1.000e+00 | 1.874e-04 | 1.452e-07         | momentum
3.500e+01 | 0.000e+00 | 1.000e+00 | 1.753e-04 | 1.395e-07         | momentum
3.600e+01 | 0.000e+00 | 1.000e+00 | 1.648e-04 | 1.463e-07         | momentum
3.700e+01 | 0.000e+00 | 1.000e+00 | 2.684e-04 | 1.487e-07         | momentum
3.800e+01 | 0.000e+00 | 1.000e+00 | 2.307e-04 | 1.488e-07         | momentum
3.900e+01 | 0.000e+00 | 1.000e+00 | 2.148e-04 | 1.475e-07         | momentum
4.000e+01 | 0.000e+00 | 1.000e+00 | 2.031e-04 | 1.475e-07         | momentum
4.100e+01 | 0.000e+00 | 1.000e+00 | 1.943e-04 | 1.477e-07         | momentum
4.200e+01 | 0.000e+00 | 1.000e+00 | 1.864e-04 | 1.489e-07         | momentum
4.300e+01 | 0.000e+00 | 1.000e+00 | 1.747e-04 | 1.486e-07         | momentum
4.400e+01 | 0.000e+00 | 1.000e+00 | 1.748e-04 | 1.486e-07         | momentum
4.500e+01 | 0.000e+00 | 1.000e+00 | 1.700e-04 | 1.476e-07         | momentum
4.600e+01 | 0.000e+00 | 1.000e+00 | 9.240e-05 | 1.455e-07         | momentum
4.700e+01 | 0.000e+00 | 1.000e+00 | 1.614e-04 | 1.488e-07         | momentum
4.800e+01 | 0.000e+00 | 1.000e+00 | 1.393e-04 | 1.479e-07         | momentum
4.900e+01 | 0.000e+00 | 1.000e+00 | 1.268e-04 | 1.438e-07         | momentum
5.000e+01 | 0.000e+00 | 1.000e+00 | 1.187e-04 | 1.478e-07         | momentum
5.100e+01 | 0.000e+00 | 1.000e+00 | 1.126e-04 | 1.463e-07         | momentum
5.200e+01 | 0.000e+00 | 1.000e+00 | 1.075e-04 | 1.481e-07         | momentum
5.300e+01 | 0.000e+00 | 1.000e+00 | 1.030e-04 | 1.454e-07         | momentum
5.400e+01 | 0.000e+00 | 1.000e+00 | 9.914e-05 | 1.479e-07         | momentum

