QSIa momento - alpha=1.500 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.500e+00 | 6.650e-01 | 1.485e-07         | momentum
4.000e+00 | 0.000e+00 | 1.500e+00 | 9.825e-01 | 1.490e-07         | momentum
5.000e+00 | 0.000e+00 | 1.500e+00 | 9.943e-01 | 1.478e-07         | momentum
6.000e+00 | 0.000e+00 | 1.500e+00 | 9.972e-01 | 1.489e-07         | momentum
7.000e+00 | 0.000e+00 | 1.500e+00 | 9.984e-01 | 1.486e-07         | momentum
8.000e+00 | 0.000e+00 | 1.500e+00 | 9.992e-01 | 1.471e-07         | momentum
9.000e+00 | 0.000e+00 | 1.500e+00 | 9.995e-01 | 1.436e-07         | momentum
1.000e+01 | 0.000e+00 | 1.500e+00 | 9.997e-01 | 1.459e-07         | momentum
1.100e+01 | 0.000e+00 | 1.500e+00 | 9.028e-01 | 1.486e-07         | momentum
1.200e+01 | 0.000e+00 | 1.500e+00 | 9.739e-01 | 1.478e-07         | momentum
1.300e+01 | 0.000e+00 | 1.500e+00 | 9.901e-01 | 1.383e-07         | momentum
1.400e+01 | 0.000e+00 | 1.500e+00 | 9.951e-01 | 1.478e-07         | momentum
1.500e+01 | 0.000e+00 | 1.500e+00 | 9.972e-01 | 1.470e-07         | momentum
1.600e+01 | 0.000e+00 | 1.500e+00 | 9.983e-01 | 1.486e-07         | momentum
1.700e+01 | 0.000e+00 | 1.500e+00 | 9.989e-01 | 1.459e-07         | momentum
1.800e+01 | 0.000e+00 | 1.500e+00 | 9.992e-01 | 1.465e-07         | momentum
1.900e+01 | 0.000e+00 | 1.500e+00 | 9.598e-01 | 1.439e-07         | momentum
2.000e+01 | 0.000e+00 | 1.500e+00 | 9.821e-01 | 1.418e-07         | momentum
2.100e+01 | 0.000e+00 | 1.500e+00 | 9.835e-01 | 1.481e-07         | momentum
2.200e+01 | 0.000e+00 | 1.500e+00 | 9.843e-01 | 1.486e-07         | momentum
2.300e+01 | 0.000e+00 | 1.500e+00 | 9.850e-01 | 1.459e-07         | momentum
2.400e+01 | 0.000e+00 | 1.500e+00 | 9.815e-01 | 1.482e-07         | momentum
2.500e+01 | 0.000e+00 | 1.500e+00 | 9.861e-01 | 1.484e-07         | momentum
2.600e+01 | 0.000e+00 | 1.500e+00 | 9.868e-01 | 1.489e-07         | momentum
2.700e+01 | 0.000e+00 | 1.500e+00 | 9.874e-01 | 1.486e-07         | momentum
2.800e+01 | 0.000e+00 | 1.500e+00 | 9.879e-01 | 1.488e-07         | momentum
2.900e+01 | 0.000e+00 | 1.500e+00 | 9.829e-01 | 1.481e-07         | momentum
3.000e+01 | 0.000e+00 | 1.500e+00 | 9.887e-01 | 1.489e-07         | momentum
3.100e+01 | 0.000e+00 | 1.500e+00 | 9.938e-01 | 1.488e-07         | momentum
3.200e+01 | 0.000e+00 | 1.500e+00 | 9.961e-01 | 1.466e-07         | momentum
3.300e+01 | 0.000e+00 | 1.500e+00 | 9.974e-01 | 1.467e-07         | momentum
3.400e+01 | 0.000e+00 | 1.500e+00 | 9.981e-01 | 1.479e-07         | momentum
3.500e+01 | 0.000e+00 | 1.500e+00 | 9.986e-01 | 1.483e-07         | momentum
3.600e+01 | 0.000e+00 | 1.500e+00 | 9.989e-01 | 1.463e-07         | momentum
3.700e+01 | 0.000e+00 | 1.500e+00 | 9.777e-01 | 1.368e-07         | momentum
3.800e+01 | 0.000e+00 | 1.500e+00 | 9.874e-01 | 1.478e-07         | momentum
3.900e+01 | 0.000e+00 | 1.500e+00 | 9.894e-01 | 1.406e-07         | momentum
4.000e+01 | 0.000e+00 | 1.500e+00 | 9.903e-01 | 1.487e-07         | momentum
4.100e+01 | 0.000e+00 | 1.500e+00 | 9.922e-01 | 1.479e-07         | momentum
4.200e+01 | 0.000e+00 | 1.500e+00 | 9.927e-01 | 1.483e-07         | momentum
4.300e+01 | 0.000e+00 | 1.500e+00 | 9.920e-01 | 1.477e-07         | momentum
4.400e+01 | 0.000e+00 | 1.500e+00 | 9.928e-01 | 1.486e-07         | momentum
4.500e+01 | 0.000e+00 | 1.500e+00 | 9.928e-01 | 1.489e-07         | momentum
4.600e+01 | 0.000e+00 | 1.500e+00 | 9.999e-01 | 1.458e-07         | momentum
4.700e+01 | 0.000e+00 | 1.500e+00 | 9.926e-01 | 1.488e-07         | momentum
4.800e+01 | 0.000e+00 | 1.500e+00 | 9.939e-01 | 1.484e-07         | momentum
4.900e+01 | 0.000e+00 | 1.500e+00 | 9.962e-01 | 1.482e-07         | momentum
5.000e+01 | 0.000e+00 | 1.500e+00 | 9.974e-01 | 1.490e-07         | momentum
5.100e+01 | 0.000e+00 | 1.500e+00 | 9.981e-01 | 1.489e-07         | momentum
5.200e+01 | 0.000e+00 | 1.500e+00 | 9.985e-01 | 1.444e-07         | momentum
5.300e+01 | 0.000e+00 | 1.500e+00 | 9.988e-01 | 1.486e-07         | momentum
5.400e+01 | 0.000e+00 | 1.500e+00 | 9.991e-01 | 1.434e-07         | momentum

