QSIa momento - alpha=3.000 -ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | QSI_alpha | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 3.000e+00 | 9.994e-01 | 1.419e-07         | momentum
7.000e+00 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 1.348e-07         | momentum
8.000e+00 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 5.552e-09         | momentum
9.000e+00 | -1.000e+00 | 3.000e+00 | 9.998e-01 | 3.213e-10         | momentum
1.100e+01 | -1.000e+00 | 3.000e+00 | 9.999e-01 | 1.478e-07         | momentum
1.300e+01 | -1.000e+00 | 3.000e+00 | 1.000e+00 | 1.477e-07         | momentum
1.400e+01 | -1.000e+00 | 3.000e+00 | 9.996e-01 | 1.488e-07         | momentum
1.500e+01 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 1.477e-07         | momentum
1.600e+01 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 1.421e-07         | momentum
1.700e+01 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 6.409e-09         | momentum
1.900e+01 | -1.000e+00 | 3.000e+00 | 9.996e-01 | 1.755e-06         | momentum
2.100e+01 | -1.000e+00 | 3.000e+00 | 9.990e-01 | 1.481e-07         | momentum
2.200e+01 | -1.000e+00 | 3.000e+00 | 9.992e-01 | 1.489e-07         | momentum
2.300e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 1.474e-07         | momentum
2.400e+01 | -1.000e+00 | 3.000e+00 | 9.994e-01 | 1.456e-07         | momentum
2.500e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 1.210e-07         | momentum
2.600e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 1.485e-07         | momentum
2.700e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 1.453e-07         | momentum
2.800e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 1.488e-07         | momentum
2.900e+01 | -1.000e+00 | 3.000e+00 | 9.994e-01 | 1.478e-07         | momentum
3.100e+01 | -1.000e+00 | 3.000e+00 | 9.998e-01 | 1.469e-07         | momentum
3.200e+01 | -1.000e+00 | 3.000e+00 | 9.996e-01 | 1.453e-07         | momentum
3.300e+01 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 6.633e-08         | momentum
3.400e+01 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 7.300e-09         | momentum
3.500e+01 | -1.000e+00 | 3.000e+00 | 9.997e-01 | 2.095e-09         | momentum
3.700e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 1.487e-07         | momentum
3.900e+01 | -1.000e+00 | 3.000e+00 | 9.991e-01 | 1.450e-07         | momentum
4.000e+01 | -1.000e+00 | 3.000e+00 | 9.968e-01 | 1.473e-07         | momentum
4.100e+01 | -1.000e+00 | 3.000e+00 | 9.971e-01 | 1.472e-07         | momentum
4.200e+01 | -1.000e+00 | 3.000e+00 | 9.975e-01 | 1.463e-07         | momentum
4.300e+01 | -1.000e+00 | 3.000e+00 | 9.973e-01 | 1.470e-07         | momentum
4.400e+01 | -1.000e+00 | 3.000e+00 | 9.973e-01 | 1.451e-07         | momentum
4.500e+01 | -1.000e+00 | 3.000e+00 | 9.974e-01 | 1.400e-07         | momentum
4.600e+01 | -1.000e+00 | 3.000e+00 | 9.975e-01 | 1.477e-07         | momentum
4.700e+01 | -1.000e+00 | 3.000e+00 | 9.977e-01 | 1.449e-07         | momentum
4.900e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 7.545e-08         | momentum
5.000e+01 | -1.000e+00 | 3.000e+00 | 9.989e-01 | 9.634e-08         | momentum
5.100e+01 | -1.000e+00 | 3.000e+00 | 9.993e-01 | 6.100e-08         | momentum
5.200e+01 | -1.000e+00 | 3.000e+00 | 9.994e-01 | 1.191e-09         | momentum
5.300e+01 | -1.000e+00 | 3.000e+00 | 9.995e-01 | 4.491e-09         | momentum

