JTD - posicion alpha=1.500-cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 1.000e+00 | 1.500e+00 | 1.114e-17 | 2.200e-16         | position
4.000e+00 | 1.000e+00 | 1.500e+00 | 5.921e-03 | 1.370e-07         | position
5.000e+00 | 1.000e+00 | 1.500e+00 | 9.352e-03 | 1.481e-07         | position
6.000e+00 | 1.000e+00 | 1.500e+00 | 1.050e-02 | 1.436e-07         | position
7.000e+00 | 1.000e+00 | 1.500e+00 | 1.099e-02 | 1.331e-07         | position
8.000e+00 | 1.000e+00 | 1.500e+00 | 1.120e-02 | 1.087e-07         | position
9.000e+00 | 1.000e+00 | 1.500e+00 | 1.130e-02 | 1.395e-07         | position
1.000e+01 | 1.000e+00 | 1.500e+00 | 1.131e-02 | 1.398e-07         | position
1.100e+01 | 1.000e+00 | 1.500e+00 | 1.129e-02 | 1.419e-07         | position
1.200e+01 | 1.000e+00 | 1.500e+00 | 1.136e-02 | 1.465e-07         | position
1.300e+01 | 1.000e+00 | 1.500e+00 | 1.146e-02 | 1.477e-07         | position
1.400e+01 | 1.000e+00 | 1.500e+00 | 1.152e-02 | 1.455e-07         | position
1.500e+01 | 1.000e+00 | 1.500e+00 | 1.157e-02 | 1.478e-07         | position
1.600e+01 | 1.000e+00 | 1.500e+00 | 1.163e-02 | 1.419e-07         | position
1.700e+01 | 1.000e+00 | 1.500e+00 | 1.168e-02 | 1.417e-07         | position
1.800e+01 | 1.000e+00 | 1.500e+00 | 1.172e-02 | 1.490e-07         | position
1.900e+01 | 1.000e+00 | 1.500e+00 | 1.177e-02 | 1.488e-07         | position
2.000e+01 | 1.000e+00 | 1.500e+00 | 1.183e-02 | 1.480e-07         | position
2.100e+01 | 1.000e+00 | 1.500e+00 | 1.189e-02 | 1.457e-07         | position
2.200e+01 | 1.000e+00 | 1.500e+00 | 1.194e-02 | 1.406e-07         | position
2.300e+01 | 1.000e+00 | 1.500e+00 | 1.198e-02 | 1.485e-07         | position
2.400e+01 | 1.000e+00 | 1.500e+00 | 1.203e-02 | 1.488e-07         | position
2.500e+01 | 1.000e+00 | 1.500e+00 | 1.208e-02 | 1.461e-07         | position
2.600e+01 | 1.000e+00 | 1.500e+00 | 1.212e-02 | 1.475e-07         | position
2.700e+01 | 1.000e+00 | 1.500e+00 | 1.215e-02 | 1.419e-07         | position
2.800e+01 | 1.000e+00 | 1.500e+00 | 1.219e-02 | 1.434e-07         | position
2.900e+01 | 1.000e+00 | 1.500e+00 | 1.222e-02 | 1.482e-07         | position
3.000e+01 | 1.000e+00 | 1.500e+00 | 1.226e-02 | 1.481e-07         | position
3.100e+01 | 1.000e+00 | 1.500e+00 | 1.231e-02 | 1.464e-07         | position
3.200e+01 | 1.000e+00 | 1.500e+00 | 1.234e-02 | 1.474e-07         | position
3.300e+01 | 1.000e+00 | 1.500e+00 | 1.237e-02 | 1.483e-07         | position
3.400e+01 | 1.000e+00 | 1.500e+00 | 1.240e-02 | 1.485e-07         | position
3.500e+01 | 1.000e+00 | 1.500e+00 | 1.243e-02 | 1.466e-07         | position
3.600e+01 | 1.000e+00 | 1.500e+00 | 1.246e-02 | 1.465e-07         | position
3.700e+01 | 1.000e+00 | 1.500e+00 | 1.248e-02 | 1.487e-07         | position
3.800e+01 | 1.000e+00 | 1.500e+00 | 1.251e-02 | 1.476e-07         | position
3.900e+01 | 1.000e+00 | 1.500e+00 | 1.255e-02 | 1.415e-07         | position
4.000e+01 | 1.000e+00 | 1.500e+00 | 1.257e-02 | 1.484e-07         | position
4.100e+01 | 1.000e+00 | 1.500e+00 | 1.259e-02 | 1.476e-07         | position
4.200e+01 | 1.000e+00 | 1.500e+00 | 1.262e-02 | 1.389e-07         | position
4.300e+01 | 1.000e+00 | 1.500e+00 | 1.264e-02 | 1.443e-07         | position
4.400e+01 | 1.000e+00 | 1.500e+00 | 1.266e-02 | 1.471e-07         | position
4.500e+01 | 1.000e+00 | 1.500e+00 | 1.269e-02 | 1.456e-07         | position
4.600e+01 | 1.000e+00 | 1.500e+00 | 1.271e-02 | 1.462e-07         | position
4.700e+01 | 1.000e+00 | 1.500e+00 | 1.273e-02 | 1.394e-07         | position
4.800e+01 | 1.000e+00 | 1.500e+00 | 1.276e-02 | 1.489e-07         | position
4.900e+01 | 1.000e+00 | 1.500e+00 | 1.278e-02 | 1.476e-07         | position
5.000e+01 | 1.000e+00 | 1.500e+00 | 1.280e-02 | 1.487e-07         | position
5.100e+01 | 1.000e+00 | 1.500e+00 | 1.282e-02 | 1.448e-07         | position
5.200e+01 | 1.000e+00 | 1.500e+00 | 1.284e-02 | 1.386e-07         | position
5.300e+01 | 1.000e+00 | 1.500e+00 | 1.286e-02 | 1.481e-07         | position
5.400e+01 | 1.000e+00 | 1.500e+00 | 1.288e-02 | 1.415e-07         | position
5.500e+01 | 1.000e+00 | 1.500e+00 | 1.290e-02 | 1.437e-07         | position

