QSIa posicion - alpha=1.250 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.250e+00 | 9.821e-01 | 1.480e-07         | position
4.000e+00 | 0.000e+00 | 1.250e+00 | 9.801e-01 | 1.489e-07         | position
5.000e+00 | 0.000e+00 | 1.250e+00 | 9.820e-01 | 1.477e-07         | position
6.000e+00 | 0.000e+00 | 1.250e+00 | 9.850e-01 | 1.451e-07         | position
7.000e+00 | 0.000e+00 | 1.250e+00 | 9.879e-01 | 1.488e-07         | position
8.000e+00 | 0.000e+00 | 1.250e+00 | 9.901e-01 | 1.465e-07         | position
9.000e+00 | 0.000e+00 | 1.250e+00 | 9.919e-01 | 1.473e-07         | position
1.000e+01 | 0.000e+00 | 1.250e+00 | 9.933e-01 | 1.750e-07         | position
1.100e+01 | 0.000e+00 | 1.250e+00 | 9.939e-01 | 1.475e-07         | position
1.200e+01 | 0.000e+00 | 1.250e+00 | 9.944e-01 | 1.472e-07         | position
1.300e+01 | 0.000e+00 | 1.250e+00 | 9.949e-01 | 1.487e-07         | position
1.400e+01 | 0.000e+00 | 1.250e+00 | 9.953e-01 | 1.828e-07         | position
1.500e+01 | 0.000e+00 | 1.250e+00 | 9.956e-01 | 1.432e-07         | position
1.600e+01 | 0.000e+00 | 1.250e+00 | 9.959e-01 | 1.487e-07         | position
1.700e+01 | 0.000e+00 | 1.250e+00 | 9.962e-01 | 2.494e-07         | position
1.800e+01 | 0.000e+00 | 1.250e+00 | 9.965e-01 | 1.489e-07         | position
1.900e+01 | 0.000e+00 | 1.250e+00 | 9.967e-01 | 2.051e-07         | position
2.000e+01 | 0.000e+00 | 1.250e+00 | 9.968e-01 | 1.476e-07         | position
2.100e+01 | 0.000e+00 | 1.250e+00 | 9.970e-01 | 3.033e-07         | position
2.200e+01 | 0.000e+00 | 1.250e+00 | 9.972e-01 | 1.912e-07         | position
2.300e+01 | 0.000e+00 | 1.250e+00 | 9.973e-01 | 2.916e-07         | position
2.400e+01 | 0.000e+00 | 1.250e+00 | 9.975e-01 | 2.207e-07         | position
2.500e+01 | 0.000e+00 | 1.250e+00 | 9.977e-01 | 1.482e-07         | position
2.600e+01 | 0.000e+00 | 1.250e+00 | 9.978e-01 | 2.679e-07         | position
2.700e+01 | 0.000e+00 | 1.250e+00 | 9.979e-01 | 3.549e-07         | position
2.800e+01 | 0.000e+00 | 1.250e+00 | 9.980e-01 | 3.649e-07         | position
2.900e+01 | 0.000e+00 | 1.250e+00 | 9.982e-01 | 3.067e-07         | position
3.000e+01 | 0.000e+00 | 1.250e+00 | 9.982e-01 | 2.596e-07         | position
3.100e+01 | 0.000e+00 | 1.250e+00 | 9.983e-01 | 2.322e-07         | position
3.200e+01 | 0.000e+00 | 1.250e+00 | 9.984e-01 | 2.538e-07         | position
3.300e+01 | 0.000e+00 | 1.250e+00 | 9.984e-01 | 2.049e-07         | position
3.400e+01 | 0.000e+00 | 1.250e+00 | 9.985e-01 | 1.684e-07         | position
3.500e+01 | 0.000e+00 | 1.250e+00 | 9.986e-01 | 1.475e-07         | position
3.600e+01 | 0.000e+00 | 1.250e+00 | 9.986e-01 | 1.457e-07         | position
3.700e+01 | 0.000e+00 | 1.250e+00 | 9.986e-01 | 1.478e-07         | position
3.800e+01 | 0.000e+00 | 1.250e+00 | 9.987e-01 | 1.455e-07         | position
3.900e+01 | 0.000e+00 | 1.250e+00 | 9.987e-01 | 3.937e-07         | position
4.000e+01 | 0.000e+00 | 1.250e+00 | 9.988e-01 | 5.621e-07         | position
4.100e+01 | 0.000e+00 | 1.250e+00 | 9.988e-01 | 6.030e-07         | position
4.200e+01 | 0.000e+00 | 1.250e+00 | 9.988e-01 | 5.825e-07         | position
4.300e+01 | 0.000e+00 | 1.250e+00 | 9.989e-01 | 4.836e-07         | position
4.400e+01 | 0.000e+00 | 1.250e+00 | 9.989e-01 | 6.193e-07         | position
4.500e+01 | 0.000e+00 | 1.250e+00 | 9.989e-01 | 4.466e-07         | position
4.600e+01 | 0.000e+00 | 1.250e+00 | 9.990e-01 | 5.788e-07         | position
4.700e+01 | 0.000e+00 | 1.250e+00 | 9.990e-01 | 5.925e-07         | position
4.800e+01 | 0.000e+00 | 1.250e+00 | 9.990e-01 | 5.386e-07         | position
4.900e+01 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 5.017e-07         | position
5.000e+01 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 4.975e-07         | position
5.100e+01 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 6.644e-07         | position
5.200e+01 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 7.014e-07         | position
5.300e+01 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 5.249e-07         | position
5.400e+01 | 0.000e+00 | 1.250e+00 | 9.992e-01 | 4.807e-07         | position

