QSIa momento - alpha=0.500 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 5.000e-01 | 9.988e-01 | 7.383e-04         | momentum
7.000e+00 | 1.000e+00 | 5.000e-01 | 9.985e-01 | 4.734e-05         | momentum
8.000e+00 | 1.000e+00 | 5.000e-01 | 9.984e-01 | 1.554e-04         | momentum
9.000e+00 | 1.000e+00 | 5.000e-01 | 9.982e-01 | 4.100e-04         | momentum
1.000e+01 | 1.000e+00 | 5.000e-01 | 9.981e-01 | 2.575e-04         | momentum
1.100e+01 | 1.000e+00 | 5.000e-01 | 9.980e-01 | 8.449e-04         | momentum
1.200e+01 | 1.000e+00 | 5.000e-01 | 9.980e-01 | 4.148e-03         | momentum
1.300e+01 | 1.000e+00 | 5.000e-01 | 9.980e-01 | 8.798e-05         | momentum
1.400e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 1.526e-03         | momentum
1.500e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 2.131e-03         | momentum
1.600e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 1.097e-03         | momentum
1.700e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 4.582e-03         | momentum
1.800e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 6.615e-03         | momentum
1.900e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 3.033e-03         | momentum
2.000e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 2.152e-03         | momentum
2.100e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 2.343e-03         | momentum
2.200e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 1.094e-02         | momentum
2.300e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 7.966e-04         | momentum
2.400e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 7.093e-04         | momentum
2.500e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.207e-02         | momentum
2.600e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.994e-03         | momentum
2.700e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 2.389e-05         | momentum
2.800e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 8.060e-06         | momentum
2.900e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.405e-05         | momentum
3.000e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.129e-04         | momentum
3.100e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 3.395e-02         | momentum
3.200e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.895e-03         | momentum
3.300e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 2.543e-04         | momentum
3.400e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 2.620e-03         | momentum
3.500e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 3.012e-02         | momentum
3.600e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 2.462e-02         | momentum
3.700e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 3.117e-02         | momentum
3.800e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 4.772e-02         | momentum
3.900e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 4.385e-02         | momentum
4.000e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.372e-02         | momentum
4.100e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.246e-02         | momentum
4.200e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 3.510e-03         | momentum
4.300e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 8.694e-04         | momentum
4.400e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 2.563e-03         | momentum
4.500e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 8.068e-02         | momentum
4.600e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.085e-02         | momentum
4.700e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.798e-02         | momentum
4.800e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 5.383e-02         | momentum
4.900e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 3.036e-03         | momentum
5.000e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 2.674e-02         | momentum
5.100e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.424e-02         | momentum
5.200e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.085e-02         | momentum
5.300e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.038e-01         | momentum
5.400e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 8.895e-02         | momentum
5.500e+01 | 1.000e+00 | 5.000e-01 | 9.978e-01 | 1.163e-01         | momentum

