JTD - posicion alpha=2.500-cat
--------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD        | integration_error | space   
--------------------------------------------------------------------------------
3.000e+00 | 1.000e+00 | 2.500e+00 | -1.425e-17 | 3.774e-16         | position
4.000e+00 | 1.000e+00 | 2.500e+00 | 4.541e-02  | 1.449e-07         | position
5.000e+00 | 1.000e+00 | 2.500e+00 | 1.781e-01  | 1.345e-07         | position
6.000e+00 | 1.000e+00 | 2.500e+00 | 4.130e-01  | 3.536e-07         | position
7.000e+00 | 1.000e+00 | 2.500e+00 | 8.009e-01  | 7.187e-07         | position
8.000e+00 | 1.000e+00 | 2.500e+00 | 1.397e+00  | 3.820e-07         | position
9.000e+00 | 1.000e+00 | 2.500e+00 | 2.269e+00  | 1.530e-07         | position
1.000e+01 | 1.000e+00 | 2.500e+00 | 3.488e+00  | 1.258e-06         | position
1.100e+01 | 1.000e+00 | 2.500e+00 | 5.134e+00  | 1.487e-06         | position
1.200e+01 | 1.000e+00 | 2.500e+00 | 7.466e+00  | 3.133e-07         | position
1.300e+01 | 1.000e+00 | 2.500e+00 | 1.058e+01  | 1.488e-07         | position
1.400e+01 | 1.000e+00 | 2.500e+00 | 1.450e+01  | 9.846e-06         | position
1.500e+01 | 1.000e+00 | 2.500e+00 | 1.944e+01  | 1.579e-05         | position
1.600e+01 | 1.000e+00 | 2.500e+00 | 2.555e+01  | 8.543e-06         | position
1.700e+01 | 1.000e+00 | 2.500e+00 | 3.301e+01  | 3.324e-05         | position
1.800e+01 | 1.000e+00 | 2.500e+00 | 4.201e+01  | 1.412e-05         | position
1.900e+01 | 1.000e+00 | 2.500e+00 | 5.274e+01  | 2.294e-05         | position
2.000e+01 | 1.000e+00 | 2.500e+00 | 6.568e+01  | 1.112e-04         | position
2.100e+01 | 1.000e+00 | 2.500e+00 | 8.070e+01  | 2.682e-04         | position
2.200e+01 | 1.000e+00 | 2.500e+00 | 9.813e+01  | 6.333e-06         | position
2.300e+01 | 1.000e+00 | 2.500e+00 | 1.180e+02  | 8.220e-06         | position
2.400e+01 | 1.000e+00 | 2.500e+00 | 1.410e+02  | 9.743e-06         | position
2.500e+01 | 1.000e+00 | 2.500e+00 | 1.676e+02  | 1.054e-05         | position
2.600e+01 | 1.000e+00 | 2.500e+00 | 1.974e+02  | 5.726e-06         | position
2.700e+01 | 1.000e+00 | 2.500e+00 | 2.305e+02  | 3.955e-06         | position
2.800e+01 | 1.000e+00 | 2.500e+00 | 2.682e+02  | 6.106e-06         | position
2.900e+01 | 1.000e+00 | 2.500e+00 | 3.103e+02  | 1.120e-05         | position
3.000e+01 | 1.000e+00 | 2.500e+00 | 3.578e+02  | 2.032e-05         | position
3.100e+01 | 1.000e+00 | 2.500e+00 | 4.110e+02  | 3.485e-05         | position
3.200e+01 | 1.000e+00 | 2.500e+00 | 4.695e+02  | 5.773e-05         | position
3.300e+01 | 1.000e+00 | 2.500e+00 | 5.340e+02  | 9.715e-05         | position
3.400e+01 | 1.000e+00 | 2.500e+00 | 6.051e+02  | 1.668e-04         | position
3.500e+01 | 1.000e+00 | 2.500e+00 | 6.832e+02  | 2.972e-04         | position
3.600e+01 | 1.000e+00 | 2.500e+00 | 7.686e+02  | 5.728e-04         | position
3.700e+01 | 1.000e+00 | 2.500e+00 | 8.619e+02  | 1.084e-03         | position
3.800e+01 | 1.000e+00 | 2.500e+00 | 9.643e+02  | 2.256e-03         | position
3.900e+01 | 1.000e+00 | 2.500e+00 | 1.076e+03  | 4.196e-03         | position
4.000e+01 | 1.000e+00 | 2.500e+00 | 1.195e+03  | 7.588e-03         | position
4.100e+01 | 1.000e+00 | 2.500e+00 | 1.324e+03  | 1.662e-04         | position
4.200e+01 | 1.000e+00 | 2.500e+00 | 1.464e+03  | 2.134e-04         | position
4.300e+01 | 1.000e+00 | 2.500e+00 | 1.617e+03  | 2.317e-04         | position
4.400e+01 | 1.000e+00 | 2.500e+00 | 1.778e+03  | 2.294e-04         | position
4.500e+01 | 1.000e+00 | 2.500e+00 | 1.953e+03  | 2.129e-04         | position
4.600e+01 | 1.000e+00 | 2.500e+00 | 2.140e+03  | 2.036e-04         | position
4.700e+01 | 1.000e+00 | 2.500e+00 | 2.340e+03  | 1.886e-04         | position
4.800e+01 | 1.000e+00 | 2.500e+00 | 2.556e+03  | 1.772e-04         | position
4.900e+01 | 1.000e+00 | 2.500e+00 | 2.787e+03  | 1.618e-04         | position
5.000e+01 | 1.000e+00 | 2.500e+00 | 3.032e+03  | 1.617e-04         | position
5.100e+01 | 1.000e+00 | 2.500e+00 | 3.294e+03  | 1.730e-04         | position
5.200e+01 | 1.000e+00 | 2.500e+00 | 3.572e+03  | 2.052e-04         | position
5.300e+01 | 1.000e+00 | 2.500e+00 | 3.867e+03  | 2.591e-04         | position
5.400e+01 | 1.000e+00 | 2.500e+00 | 4.181e+03  | 3.147e-04         | position
5.500e+01 | 1.000e+00 | 2.500e+00 | 4.513e+03  | 3.796e-04         | position

