JTD - momento alpha=2.500-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 2.500e+00 | 2.645e-02 | 1.450e-07         | momentum
4.000e+00 | 0.000e+00 | 2.500e+00 | 1.121e-03 | 1.484e-07         | momentum
5.000e+00 | 0.000e+00 | 2.500e+00 | 2.971e-05 | 3.700e-08         | momentum
6.000e+00 | 0.000e+00 | 2.500e+00 | 1.873e-06 | 2.676e-08         | momentum
7.000e+00 | 0.000e+00 | 2.500e+00 | 1.962e-07 | 1.759e-10         | momentum
8.000e+00 | 0.000e+00 | 2.500e+00 | 2.740e-08 | 1.172e-08         | momentum
9.000e+00 | 0.000e+00 | 2.500e+00 | 5.055e-09 | 2.342e-09         | momentum
1.000e+01 | 0.000e+00 | 2.500e+00 | 1.143e-09 | 1.066e-11         | momentum
1.100e+01 | 0.000e+00 | 2.500e+00 | 7.656e-05 | 6.741e-08         | momentum
1.200e+01 | 0.000e+00 | 2.500e+00 | 4.067e-05 | 8.584e-08         | momentum
1.300e+01 | 0.000e+00 | 2.500e+00 | 4.928e-06 | 1.486e-07         | momentum
1.400e+01 | 0.000e+00 | 2.500e+00 | 8.962e-07 | 1.503e-08         | momentum
1.500e+01 | 0.000e+00 | 2.500e+00 | 2.113e-07 | 2.903e-10         | momentum
1.600e+01 | 0.000e+00 | 2.500e+00 | 6.423e-08 | 2.907e-09         | momentum
1.700e+01 | 0.000e+00 | 2.500e+00 | 2.159e-08 | 1.660e-09         | momentum
1.800e+01 | 0.000e+00 | 2.500e+00 | 7.906e-09 | 4.777e-11         | momentum
1.900e+01 | 0.000e+00 | 2.500e+00 | 2.849e-05 | 1.457e-07         | momentum
2.000e+01 | 0.000e+00 | 2.500e+00 | 2.613e-05 | 9.495e-08         | momentum
2.100e+01 | 0.000e+00 | 2.500e+00 | 1.212e-05 | 9.915e-08         | momentum
2.200e+01 | 0.000e+00 | 2.500e+00 | 6.598e-06 | 9.730e-08         | momentum
2.300e+01 | 0.000e+00 | 2.500e+00 | 3.801e-06 | 1.400e-07         | momentum
2.400e+01 | 0.000e+00 | 2.500e+00 | 4.360e-07 | 8.328e-08         | momentum
2.500e+01 | 0.000e+00 | 2.500e+00 | 1.442e-06 | 1.258e-07         | momentum
2.600e+01 | 0.000e+00 | 2.500e+00 | 8.764e-07 | 1.235e-07         | momentum
2.700e+01 | 0.000e+00 | 2.500e+00 | 5.578e-07 | 3.965e-08         | momentum
2.800e+01 | 0.000e+00 | 2.500e+00 | 3.645e-07 | 1.041e-08         | momentum
2.900e+01 | 0.000e+00 | 2.500e+00 | 8.150e-08 | 2.311e-08         | momentum
3.000e+01 | 0.000e+00 | 2.500e+00 | 1.676e-07 | 1.246e-10         | momentum
3.100e+01 | 0.000e+00 | 2.500e+00 | 5.476e-08 | 1.544e-09         | momentum
3.200e+01 | 0.000e+00 | 2.500e+00 | 2.037e-08 | 3.976e-10         | momentum
3.300e+01 | 0.000e+00 | 2.500e+00 | 8.627e-09 | 9.592e-09         | momentum
3.400e+01 | 0.000e+00 | 2.500e+00 | 4.449e-09 | 2.315e-09         | momentum
3.500e+01 | 0.000e+00 | 2.500e+00 | 2.356e-09 | 1.011e-11         | momentum
3.600e+01 | 0.000e+00 | 2.500e+00 | 1.288e-09 | 5.847e-12         | momentum
3.700e+01 | 0.000e+00 | 2.500e+00 | 1.815e-06 | 9.910e-08         | momentum
3.800e+01 | 0.000e+00 | 2.500e+00 | 2.304e-06 | 9.503e-08         | momentum
3.900e+01 | 0.000e+00 | 2.500e+00 | 1.057e-06 | 1.306e-07         | momentum
4.000e+01 | 0.000e+00 | 2.500e+00 | 6.153e-07 | 1.073e-07         | momentum
4.100e+01 | 0.000e+00 | 2.500e+00 | 5.192e-08 | 2.208e-08         | momentum
4.200e+01 | 0.000e+00 | 2.500e+00 | 3.417e-08 | 1.665e-08         | momentum
4.300e+01 | 0.000e+00 | 2.500e+00 | 1.835e-07 | 8.742e-08         | momentum
4.400e+01 | 0.000e+00 | 2.500e+00 | 2.274e-08 | 1.112e-08         | momentum
4.500e+01 | 0.000e+00 | 2.500e+00 | 1.944e-08 | 9.187e-09         | momentum
4.600e+01 | 0.000e+00 | 2.500e+00 | 7.445e-12 | 3.395e-12         | momentum
4.700e+01 | 0.000e+00 | 2.500e+00 | 1.482e-08 | 6.652e-09         | momentum
4.800e+01 | 0.000e+00 | 2.500e+00 | 3.748e-08 | 3.878e-09         | momentum
4.900e+01 | 0.000e+00 | 2.500e+00 | 1.516e-08 | 2.031e-08         | momentum
5.000e+01 | 0.000e+00 | 2.500e+00 | 6.969e-09 | 1.272e-10         | momentum
5.100e+01 | 0.000e+00 | 2.500e+00 | 3.572e-09 | 1.653e-10         | momentum
5.200e+01 | 0.000e+00 | 2.500e+00 | 2.184e-09 | 6.100e-10         | momentum
5.300e+01 | 0.000e+00 | 2.500e+00 | 1.356e-09 | 4.577e-10         | momentum
5.400e+01 | 0.000e+00 | 2.500e+00 | 8.585e-10 | 5.176e-11         | momentum

