JTD - posicion alpha=1.750-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.750e+00 | 1.865e-03 | 1.487e-07         | position
4.000e+00 | 0.000e+00 | 1.750e+00 | 5.351e-03 | 1.321e-07         | position
5.000e+00 | 0.000e+00 | 1.750e+00 | 9.225e-03 | 1.249e-07         | position
6.000e+00 | 0.000e+00 | 1.750e+00 | 1.325e-02 | 1.333e-07         | position
7.000e+00 | 0.000e+00 | 1.750e+00 | 1.733e-02 | 1.446e-07         | position
8.000e+00 | 0.000e+00 | 1.750e+00 | 2.148e-02 | 1.184e-07         | position
9.000e+00 | 0.000e+00 | 1.750e+00 | 2.562e-02 | 1.360e-07         | position
1.000e+01 | 0.000e+00 | 1.750e+00 | 2.975e-02 | 1.459e-07         | position
1.100e+01 | 0.000e+00 | 1.750e+00 | 3.421e-02 | 1.344e-07         | position
1.200e+01 | 0.000e+00 | 1.750e+00 | 3.888e-02 | 1.282e-07         | position
1.300e+01 | 0.000e+00 | 1.750e+00 | 4.358e-02 | 1.403e-07         | position
1.400e+01 | 0.000e+00 | 1.750e+00 | 4.834e-02 | 1.433e-07         | position
1.500e+01 | 0.000e+00 | 1.750e+00 | 5.314e-02 | 1.475e-07         | position
1.600e+01 | 0.000e+00 | 1.750e+00 | 5.798e-02 | 1.034e-07         | position
1.700e+01 | 0.000e+00 | 1.750e+00 | 6.286e-02 | 1.347e-07         | position
1.800e+01 | 0.000e+00 | 1.750e+00 | 6.776e-02 | 1.440e-07         | position
1.900e+01 | 0.000e+00 | 1.750e+00 | 7.281e-02 | 1.409e-07         | position
2.000e+01 | 0.000e+00 | 1.750e+00 | 7.796e-02 | 1.294e-07         | position
2.100e+01 | 0.000e+00 | 1.750e+00 | 8.306e-02 | 1.469e-07         | position
2.200e+01 | 0.000e+00 | 1.750e+00 | 8.816e-02 | 1.438e-07         | position
2.300e+01 | 0.000e+00 | 1.750e+00 | 9.329e-02 | 1.454e-07         | position
2.400e+01 | 0.000e+00 | 1.750e+00 | 9.833e-02 | 2.287e-07         | position
2.500e+01 | 0.000e+00 | 1.750e+00 | 1.036e-01 | 1.488e-07         | position
2.600e+01 | 0.000e+00 | 1.750e+00 | 1.088e-01 | 3.398e-07         | position
2.700e+01 | 0.000e+00 | 1.750e+00 | 1.140e-01 | 2.173e-07         | position
2.800e+01 | 0.000e+00 | 1.750e+00 | 1.192e-01 | 1.959e-07         | position
2.900e+01 | 0.000e+00 | 1.750e+00 | 1.242e-01 | 2.302e-07         | position
3.000e+01 | 0.000e+00 | 1.750e+00 | 1.296e-01 | 4.910e-07         | position
3.100e+01 | 0.000e+00 | 1.750e+00 | 1.349e-01 | 1.448e-07         | position
3.200e+01 | 0.000e+00 | 1.750e+00 | 1.403e-01 | 2.931e-07         | position
3.300e+01 | 0.000e+00 | 1.750e+00 | 1.456e-01 | 1.407e-07         | position
3.400e+01 | 0.000e+00 | 1.750e+00 | 1.510e-01 | 1.447e-07         | position
3.500e+01 | 0.000e+00 | 1.750e+00 | 1.564e-01 | 6.521e-07         | position
3.600e+01 | 0.000e+00 | 1.750e+00 | 1.617e-01 | 1.477e-07         | position
3.700e+01 | 0.000e+00 | 1.750e+00 | 1.672e-01 | 1.480e-07         | position
3.800e+01 | 0.000e+00 | 1.750e+00 | 1.727e-01 | 1.464e-07         | position
3.900e+01 | 0.000e+00 | 1.750e+00 | 1.782e-01 | 1.269e-07         | position
4.000e+01 | 0.000e+00 | 1.750e+00 | 1.837e-01 | 1.388e-07         | position
4.100e+01 | 0.000e+00 | 1.750e+00 | 1.891e-01 | 5.442e-07         | position
4.200e+01 | 0.000e+00 | 1.750e+00 | 1.946e-01 | 1.284e-07         | position
4.300e+01 | 0.000e+00 | 1.750e+00 | 2.001e-01 | 2.606e-07         | position
4.400e+01 | 0.000e+00 | 1.750e+00 | 2.056e-01 | 3.806e-07         | position
4.500e+01 | 0.000e+00 | 1.750e+00 | 2.111e-01 | 4.525e-07         | position
4.600e+01 | 0.000e+00 | 1.750e+00 | 2.166e-01 | 3.455e-07         | position
4.700e+01 | 0.000e+00 | 1.750e+00 | 2.221e-01 | 3.185e-07         | position
4.800e+01 | 0.000e+00 | 1.750e+00 | 2.277e-01 | 3.723e-07         | position
4.900e+01 | 0.000e+00 | 1.750e+00 | 2.333e-01 | 4.522e-07         | position
5.000e+01 | 0.000e+00 | 1.750e+00 | 2.389e-01 | 3.156e-07         | position
5.100e+01 | 0.000e+00 | 1.750e+00 | 2.445e-01 | 8.373e-07         | position
5.200e+01 | 0.000e+00 | 1.750e+00 | 2.501e-01 | 3.778e-07         | position
5.300e+01 | 0.000e+00 | 1.750e+00 | 2.558e-01 | 5.479e-07         | position
5.400e+01 | 0.000e+00 | 1.750e+00 | 2.614e-01 | 1.819e-06         | position

