QSIa momento - alpha=0.500 -ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | QSI_alpha | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 5.000e-01 | 9.986e-01 | 5.618e-05         | momentum
7.000e+00 | -1.000e+00 | 5.000e-01 | 9.984e-01 | 2.305e-05         | momentum
8.000e+00 | -1.000e+00 | 5.000e-01 | 9.982e-01 | 1.658e-04         | momentum
9.000e+00 | -1.000e+00 | 5.000e-01 | 9.981e-01 | 4.806e-04         | momentum
1.100e+01 | -1.000e+00 | 5.000e-01 | 9.980e-01 | 4.330e-04         | momentum
1.300e+01 | -1.000e+00 | 5.000e-01 | 9.980e-01 | 1.293e-03         | momentum
1.400e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 9.670e-04         | momentum
1.500e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 1.413e-03         | momentum
1.600e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 1.475e-03         | momentum
1.700e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 3.109e-03         | momentum
1.900e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 1.493e-03         | momentum
2.100e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 1.429e-03         | momentum
2.200e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 1.984e-03         | momentum
2.300e+01 | -1.000e+00 | 5.000e-01 | 9.979e-01 | 3.096e-03         | momentum
2.400e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 3.564e-03         | momentum
2.500e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 3.995e-03         | momentum
2.600e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 3.600e-03         | momentum
2.700e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.375e-03         | momentum
2.800e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.116e-02         | momentum
2.900e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.610e-02         | momentum
3.100e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 3.421e-03         | momentum
3.200e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 4.555e-04         | momentum
3.300e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 5.683e-04         | momentum
3.400e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 6.131e-03         | momentum
3.500e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 2.743e-02         | momentum
3.700e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 3.150e-02         | momentum
3.900e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 3.962e-02         | momentum
4.000e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 9.444e-03         | momentum
4.100e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.138e-02         | momentum
4.200e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 9.560e-03         | momentum
4.300e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.215e-03         | momentum
4.400e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.840e-03         | momentum
4.500e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.508e-03         | momentum
4.600e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.773e-03         | momentum
4.700e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 2.810e-03         | momentum
4.900e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 5.827e-03         | momentum
5.000e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 2.675e-02         | momentum
5.100e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.749e-02         | momentum
5.200e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.518e-02         | momentum
5.300e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.138e-02         | momentum

