QSIa posicion - alpha=0.500 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 5.000e-01 | 6.209e-01 | 2.482e-05         | position
4.000e+00 | 0.000e+00 | 5.000e-01 | 9.986e-01 | 3.936e-06         | position
5.000e+00 | 0.000e+00 | 5.000e-01 | 9.992e-01 | 2.104e-05         | position
6.000e+00 | 0.000e+00 | 5.000e-01 | 9.998e-01 | 5.605e-06         | position
7.000e+00 | 0.000e+00 | 5.000e-01 | 9.999e-01 | 5.873e-06         | position
8.000e+00 | 0.000e+00 | 5.000e-01 | 9.999e-01 | 6.697e-07         | position
9.000e+00 | 0.000e+00 | 5.000e-01 | 1.000e+00 | 2.699e-07         | position
1.000e+01 | 0.000e+00 | 5.000e-01 | 1.000e+00 | 2.144e-06         | position
1.100e+01 | 0.000e+00 | 5.000e-01 | 7.907e-01 | 2.527e-05         | position
1.200e+01 | 0.000e+00 | 5.000e-01 | 9.972e-01 | 2.612e-06         | position
1.300e+01 | 0.000e+00 | 5.000e-01 | 9.963e-01 | 4.634e-06         | position
1.400e+01 | 0.000e+00 | 5.000e-01 | 9.993e-01 | 2.139e-06         | position
1.500e+01 | 0.000e+00 | 5.000e-01 | 9.997e-01 | 1.256e-05         | position
1.600e+01 | 0.000e+00 | 5.000e-01 | 9.998e-01 | 6.039e-06         | position
1.700e+01 | 0.000e+00 | 5.000e-01 | 9.999e-01 | 3.425e-06         | position
1.800e+01 | 0.000e+00 | 5.000e-01 | 9.999e-01 | 1.627e-06         | position
1.900e+01 | 0.000e+00 | 5.000e-01 | 8.661e-01 | 5.789e-05         | position
2.000e+01 | 0.000e+00 | 5.000e-01 | 9.970e-01 | 3.040e-06         | position
2.100e+01 | 0.000e+00 | 5.000e-01 | 9.975e-01 | 1.335e-06         | position
2.200e+01 | 0.000e+00 | 5.000e-01 | 9.975e-01 | 3.712e-06         | position
2.300e+01 | 0.000e+00 | 5.000e-01 | 9.975e-01 | 2.526e-06         | position
2.400e+01 | 0.000e+00 | 5.000e-01 | 9.831e-01 | 4.232e-06         | position
2.500e+01 | 0.000e+00 | 5.000e-01 | 9.975e-01 | 2.201e-05         | position
2.600e+01 | 0.000e+00 | 5.000e-01 | 9.976e-01 | 9.434e-06         | position
2.700e+01 | 0.000e+00 | 5.000e-01 | 9.976e-01 | 2.194e-05         | position
2.800e+01 | 0.000e+00 | 5.000e-01 | 9.977e-01 | 1.928e-05         | position
2.900e+01 | 0.000e+00 | 5.000e-01 | 9.744e-01 | 3.941e-06         | position
3.000e+01 | 0.000e+00 | 5.000e-01 | 9.977e-01 | 1.121e-05         | position
3.100e+01 | 0.000e+00 | 5.000e-01 | 9.948e-01 | 1.083e-05         | position
3.200e+01 | 0.000e+00 | 5.000e-01 | 9.991e-01 | 4.474e-06         | position
3.300e+01 | 0.000e+00 | 5.000e-01 | 9.996e-01 | 1.227e-05         | position
3.400e+01 | 0.000e+00 | 5.000e-01 | 9.998e-01 | 3.005e-06         | position
3.500e+01 | 0.000e+00 | 5.000e-01 | 9.998e-01 | 3.663e-06         | position
3.600e+01 | 0.000e+00 | 5.000e-01 | 9.999e-01 | 5.158e-06         | position
3.700e+01 | 0.000e+00 | 5.000e-01 | 8.958e-01 | 3.370e-05         | position
3.800e+01 | 0.000e+00 | 5.000e-01 | 9.971e-01 | 4.407e-06         | position
3.900e+01 | 0.000e+00 | 5.000e-01 | 9.980e-01 | 2.690e-05         | position
4.000e+01 | 0.000e+00 | 5.000e-01 | 9.981e-01 | 3.094e-06         | position
4.100e+01 | 0.000e+00 | 5.000e-01 | 9.944e-01 | 5.240e-06         | position
4.200e+01 | 0.000e+00 | 5.000e-01 | 9.924e-01 | 2.382e-06         | position
4.300e+01 | 0.000e+00 | 5.000e-01 | 9.980e-01 | 3.466e-06         | position
4.400e+01 | 0.000e+00 | 5.000e-01 | 9.887e-01 | 1.815e-05         | position
4.500e+01 | 0.000e+00 | 5.000e-01 | 9.856e-01 | 8.080e-06         | position
4.600e+01 | 0.000e+00 | 5.000e-01 | 1.000e+00 | 1.489e-07         | position
4.700e+01 | 0.000e+00 | 5.000e-01 | 9.783e-01 | 9.344e-07         | position
4.800e+01 | 0.000e+00 | 5.000e-01 | 9.980e-01 | 1.312e-06         | position
4.900e+01 | 0.000e+00 | 5.000e-01 | 9.964e-01 | 1.889e-05         | position
5.000e+01 | 0.000e+00 | 5.000e-01 | 9.992e-01 | 4.398e-06         | position
5.100e+01 | 0.000e+00 | 5.000e-01 | 9.996e-01 | 1.161e-05         | position
5.200e+01 | 0.000e+00 | 5.000e-01 | 9.998e-01 | 6.912e-06         | position
5.300e+01 | 0.000e+00 | 5.000e-01 | 9.998e-01 | 1.281e-05         | position
5.400e+01 | 0.000e+00 | 5.000e-01 | 9.999e-01 | 3.643e-06         | position

