JTD - momento alpha=0.500-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 5.000e-01 | 5.683e+00 | 2.541e-07         | momentum
4.000e+00 | 0.000e+00 | 5.000e-01 | 2.020e+01 | 1.024e-06         | momentum
5.000e+00 | 0.000e+00 | 5.000e-01 | 4.057e+01 | 2.327e-06         | momentum
6.000e+00 | 0.000e+00 | 5.000e-01 | 6.660e+01 | 5.391e-07         | momentum
7.000e+00 | 0.000e+00 | 5.000e-01 | 9.788e+01 | 2.125e-07         | momentum
8.000e+00 | 0.000e+00 | 5.000e-01 | 1.345e+02 | 1.379e-05         | momentum
9.000e+00 | 0.000e+00 | 5.000e-01 | 1.758e+02 | 1.019e-05         | momentum
1.000e+01 | 0.000e+00 | 5.000e-01 | 2.215e+02 | 1.428e-05         | momentum
1.100e+01 | 0.000e+00 | 5.000e-01 | 2.738e+02 | 2.147e-05         | momentum
1.200e+01 | 0.000e+00 | 5.000e-01 | 3.325e+02 | 3.542e-07         | momentum
1.300e+01 | 0.000e+00 | 5.000e-01 | 3.964e+02 | 2.840e-05         | momentum
1.400e+01 | 0.000e+00 | 5.000e-01 | 4.655e+02 | 1.591e-05         | momentum
1.500e+01 | 0.000e+00 | 5.000e-01 | 5.398e+02 | 4.964e-05         | momentum
1.600e+01 | 0.000e+00 | 5.000e-01 | 6.193e+02 | 4.323e-05         | momentum
1.700e+01 | 0.000e+00 | 5.000e-01 | 7.038e+02 | 5.134e-05         | momentum
1.800e+01 | 0.000e+00 | 5.000e-01 | 7.931e+02 | 6.432e-05         | momentum
1.900e+01 | 0.000e+00 | 5.000e-01 | 8.889e+02 | 3.568e-05         | momentum
2.000e+01 | 0.000e+00 | 5.000e-01 | 9.906e+02 | 3.588e-05         | momentum
2.100e+01 | 0.000e+00 | 5.000e-01 | 1.098e+03 | 3.849e-05         | momentum
2.200e+01 | 0.000e+00 | 5.000e-01 | 1.210e+03 | 5.720e-05         | momentum
2.300e+01 | 0.000e+00 | 5.000e-01 | 1.329e+03 | 6.730e-05         | momentum
2.400e+01 | 0.000e+00 | 5.000e-01 | 1.452e+03 | 6.016e-05         | momentum
2.500e+01 | 0.000e+00 | 5.000e-01 | 1.582e+03 | 1.764e-04         | momentum
2.600e+01 | 0.000e+00 | 5.000e-01 | 1.716e+03 | 2.167e-04         | momentum
2.700e+01 | 0.000e+00 | 5.000e-01 | 1.857e+03 | 7.120e-06         | momentum
2.800e+01 | 0.000e+00 | 5.000e-01 | 2.002e+03 | 7.144e-05         | momentum
2.900e+01 | 0.000e+00 | 5.000e-01 | 2.153e+03 | 2.403e-04         | momentum
3.000e+01 | 0.000e+00 | 5.000e-01 | 2.310e+03 | 2.712e-04         | momentum
3.100e+01 | 0.000e+00 | 5.000e-01 | 2.473e+03 | 1.516e-05         | momentum
3.200e+01 | 0.000e+00 | 5.000e-01 | 2.640e+03 | 3.347e-06         | momentum
3.300e+01 | 0.000e+00 | 5.000e-01 | 2.812e+03 | 2.373e-05         | momentum
3.400e+01 | 0.000e+00 | 5.000e-01 | 2.990e+03 | 1.557e-04         | momentum
3.500e+01 | 0.000e+00 | 5.000e-01 | 3.172e+03 | 2.887e-05         | momentum
3.600e+01 | 0.000e+00 | 5.000e-01 | 3.359e+03 | 1.692e-05         | momentum
3.700e+01 | 0.000e+00 | 5.000e-01 | 3.553e+03 | 2.904e-05         | momentum
3.800e+01 | 0.000e+00 | 5.000e-01 | 3.752e+03 | 5.699e-05         | momentum
3.900e+01 | 0.000e+00 | 5.000e-01 | 3.956e+03 | 1.530e-05         | momentum
4.000e+01 | 0.000e+00 | 5.000e-01 | 4.166e+03 | 2.297e-05         | momentum
4.100e+01 | 0.000e+00 | 5.000e-01 | 4.380e+03 | 1.237e-04         | momentum
4.200e+01 | 0.000e+00 | 5.000e-01 | 4.601e+03 | 3.356e-04         | momentum
4.300e+01 | 0.000e+00 | 5.000e-01 | 4.827e+03 | 6.625e-04         | momentum
4.400e+01 | 0.000e+00 | 5.000e-01 | 5.058e+03 | 5.622e-04         | momentum
4.500e+01 | 0.000e+00 | 5.000e-01 | 5.294e+03 | 6.185e-04         | momentum
4.600e+01 | 0.000e+00 | 5.000e-01 | 5.535e+03 | 7.166e-05         | momentum
4.700e+01 | 0.000e+00 | 5.000e-01 | 5.783e+03 | 5.514e-04         | momentum
4.800e+01 | 0.000e+00 | 5.000e-01 | 6.037e+03 | 1.045e-04         | momentum
4.900e+01 | 0.000e+00 | 5.000e-01 | 6.295e+03 | 3.505e-05         | momentum
5.000e+01 | 0.000e+00 | 5.000e-01 | 6.558e+03 | 3.310e-05         | momentum
5.100e+01 | 0.000e+00 | 5.000e-01 | 6.826e+03 | 3.955e-05         | momentum
5.200e+01 | 0.000e+00 | 5.000e-01 | 7.099e+03 | 7.567e-05         | momentum
5.300e+01 | 0.000e+00 | 5.000e-01 | 7.377e+03 | 1.483e-04         | momentum
5.400e+01 | 0.000e+00 | 5.000e-01 | 7.661e+03 | 1.761e-04         | momentum

