JTD - momento alpha=2.250-cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 1.000e+00 | 2.250e+00 | 3.372e-22 | 2.463e-21         | momentum
4.000e+00 | 1.000e+00 | 2.250e+00 | 3.798e-04 | 1.382e-07         | momentum
5.000e+00 | 1.000e+00 | 2.250e+00 | 5.681e-05 | 1.959e-08         | momentum
6.000e+00 | 1.000e+00 | 2.250e+00 | 5.076e-06 | 1.186e-09         | momentum
7.000e+00 | 1.000e+00 | 2.250e+00 | 7.012e-07 | 1.006e-07         | momentum
8.000e+00 | 1.000e+00 | 2.250e+00 | 1.305e-07 | 8.049e-10         | momentum
9.000e+00 | 1.000e+00 | 2.250e+00 | 2.884e-08 | 3.570e-09         | momentum
1.000e+01 | 1.000e+00 | 2.250e+00 | 7.676e-09 | 5.310e-11         | momentum
1.100e+01 | 1.000e+00 | 2.250e+00 | 2.357e-09 | 2.077e-09         | momentum
1.200e+01 | 1.000e+00 | 2.250e+00 | 4.784e-06 | 9.956e-08         | momentum
1.300e+01 | 1.000e+00 | 2.250e+00 | 5.265e-06 | 1.909e-08         | momentum
1.400e+01 | 1.000e+00 | 2.250e+00 | 1.401e-06 | 4.552e-09         | momentum
1.500e+01 | 1.000e+00 | 2.250e+00 | 4.414e-07 | 1.248e-09         | momentum
1.600e+01 | 1.000e+00 | 2.250e+00 | 1.575e-07 | 8.064e-08         | momentum
1.700e+01 | 1.000e+00 | 2.250e+00 | 6.419e-08 | 1.233e-08         | momentum
1.800e+01 | 1.000e+00 | 2.250e+00 | 2.793e-08 | 2.368e-10         | momentum
1.900e+01 | 1.000e+00 | 2.250e+00 | 1.287e-08 | 7.826e-09         | momentum
2.000e+01 | 1.000e+00 | 2.250e+00 | 2.522e-06 | 4.025e-08         | momentum
2.100e+01 | 1.000e+00 | 2.250e+00 | 1.241e-06 | 5.399e-08         | momentum
2.200e+01 | 1.000e+00 | 2.250e+00 | 6.868e-07 | 4.610e-08         | momentum
2.300e+01 | 1.000e+00 | 2.250e+00 | 7.023e-10 | 6.267e-10         | momentum
2.400e+01 | 1.000e+00 | 2.250e+00 | 3.742e-10 | 2.280e-10         | momentum
2.500e+01 | 1.000e+00 | 2.250e+00 | 1.545e-07 | 3.958e-09         | momentum
2.600e+01 | 1.000e+00 | 2.250e+00 | 1.056e-07 | 1.590e-09         | momentum
2.700e+01 | 1.000e+00 | 2.250e+00 | 7.217e-11 | 6.444e-12         | momentum
2.800e+01 | 1.000e+00 | 2.250e+00 | 4.389e-11 | 3.986e-12         | momentum
2.900e+01 | 1.000e+00 | 2.250e+00 | 2.725e-11 | 3.563e-12         | momentum
3.000e+01 | 1.000e+00 | 2.250e+00 | 2.919e-08 | 5.244e-11         | momentum
3.100e+01 | 1.000e+00 | 2.250e+00 | 7.134e-08 | 3.688e-10         | momentum
3.200e+01 | 1.000e+00 | 2.250e+00 | 3.665e-08 | 1.879e-10         | momentum
3.300e+01 | 1.000e+00 | 2.250e+00 | 1.991e-08 | 2.666e-09         | momentum
3.400e+01 | 1.000e+00 | 2.250e+00 | 1.135e-08 | 6.309e-11         | momentum
3.500e+01 | 1.000e+00 | 2.250e+00 | 7.097e-09 | 3.941e-09         | momentum
3.600e+01 | 1.000e+00 | 2.250e+00 | 4.500e-09 | 5.723e-09         | momentum
3.700e+01 | 1.000e+00 | 2.250e+00 | 2.900e-09 | 8.936e-10         | momentum
3.800e+01 | 1.000e+00 | 2.250e+00 | 2.469e-07 | 9.398e-08         | momentum
3.900e+01 | 1.000e+00 | 2.250e+00 | 5.033e-07 | 1.586e-08         | momentum
4.000e+01 | 1.000e+00 | 2.250e+00 | 7.457e-08 | 1.235e-09         | momentum
4.100e+01 | 1.000e+00 | 2.250e+00 | 4.706e-10 | 9.604e-12         | momentum
4.200e+01 | 1.000e+00 | 2.250e+00 | 2.987e-10 | 2.440e-10         | momentum
4.300e+01 | 1.000e+00 | 2.250e+00 | 2.193e-08 | 3.657e-08         | momentum
4.400e+01 | 1.000e+00 | 2.250e+00 | 1.346e-10 | 1.674e-11         | momentum
4.500e+01 | 1.000e+00 | 2.250e+00 | 9.196e-11 | 4.302e-11         | momentum
4.600e+01 | 1.000e+00 | 2.250e+00 | 6.371e-11 | 1.545e-11         | momentum
4.700e+01 | 1.000e+00 | 2.250e+00 | 4.461e-11 | 8.851e-12         | momentum
4.800e+01 | 1.000e+00 | 2.250e+00 | 7.327e-09 | 1.717e-10         | momentum
4.900e+01 | 1.000e+00 | 2.250e+00 | 2.087e-08 | 2.464e-11         | momentum
5.000e+01 | 1.000e+00 | 2.250e+00 | 1.275e-08 | 7.039e-10         | momentum
5.100e+01 | 1.000e+00 | 2.250e+00 | 8.135e-09 | 2.773e-09         | momentum
5.200e+01 | 1.000e+00 | 2.250e+00 | 5.385e-09 | 1.671e-09         | momentum
5.300e+01 | 1.000e+00 | 2.250e+00 | 3.868e-09 | 8.369e-11         | momentum
5.400e+01 | 1.000e+00 | 2.250e+00 | 2.794e-09 | 7.593e-12         | momentum
5.500e+01 | 1.000e+00 | 2.250e+00 | 2.034e-09 | 2.065e-09         | momentum

