QSIa momento - alpha=0.500 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 5.000e-01 | 9.995e-01 | 1.721e-05         | momentum
4.000e+00 | 0.000e+00 | 5.000e-01 | 9.992e-01 | 5.737e-05         | momentum
5.000e+00 | 0.000e+00 | 5.000e-01 | 9.989e-01 | 4.564e-04         | momentum
6.000e+00 | 0.000e+00 | 5.000e-01 | 9.986e-01 | 9.686e-05         | momentum
7.000e+00 | 0.000e+00 | 5.000e-01 | 9.984e-01 | 1.755e-05         | momentum
8.000e+00 | 0.000e+00 | 5.000e-01 | 9.983e-01 | 1.848e-04         | momentum
9.000e+00 | 0.000e+00 | 5.000e-01 | 9.982e-01 | 5.309e-04         | momentum
1.000e+01 | 0.000e+00 | 5.000e-01 | 9.981e-01 | 8.683e-04         | momentum
1.100e+01 | 0.000e+00 | 5.000e-01 | 9.980e-01 | 1.455e-03         | momentum
1.200e+01 | 0.000e+00 | 5.000e-01 | 9.980e-01 | 2.736e-04         | momentum
1.300e+01 | 0.000e+00 | 5.000e-01 | 9.980e-01 | 3.539e-05         | momentum
1.400e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 1.227e-03         | momentum
1.500e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 1.375e-03         | momentum
1.600e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 1.773e-03         | momentum
1.700e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 3.841e-03         | momentum
1.800e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 5.301e-03         | momentum
1.900e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 1.545e-03         | momentum
2.000e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 7.891e-03         | momentum
2.100e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 1.743e-03         | momentum
2.200e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 6.595e-03         | momentum
2.300e+01 | 0.000e+00 | 5.000e-01 | 9.979e-01 | 6.637e-03         | momentum
2.400e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 4.763e-03         | momentum
2.500e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.378e-03         | momentum
2.600e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 6.847e-03         | momentum
2.700e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.764e-03         | momentum
2.800e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.269e-03         | momentum
2.900e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 9.964e-03         | momentum
3.000e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 2.574e-02         | momentum
3.100e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 2.035e-02         | momentum
3.200e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.961e-03         | momentum
3.300e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.302e-03         | momentum
3.400e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 5.552e-03         | momentum
3.500e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.188e-02         | momentum
3.600e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.949e-02         | momentum
3.700e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.253e-02         | momentum
3.800e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 4.814e-02         | momentum
3.900e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.096e-02         | momentum
4.000e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.441e-02         | momentum
4.100e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.180e-02         | momentum
4.200e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.931e-03         | momentum
4.300e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 4.087e-03         | momentum
4.400e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.782e-03         | momentum
4.500e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.498e-03         | momentum
4.600e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 3.613e-03         | momentum
4.700e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.240e-03         | momentum
4.800e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 4.198e-03         | momentum
4.900e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.642e-03         | momentum
5.000e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 2.588e-02         | momentum
5.100e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 1.185e-02         | momentum
5.200e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 7.974e-03         | momentum
5.300e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 6.417e-03         | momentum
5.400e+01 | 0.000e+00 | 5.000e-01 | 9.978e-01 | 7.783e-02         | momentum

