JTD - posicion alpha=2.500-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 2.500e+00 | 2.552e-03 | 1.019e-07         | position
4.000e+00 | 0.000e+00 | 2.500e+00 | 1.942e-02 | 1.472e-07         | position
5.000e+00 | 0.000e+00 | 2.500e+00 | 6.980e-02 | 1.414e-07         | position
6.000e+00 | 0.000e+00 | 2.500e+00 | 1.812e-01 | 1.381e-07         | position
7.000e+00 | 0.000e+00 | 2.500e+00 | 3.893e-01 | 4.508e-07         | position
8.000e+00 | 0.000e+00 | 2.500e+00 | 7.407e-01 | 5.054e-07         | position
9.000e+00 | 0.000e+00 | 2.500e+00 | 1.287e+00 | 1.815e-07         | position
1.000e+01 | 0.000e+00 | 2.500e+00 | 2.090e+00 | 2.359e-07         | position
1.100e+01 | 0.000e+00 | 2.500e+00 | 3.275e+00 | 9.143e-07         | position
1.200e+01 | 0.000e+00 | 2.500e+00 | 4.943e+00 | 3.419e-06         | position
1.300e+01 | 0.000e+00 | 2.500e+00 | 7.184e+00 | 7.119e-07         | position
1.400e+01 | 0.000e+00 | 2.500e+00 | 1.012e+01 | 1.035e-06         | position
1.500e+01 | 0.000e+00 | 2.500e+00 | 1.389e+01 | 1.134e-05         | position
1.600e+01 | 0.000e+00 | 2.500e+00 | 1.865e+01 | 7.907e-07         | position
1.700e+01 | 0.000e+00 | 2.500e+00 | 2.454e+01 | 1.402e-05         | position
1.800e+01 | 0.000e+00 | 2.500e+00 | 3.175e+01 | 1.035e-05         | position
1.900e+01 | 0.000e+00 | 2.500e+00 | 4.056e+01 | 2.152e-05         | position
2.000e+01 | 0.000e+00 | 2.500e+00 | 5.118e+01 | 8.170e-05         | position
2.100e+01 | 0.000e+00 | 2.500e+00 | 6.364e+01 | 2.074e-04         | position
2.200e+01 | 0.000e+00 | 2.500e+00 | 7.823e+01 | 5.156e-06         | position
2.300e+01 | 0.000e+00 | 2.500e+00 | 9.519e+01 | 1.000e-05         | position
2.400e+01 | 0.000e+00 | 2.500e+00 | 1.146e+02 | 8.204e-06         | position
2.500e+01 | 0.000e+00 | 2.500e+00 | 1.373e+02 | 8.054e-06         | position
2.600e+01 | 0.000e+00 | 2.500e+00 | 1.629e+02 | 4.493e-06         | position
2.700e+01 | 0.000e+00 | 2.500e+00 | 1.920e+02 | 3.180e-06         | position
2.800e+01 | 0.000e+00 | 2.500e+00 | 2.249e+02 | 5.901e-06         | position
2.900e+01 | 0.000e+00 | 2.500e+00 | 2.613e+02 | 1.008e-05         | position
3.000e+01 | 0.000e+00 | 2.500e+00 | 3.031e+02 | 1.791e-05         | position
3.100e+01 | 0.000e+00 | 2.500e+00 | 3.496e+02 | 3.038e-05         | position
3.200e+01 | 0.000e+00 | 2.500e+00 | 4.013e+02 | 5.118e-05         | position
3.300e+01 | 0.000e+00 | 2.500e+00 | 4.587e+02 | 9.333e-05         | position
3.400e+01 | 0.000e+00 | 2.500e+00 | 5.221e+02 | 1.649e-04         | position
3.500e+01 | 0.000e+00 | 2.500e+00 | 5.919e+02 | 2.947e-04         | position
3.600e+01 | 0.000e+00 | 2.500e+00 | 6.686e+02 | 5.549e-04         | position
3.700e+01 | 0.000e+00 | 2.500e+00 | 7.530e+02 | 1.071e-03         | position
3.800e+01 | 0.000e+00 | 2.500e+00 | 8.454e+02 | 1.975e-03         | position
3.900e+01 | 0.000e+00 | 2.500e+00 | 9.459e+02 | 3.659e-03         | position
4.000e+01 | 0.000e+00 | 2.500e+00 | 1.055e+03 | 6.689e-03         | position
4.100e+01 | 0.000e+00 | 2.500e+00 | 1.173e+03 | 1.485e-04         | position
4.200e+01 | 0.000e+00 | 2.500e+00 | 1.301e+03 | 1.900e-04         | position
4.300e+01 | 0.000e+00 | 2.500e+00 | 1.439e+03 | 2.073e-04         | position
4.400e+01 | 0.000e+00 | 2.500e+00 | 1.588e+03 | 2.061e-04         | position
4.500e+01 | 0.000e+00 | 2.500e+00 | 1.748e+03 | 1.946e-04         | position
4.600e+01 | 0.000e+00 | 2.500e+00 | 1.919e+03 | 1.843e-04         | position
4.700e+01 | 0.000e+00 | 2.500e+00 | 2.104e+03 | 1.722e-04         | position
4.800e+01 | 0.000e+00 | 2.500e+00 | 2.304e+03 | 1.611e-04         | position
4.900e+01 | 0.000e+00 | 2.500e+00 | 2.516e+03 | 1.482e-04         | position
5.000e+01 | 0.000e+00 | 2.500e+00 | 2.743e+03 | 1.486e-04         | position
5.100e+01 | 0.000e+00 | 2.500e+00 | 2.986e+03 | 1.597e-04         | position
5.200e+01 | 0.000e+00 | 2.500e+00 | 3.244e+03 | 1.863e-04         | position
5.300e+01 | 0.000e+00 | 2.500e+00 | 3.518e+03 | 2.330e-04         | position
5.400e+01 | 0.000e+00 | 2.500e+00 | 3.810e+03 | 2.866e-04         | position

