QSIa posicion - alpha=1.750 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.750e+00 | 9.979e-01 | 1.481e-07         | position
4.000e+00 | 0.000e+00 | 1.750e+00 | 9.926e-01 | 1.343e-07         | position
5.000e+00 | 0.000e+00 | 1.750e+00 | 9.863e-01 | 1.487e-07         | position
6.000e+00 | 0.000e+00 | 1.750e+00 | 9.800e-01 | 1.438e-07         | position
7.000e+00 | 0.000e+00 | 1.750e+00 | 9.748e-01 | 1.462e-07         | position
8.000e+00 | 0.000e+00 | 1.750e+00 | 9.712e-01 | 4.828e-07         | position
9.000e+00 | 0.000e+00 | 1.750e+00 | 9.688e-01 | 1.463e-07         | position
1.000e+01 | 0.000e+00 | 1.750e+00 | 9.676e-01 | 1.485e-07         | position
1.100e+01 | 0.000e+00 | 1.750e+00 | 9.677e-01 | 1.490e-07         | position
1.200e+01 | 0.000e+00 | 1.750e+00 | 9.680e-01 | 1.425e-07         | position
1.300e+01 | 0.000e+00 | 1.750e+00 | 9.685e-01 | 4.520e-07         | position
1.400e+01 | 0.000e+00 | 1.750e+00 | 9.690e-01 | 1.289e-06         | position
1.500e+01 | 0.000e+00 | 1.750e+00 | 9.695e-01 | 7.800e-07         | position
1.600e+01 | 0.000e+00 | 1.750e+00 | 9.701e-01 | 2.384e-07         | position
1.700e+01 | 0.000e+00 | 1.750e+00 | 9.706e-01 | 1.113e-06         | position
1.800e+01 | 0.000e+00 | 1.750e+00 | 9.712e-01 | 8.881e-07         | position
1.900e+01 | 0.000e+00 | 1.750e+00 | 9.717e-01 | 1.753e-06         | position
2.000e+01 | 0.000e+00 | 1.750e+00 | 9.722e-01 | 4.253e-06         | position
2.100e+01 | 0.000e+00 | 1.750e+00 | 9.726e-01 | 4.216e-06         | position
2.200e+01 | 0.000e+00 | 1.750e+00 | 9.729e-01 | 7.574e-07         | position
2.300e+01 | 0.000e+00 | 1.750e+00 | 9.733e-01 | 1.469e-07         | position
2.400e+01 | 0.000e+00 | 1.750e+00 | 9.736e-01 | 1.869e-06         | position
2.500e+01 | 0.000e+00 | 1.750e+00 | 9.739e-01 | 1.059e-05         | position
2.600e+01 | 0.000e+00 | 1.750e+00 | 9.742e-01 | 8.041e-06         | position
2.700e+01 | 0.000e+00 | 1.750e+00 | 9.745e-01 | 5.956e-06         | position
2.800e+01 | 0.000e+00 | 1.750e+00 | 9.748e-01 | 5.108e-06         | position
2.900e+01 | 0.000e+00 | 1.750e+00 | 9.751e-01 | 1.292e-05         | position
3.000e+01 | 0.000e+00 | 1.750e+00 | 9.754e-01 | 1.058e-05         | position
3.100e+01 | 0.000e+00 | 1.750e+00 | 9.757e-01 | 6.525e-06         | position
3.200e+01 | 0.000e+00 | 1.750e+00 | 9.760e-01 | 1.079e-05         | position
3.300e+01 | 0.000e+00 | 1.750e+00 | 9.763e-01 | 1.224e-05         | position
3.400e+01 | 0.000e+00 | 1.750e+00 | 9.766e-01 | 9.663e-06         | position
3.500e+01 | 0.000e+00 | 1.750e+00 | 9.769e-01 | 7.349e-06         | position
3.600e+01 | 0.000e+00 | 1.750e+00 | 9.771e-01 | 4.217e-06         | position
3.700e+01 | 0.000e+00 | 1.750e+00 | 9.774e-01 | 1.173e-06         | position
3.800e+01 | 0.000e+00 | 1.750e+00 | 9.777e-01 | 1.062e-06         | position
3.900e+01 | 0.000e+00 | 1.750e+00 | 9.779e-01 | 1.038e-05         | position
4.000e+01 | 0.000e+00 | 1.750e+00 | 9.782e-01 | 1.262e-05         | position
4.100e+01 | 0.000e+00 | 1.750e+00 | 9.784e-01 | 2.191e-05         | position
4.200e+01 | 0.000e+00 | 1.750e+00 | 9.786e-01 | 2.668e-05         | position
4.300e+01 | 0.000e+00 | 1.750e+00 | 9.788e-01 | 2.340e-05         | position
4.400e+01 | 0.000e+00 | 1.750e+00 | 9.790e-01 | 1.022e-05         | position
4.500e+01 | 0.000e+00 | 1.750e+00 | 9.792e-01 | 4.356e-05         | position
4.600e+01 | 0.000e+00 | 1.750e+00 | 9.794e-01 | 2.465e-05         | position
4.700e+01 | 0.000e+00 | 1.750e+00 | 9.796e-01 | 6.126e-06         | position
4.800e+01 | 0.000e+00 | 1.750e+00 | 9.798e-01 | 9.565e-06         | position
4.900e+01 | 0.000e+00 | 1.750e+00 | 9.800e-01 | 2.978e-06         | position
5.000e+01 | 0.000e+00 | 1.750e+00 | 9.802e-01 | 5.169e-06         | position
5.100e+01 | 0.000e+00 | 1.750e+00 | 9.804e-01 | 1.758e-05         | position
5.200e+01 | 0.000e+00 | 1.750e+00 | 9.805e-01 | 2.104e-05         | position
5.300e+01 | 0.000e+00 | 1.750e+00 | 9.807e-01 | 2.155e-05         | position
5.400e+01 | 0.000e+00 | 1.750e+00 | 9.809e-01 | 2.870e-05         | position

