QSIa posicion - alpha=0.500 -ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | QSI_alpha | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 5.000e-01 | 9.998e-01 | 4.317e-05         | position
7.000e+00 | -1.000e+00 | 5.000e-01 | 9.999e-01 | 7.963e-06         | position
8.000e+00 | -1.000e+00 | 5.000e-01 | 1.000e+00 | 1.567e-06         | position
9.000e+00 | -1.000e+00 | 5.000e-01 | 1.000e+00 | 2.976e-07         | position
1.100e+01 | -1.000e+00 | 5.000e-01 | 9.982e-01 | 8.207e-05         | position
1.300e+01 | -1.000e+00 | 5.000e-01 | 9.985e-01 | 1.084e-04         | position
1.400e+01 | -1.000e+00 | 5.000e-01 | 9.996e-01 | 2.616e-05         | position
1.500e+01 | -1.000e+00 | 5.000e-01 | 9.998e-01 | 1.381e-05         | position
1.600e+01 | -1.000e+00 | 5.000e-01 | 9.999e-01 | 3.537e-05         | position
1.700e+01 | -1.000e+00 | 5.000e-01 | 9.999e-01 | 1.963e-05         | position
1.900e+01 | -1.000e+00 | 5.000e-01 | 9.976e-01 | 2.302e-04         | position
2.100e+01 | -1.000e+00 | 5.000e-01 | 9.978e-01 | 1.649e-04         | position
2.200e+01 | -1.000e+00 | 5.000e-01 | 9.976e-01 | 4.272e-05         | position
2.300e+01 | -1.000e+00 | 5.000e-01 | 9.975e-01 | 3.269e-07         | position
2.400e+01 | -1.000e+00 | 5.000e-01 | 9.975e-01 | 7.632e-05         | position
2.500e+01 | -1.000e+00 | 5.000e-01 | 9.975e-01 | 8.883e-05         | position
2.600e+01 | -1.000e+00 | 5.000e-01 | 9.974e-01 | 9.492e-05         | position
2.700e+01 | -1.000e+00 | 5.000e-01 | 9.974e-01 | 4.918e-05         | position
2.800e+01 | -1.000e+00 | 5.000e-01 | 9.974e-01 | 3.728e-05         | position
2.900e+01 | -1.000e+00 | 5.000e-01 | 9.974e-01 | 9.162e-06         | position
3.100e+01 | -1.000e+00 | 5.000e-01 | 9.980e-01 | 9.242e-05         | position
3.200e+01 | -1.000e+00 | 5.000e-01 | 9.995e-01 | 5.940e-06         | position
3.300e+01 | -1.000e+00 | 5.000e-01 | 9.997e-01 | 2.964e-05         | position
3.400e+01 | -1.000e+00 | 5.000e-01 | 9.998e-01 | 2.277e-05         | position
3.500e+01 | -1.000e+00 | 5.000e-01 | 9.999e-01 | 1.723e-06         | position
3.700e+01 | -1.000e+00 | 5.000e-01 | 9.973e-01 | 1.857e-04         | position
3.900e+01 | -1.000e+00 | 5.000e-01 | 9.232e-01 | 2.745e-04         | position
4.000e+01 | -1.000e+00 | 5.000e-01 | 9.977e-01 | 1.192e-04         | position
4.100e+01 | -1.000e+00 | 5.000e-01 | 9.975e-01 | 1.164e-04         | position
4.200e+01 | -1.000e+00 | 5.000e-01 | 9.973e-01 | 9.190e-05         | position
4.300e+01 | -1.000e+00 | 5.000e-01 | 9.973e-01 | 5.561e-05         | position
4.400e+01 | -1.000e+00 | 5.000e-01 | 9.973e-01 | 3.429e-05         | position
4.500e+01 | -1.000e+00 | 5.000e-01 | 9.972e-01 | 2.270e-05         | position
4.600e+01 | -1.000e+00 | 5.000e-01 | 9.972e-01 | 1.644e-05         | position
4.700e+01 | -1.000e+00 | 5.000e-01 | 9.971e-01 | 1.542e-05         | position
4.900e+01 | -1.000e+00 | 5.000e-01 | 9.981e-01 | 1.785e-05         | position
5.000e+01 | -1.000e+00 | 5.000e-01 | 9.995e-01 | 6.213e-06         | position
5.100e+01 | -1.000e+00 | 5.000e-01 | 9.997e-01 | 2.645e-05         | position
5.200e+01 | -1.000e+00 | 5.000e-01 | 9.998e-01 | 7.712e-07         | position
5.300e+01 | -1.000e+00 | 5.000e-01 | 9.999e-01 | 9.450e-06         | position

