QSIa posicion - alpha=3.000 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 3.000e+00 | 1.000e+00 | 1.462e-07         | position
4.000e+00 | 0.000e+00 | 3.000e+00 | 1.000e+00 | 5.625e-07         | position
5.000e+00 | 0.000e+00 | 3.000e+00 | 9.999e-01 | 3.729e-06         | position
6.000e+00 | 0.000e+00 | 3.000e+00 | 9.998e-01 | 1.965e-07         | position
7.000e+00 | 0.000e+00 | 3.000e+00 | 9.995e-01 | 1.268e-04         | position
8.000e+00 | 0.000e+00 | 3.000e+00 | 9.990e-01 | 2.067e-05         | position
9.000e+00 | 0.000e+00 | 3.000e+00 | 9.984e-01 | 2.771e-04         | position
1.000e+01 | 0.000e+00 | 3.000e+00 | 9.975e-01 | 2.182e-04         | position
1.100e+01 | 0.000e+00 | 3.000e+00 | 9.966e-01 | 6.215e-04         | position
1.200e+01 | 0.000e+00 | 3.000e+00 | 9.958e-01 | 1.544e-03         | position
1.300e+01 | 0.000e+00 | 3.000e+00 | 9.949e-01 | 1.308e-03         | position
1.400e+01 | 0.000e+00 | 3.000e+00 | 9.940e-01 | 4.070e-04         | position
1.500e+01 | 0.000e+00 | 3.000e+00 | 9.931e-01 | 2.403e-03         | position
1.600e+01 | 0.000e+00 | 3.000e+00 | 9.922e-01 | 2.589e-02         | position
1.700e+01 | 0.000e+00 | 3.000e+00 | 9.913e-01 | 6.469e-02         | position
1.800e+01 | 0.000e+00 | 3.000e+00 | 9.904e-01 | 1.235e-02         | position
1.900e+01 | 0.000e+00 | 3.000e+00 | 9.896e-01 | 7.753e-02         | position
2.000e+01 | 0.000e+00 | 3.000e+00 | 9.888e-01 | 1.331e-02         | position
2.100e+01 | 0.000e+00 | 3.000e+00 | 9.881e-01 | 8.247e-02         | position
2.200e+01 | 0.000e+00 | 3.000e+00 | 9.875e-01 | 1.356e-01         | position
2.300e+01 | 0.000e+00 | 3.000e+00 | 9.869e-01 | 9.144e-02         | position
2.400e+01 | 0.000e+00 | 3.000e+00 | 9.864e-01 | 7.268e-02         | position
2.500e+01 | 0.000e+00 | 3.000e+00 | 9.859e-01 | 1.272e-01         | position
2.600e+01 | 0.000e+00 | 3.000e+00 | 9.854e-01 | 1.983e-01         | position
2.700e+01 | 0.000e+00 | 3.000e+00 | 9.850e-01 | 1.913e-01         | position
2.800e+01 | 0.000e+00 | 3.000e+00 | 9.845e-01 | 2.700e-01         | position
2.900e+01 | 0.000e+00 | 3.000e+00 | 9.841e-01 | 5.013e-01         | position
3.000e+01 | 0.000e+00 | 3.000e+00 | 9.837e-01 | 9.464e-01         | position
3.100e+01 | 0.000e+00 | 3.000e+00 | 9.832e-01 | 1.932e+00         | position
3.200e+01 | 0.000e+00 | 3.000e+00 | 9.828e-01 | 4.532e+00         | position
3.300e+01 | 0.000e+00 | 3.000e+00 | 9.823e-01 | 1.048e+01         | position
3.400e+01 | 0.000e+00 | 3.000e+00 | 9.819e-01 | 3.236e-01         | position
3.500e+01 | 0.000e+00 | 3.000e+00 | 9.814e-01 | 3.134e-01         | position
3.600e+01 | 0.000e+00 | 3.000e+00 | 9.810e-01 | 7.245e-01         | position
3.700e+01 | 0.000e+00 | 3.000e+00 | 9.806e-01 | 1.121e+00         | position
3.800e+01 | 0.000e+00 | 3.000e+00 | 9.801e-01 | 1.411e+00         | position
3.900e+01 | 0.000e+00 | 3.000e+00 | 9.797e-01 | 2.125e+00         | position
4.000e+01 | 0.000e+00 | 3.000e+00 | 9.794e-01 | 1.874e+00         | position
4.100e+01 | 0.000e+00 | 3.000e+00 | 9.790e-01 | 1.380e+00         | position
4.200e+01 | 0.000e+00 | 3.000e+00 | 9.786e-01 | 2.622e+00         | position
4.300e+01 | 0.000e+00 | 3.000e+00 | 9.783e-01 | 5.128e+00         | position
4.400e+01 | 0.000e+00 | 3.000e+00 | 9.779e-01 | 7.596e+00         | position
4.500e+01 | 0.000e+00 | 3.000e+00 | 9.776e-01 | 8.336e+00         | position
4.600e+01 | 0.000e+00 | 3.000e+00 | 9.773e-01 | 5.999e+00         | position
4.700e+01 | 0.000e+00 | 3.000e+00 | 9.769e-01 | 2.676e+00         | position
4.800e+01 | 0.000e+00 | 3.000e+00 | 9.766e-01 | 6.451e+00         | position
4.900e+01 | 0.000e+00 | 3.000e+00 | 9.763e-01 | 1.655e+01         | position
5.000e+01 | 0.000e+00 | 3.000e+00 | 9.760e-01 | 2.896e+01         | position
5.100e+01 | 0.000e+00 | 3.000e+00 | 9.757e-01 | 3.752e+01         | position
5.200e+01 | 0.000e+00 | 3.000e+00 | 9.754e-01 | 3.539e+01         | position
5.300e+01 | 0.000e+00 | 3.000e+00 | 9.751e-01 | 2.385e+01         | position
5.400e+01 | 0.000e+00 | 3.000e+00 | 9.748e-01 | 2.177e+01         | position

