QSIa momento - alpha=2.750 -ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | QSI_alpha | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 2.750e+00 | 9.995e-01 | 1.485e-07         | momentum
7.000e+00 | -1.000e+00 | 2.750e+00 | 9.997e-01 | 1.467e-07         | momentum
8.000e+00 | -1.000e+00 | 2.750e+00 | 9.998e-01 | 9.010e-09         | momentum
9.000e+00 | -1.000e+00 | 2.750e+00 | 9.998e-01 | 1.078e-09         | momentum
1.100e+01 | -1.000e+00 | 2.750e+00 | 9.998e-01 | 1.489e-07         | momentum
1.300e+01 | -1.000e+00 | 2.750e+00 | 9.999e-01 | 1.477e-07         | momentum
1.400e+01 | -1.000e+00 | 2.750e+00 | 9.996e-01 | 1.314e-07         | momentum
1.500e+01 | -1.000e+00 | 2.750e+00 | 9.997e-01 | 1.361e-07         | momentum
1.600e+01 | -1.000e+00 | 2.750e+00 | 9.998e-01 | 1.415e-07         | momentum
1.700e+01 | -1.000e+00 | 2.750e+00 | 9.998e-01 | 6.996e-09         | momentum
1.900e+01 | -1.000e+00 | 2.750e+00 | 9.990e-01 | 1.489e-07         | momentum
2.100e+01 | -1.000e+00 | 2.750e+00 | 9.974e-01 | 1.417e-07         | momentum
2.200e+01 | -1.000e+00 | 2.750e+00 | 9.978e-01 | 1.477e-07         | momentum
2.300e+01 | -1.000e+00 | 2.750e+00 | 9.980e-01 | 1.483e-07         | momentum
2.400e+01 | -1.000e+00 | 2.750e+00 | 9.982e-01 | 1.478e-07         | momentum
2.500e+01 | -1.000e+00 | 2.750e+00 | 9.980e-01 | 1.255e-07         | momentum
2.600e+01 | -1.000e+00 | 2.750e+00 | 9.980e-01 | 1.376e-07         | momentum
2.700e+01 | -1.000e+00 | 2.750e+00 | 9.980e-01 | 1.457e-07         | momentum
2.800e+01 | -1.000e+00 | 2.750e+00 | 9.980e-01 | 1.435e-07         | momentum
2.900e+01 | -1.000e+00 | 2.750e+00 | 9.981e-01 | 1.484e-07         | momentum
3.100e+01 | -1.000e+00 | 2.750e+00 | 9.996e-01 | 1.190e-07         | momentum
3.200e+01 | -1.000e+00 | 2.750e+00 | 9.995e-01 | 1.483e-07         | momentum
3.300e+01 | -1.000e+00 | 2.750e+00 | 9.996e-01 | 1.155e-07         | momentum
3.400e+01 | -1.000e+00 | 2.750e+00 | 9.997e-01 | 2.254e-08         | momentum
3.500e+01 | -1.000e+00 | 2.750e+00 | 9.997e-01 | 4.659e-09         | momentum
3.700e+01 | -1.000e+00 | 2.750e+00 | 9.982e-01 | 1.490e-07         | momentum
3.900e+01 | -1.000e+00 | 2.750e+00 | 9.982e-01 | 1.473e-07         | momentum
4.000e+01 | -1.000e+00 | 2.750e+00 | 9.928e-01 | 1.474e-07         | momentum
4.100e+01 | -1.000e+00 | 2.750e+00 | 9.933e-01 | 1.414e-07         | momentum
4.200e+01 | -1.000e+00 | 2.750e+00 | 9.939e-01 | 1.480e-07         | momentum
4.300e+01 | -1.000e+00 | 2.750e+00 | 9.934e-01 | 1.480e-07         | momentum
4.400e+01 | -1.000e+00 | 2.750e+00 | 9.934e-01 | 1.472e-07         | momentum
4.500e+01 | -1.000e+00 | 2.750e+00 | 9.936e-01 | 1.484e-07         | momentum
4.600e+01 | -1.000e+00 | 2.750e+00 | 9.938e-01 | 1.487e-07         | momentum
4.700e+01 | -1.000e+00 | 2.750e+00 | 9.941e-01 | 1.486e-07         | momentum
4.900e+01 | -1.000e+00 | 2.750e+00 | 9.985e-01 | 1.271e-07         | momentum
5.000e+01 | -1.000e+00 | 2.750e+00 | 9.984e-01 | 1.488e-07         | momentum
5.100e+01 | -1.000e+00 | 2.750e+00 | 9.990e-01 | 1.134e-07         | momentum
5.200e+01 | -1.000e+00 | 2.750e+00 | 9.993e-01 | 1.085e-08         | momentum
5.300e+01 | -1.000e+00 | 2.750e+00 | 9.994e-01 | 1.025e-08         | momentum

