JTD - posicion alpha=1.250-cat
--------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD        | integration_error | space   
--------------------------------------------------------------------------------
3.000e+00 | 1.000e+00 | 1.250e+00 | -2.233e-17 | 3.975e-16         | position
4.000e+00 | 1.000e+00 | 1.250e+00 | 7.412e-03  | 1.343e-07         | position
5.000e+00 | 1.000e+00 | 1.250e+00 | 7.292e-03  | 1.456e-07         | position
6.000e+00 | 1.000e+00 | 1.250e+00 | 6.235e-03  | 1.319e-07         | position
7.000e+00 | 1.000e+00 | 1.250e+00 | 5.314e-03  | 1.310e-07         | position
8.000e+00 | 1.000e+00 | 1.250e+00 | 4.574e-03  | 1.477e-07         | position
9.000e+00 | 1.000e+00 | 1.250e+00 | 3.991e-03  | 1.464e-07         | position
1.000e+01 | 1.000e+00 | 1.250e+00 | 3.520e-03  | 1.424e-07         | position
1.100e+01 | 1.000e+00 | 1.250e+00 | 3.135e-03  | 1.060e-07         | position
1.200e+01 | 1.000e+00 | 1.250e+00 | 2.878e-03  | 1.474e-07         | position
1.300e+01 | 1.000e+00 | 1.250e+00 | 2.662e-03  | 1.363e-07         | position
1.400e+01 | 1.000e+00 | 1.250e+00 | 2.478e-03  | 1.289e-07         | position
1.500e+01 | 1.000e+00 | 1.250e+00 | 2.322e-03  | 1.346e-07         | position
1.600e+01 | 1.000e+00 | 1.250e+00 | 2.187e-03  | 1.485e-07         | position
1.700e+01 | 1.000e+00 | 1.250e+00 | 2.068e-03  | 1.393e-07         | position
1.800e+01 | 1.000e+00 | 1.250e+00 | 1.962e-03  | 1.385e-07         | position
1.900e+01 | 1.000e+00 | 1.250e+00 | 1.867e-03  | 1.486e-07         | position
2.000e+01 | 1.000e+00 | 1.250e+00 | 1.784e-03  | 1.488e-07         | position
2.100e+01 | 1.000e+00 | 1.250e+00 | 1.704e-03  | 1.437e-07         | position
2.200e+01 | 1.000e+00 | 1.250e+00 | 1.632e-03  | 1.479e-07         | position
2.300e+01 | 1.000e+00 | 1.250e+00 | 1.563e-03  | 1.489e-07         | position
2.400e+01 | 1.000e+00 | 1.250e+00 | 1.502e-03  | 1.444e-07         | position
2.500e+01 | 1.000e+00 | 1.250e+00 | 1.448e-03  | 1.482e-07         | position
2.600e+01 | 1.000e+00 | 1.250e+00 | 1.395e-03  | 1.487e-07         | position
2.700e+01 | 1.000e+00 | 1.250e+00 | 1.344e-03  | 1.467e-07         | position
2.800e+01 | 1.000e+00 | 1.250e+00 | 1.298e-03  | 1.456e-07         | position
2.900e+01 | 1.000e+00 | 1.250e+00 | 1.255e-03  | 1.424e-07         | position
3.000e+01 | 1.000e+00 | 1.250e+00 | 1.216e-03  | 1.434e-07         | position
3.100e+01 | 1.000e+00 | 1.250e+00 | 1.180e-03  | 1.482e-07         | position
3.200e+01 | 1.000e+00 | 1.250e+00 | 1.146e-03  | 1.378e-07         | position
3.300e+01 | 1.000e+00 | 1.250e+00 | 1.114e-03  | 1.418e-07         | position
3.400e+01 | 1.000e+00 | 1.250e+00 | 1.084e-03  | 1.465e-07         | position
3.500e+01 | 1.000e+00 | 1.250e+00 | 1.056e-03  | 1.409e-07         | position
3.600e+01 | 1.000e+00 | 1.250e+00 | 1.029e-03  | 1.489e-07         | position
3.700e+01 | 1.000e+00 | 1.250e+00 | 1.004e-03  | 1.415e-07         | position
3.800e+01 | 1.000e+00 | 1.250e+00 | 9.801e-04  | 1.468e-07         | position
3.900e+01 | 1.000e+00 | 1.250e+00 | 9.573e-04  | 1.485e-07         | position
4.000e+01 | 1.000e+00 | 1.250e+00 | 9.353e-04  | 1.487e-07         | position
4.100e+01 | 1.000e+00 | 1.250e+00 | 9.145e-04  | 1.489e-07         | position
4.200e+01 | 1.000e+00 | 1.250e+00 | 8.949e-04  | 1.476e-07         | position
4.300e+01 | 1.000e+00 | 1.250e+00 | 8.763e-04  | 1.484e-07         | position
4.400e+01 | 1.000e+00 | 1.250e+00 | 8.582e-04  | 1.481e-07         | position
4.500e+01 | 1.000e+00 | 1.250e+00 | 8.410e-04  | 1.398e-07         | position
4.600e+01 | 1.000e+00 | 1.250e+00 | 8.246e-04  | 1.467e-07         | position
4.700e+01 | 1.000e+00 | 1.250e+00 | 8.088e-04  | 1.473e-07         | position
4.800e+01 | 1.000e+00 | 1.250e+00 | 7.938e-04  | 1.486e-07         | position
4.900e+01 | 1.000e+00 | 1.250e+00 | 7.795e-04  | 1.483e-07         | position
5.000e+01 | 1.000e+00 | 1.250e+00 | 7.656e-04  | 1.483e-07         | position
5.100e+01 | 1.000e+00 | 1.250e+00 | 7.522e-04  | 1.469e-07         | position
5.200e+01 | 1.000e+00 | 1.250e+00 | 7.394e-04  | 1.466e-07         | position
5.300e+01 | 1.000e+00 | 1.250e+00 | 7.270e-04  | 1.476e-07         | position
5.400e+01 | 1.000e+00 | 1.250e+00 | 7.151e-04  | 1.449e-07         | position
5.500e+01 | 1.000e+00 | 1.250e+00 | 7.036e-04  | 1.475e-07         | position

