QSIa posicion - alpha=0.750 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 7.500e-01 | 9.979e-01 | 4.021e-07         | position
7.000e+00 | 1.000e+00 | 7.500e-01 | 9.990e-01 | 4.020e-07         | position
8.000e+00 | 1.000e+00 | 7.500e-01 | 9.995e-01 | 1.447e-07         | position
9.000e+00 | 1.000e+00 | 7.500e-01 | 9.997e-01 | 5.474e-07         | position
1.000e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.376e-07         | position
1.100e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.758e-07         | position
1.200e+01 | 1.000e+00 | 7.500e-01 | 9.717e-01 | 5.477e-07         | position
1.300e+01 | 1.000e+00 | 7.500e-01 | 9.964e-01 | 6.744e-07         | position
1.400e+01 | 1.000e+00 | 7.500e-01 | 9.982e-01 | 1.632e-07         | position
1.500e+01 | 1.000e+00 | 7.500e-01 | 9.990e-01 | 5.221e-07         | position
1.600e+01 | 1.000e+00 | 7.500e-01 | 9.993e-01 | 2.208e-07         | position
1.700e+01 | 1.000e+00 | 7.500e-01 | 9.995e-01 | 4.476e-07         | position
1.800e+01 | 1.000e+00 | 7.500e-01 | 9.997e-01 | 2.893e-07         | position
1.900e+01 | 1.000e+00 | 7.500e-01 | 9.997e-01 | 1.853e-07         | position
2.000e+01 | 1.000e+00 | 7.500e-01 | 9.887e-01 | 1.472e-07         | position
2.100e+01 | 1.000e+00 | 7.500e-01 | 9.951e-01 | 1.807e-07         | position
2.200e+01 | 1.000e+00 | 7.500e-01 | 9.962e-01 | 1.485e-07         | position
2.300e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.490e-07         | position
2.400e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 3.287e-07         | position
2.500e+01 | 1.000e+00 | 7.500e-01 | 9.974e-01 | 3.161e-07         | position
2.600e+01 | 1.000e+00 | 7.500e-01 | 9.977e-01 | 2.178e-07         | position
2.700e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 4.421e-07         | position
2.800e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 2.115e-07         | position
2.900e+01 | 1.000e+00 | 7.500e-01 | 1.000e+00 | 3.184e-07         | position
3.000e+01 | 1.000e+00 | 7.500e-01 | 9.981e-01 | 1.483e-07         | position
3.100e+01 | 1.000e+00 | 7.500e-01 | 9.991e-01 | 4.895e-07         | position
3.200e+01 | 1.000e+00 | 7.500e-01 | 9.993e-01 | 4.455e-07         | position
3.300e+01 | 1.000e+00 | 7.500e-01 | 9.995e-01 | 5.213e-07         | position
3.400e+01 | 1.000e+00 | 7.500e-01 | 9.996e-01 | 1.488e-07         | position
3.500e+01 | 1.000e+00 | 7.500e-01 | 9.997e-01 | 1.471e-07         | position
3.600e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 5.340e-07         | position
3.700e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 4.595e-07         | position
3.800e+01 | 1.000e+00 | 7.500e-01 | 9.947e-01 | 1.489e-07         | position
3.900e+01 | 1.000e+00 | 7.500e-01 | 9.988e-01 | 1.664e-07         | position
4.000e+01 | 1.000e+00 | 7.500e-01 | 9.988e-01 | 6.160e-07         | position
4.100e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.484e-07         | position
4.200e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 4.663e-07         | position
4.300e+01 | 1.000e+00 | 7.500e-01 | 9.992e-01 | 1.463e-07         | position
4.400e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 1.488e-07         | position
4.500e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 3.176e-07         | position
4.600e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 2.529e-07         | position
4.700e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 1.503e-07         | position
4.800e+01 | 1.000e+00 | 7.500e-01 | 9.991e-01 | 2.267e-07         | position
4.900e+01 | 1.000e+00 | 7.500e-01 | 9.996e-01 | 1.460e-07         | position
5.000e+01 | 1.000e+00 | 7.500e-01 | 9.996e-01 | 1.449e-07         | position
5.100e+01 | 1.000e+00 | 7.500e-01 | 9.997e-01 | 1.479e-07         | position
5.200e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.437e-07         | position
5.300e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.470e-07         | position
5.400e+01 | 1.000e+00 | 7.500e-01 | 9.998e-01 | 1.459e-07         | position
5.500e+01 | 1.000e+00 | 7.500e-01 | 9.999e-01 | 2.321e-07         | position

