QSIa momento - alpha=2.250 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 2.250e+00 | 3.103e-01 | 1.484e-07         | momentum
4.000e+00 | 0.000e+00 | 2.250e+00 | 9.984e-01 | 1.374e-07         | momentum
5.000e+00 | 0.000e+00 | 2.250e+00 | 9.971e-01 | 1.479e-07         | momentum
6.000e+00 | 0.000e+00 | 2.250e+00 | 9.969e-01 | 1.485e-07         | momentum
7.000e+00 | 0.000e+00 | 2.250e+00 | 9.974e-01 | 9.746e-08         | momentum
8.000e+00 | 0.000e+00 | 2.250e+00 | 9.986e-01 | 5.933e-08         | momentum
9.000e+00 | 0.000e+00 | 2.250e+00 | 9.991e-01 | 2.516e-09         | momentum
1.000e+01 | 0.000e+00 | 2.250e+00 | 9.994e-01 | 1.365e-07         | momentum
1.100e+01 | 0.000e+00 | 2.250e+00 | 4.007e-01 | 1.458e-07         | momentum
1.200e+01 | 0.000e+00 | 2.250e+00 | 9.824e-01 | 1.489e-07         | momentum
1.300e+01 | 0.000e+00 | 2.250e+00 | 9.944e-01 | 1.450e-07         | momentum
1.400e+01 | 0.000e+00 | 2.250e+00 | 9.968e-01 | 1.449e-07         | momentum
1.500e+01 | 0.000e+00 | 2.250e+00 | 9.978e-01 | 1.482e-07         | momentum
1.600e+01 | 0.000e+00 | 2.250e+00 | 9.988e-01 | 1.433e-07         | momentum
1.700e+01 | 0.000e+00 | 2.250e+00 | 9.992e-01 | 3.794e-08         | momentum
1.800e+01 | 0.000e+00 | 2.250e+00 | 9.994e-01 | 1.431e-07         | momentum
1.900e+01 | 0.000e+00 | 2.250e+00 | 5.996e-01 | 1.473e-07         | momentum
2.000e+01 | 0.000e+00 | 2.250e+00 | 9.610e-01 | 1.456e-07         | momentum
2.100e+01 | 0.000e+00 | 2.250e+00 | 9.574e-01 | 1.489e-07         | momentum
2.200e+01 | 0.000e+00 | 2.250e+00 | 9.556e-01 | 1.486e-07         | momentum
2.300e+01 | 0.000e+00 | 2.250e+00 | 9.542e-01 | 1.478e-07         | momentum
2.400e+01 | 0.000e+00 | 2.250e+00 | 7.177e-01 | 1.245e-07         | momentum
2.500e+01 | 0.000e+00 | 2.250e+00 | 9.523e-01 | 1.382e-07         | momentum
2.600e+01 | 0.000e+00 | 2.250e+00 | 9.507e-01 | 1.481e-07         | momentum
2.700e+01 | 0.000e+00 | 2.250e+00 | 9.496e-01 | 8.710e-08         | momentum
2.800e+01 | 0.000e+00 | 2.250e+00 | 9.486e-01 | 1.252e-07         | momentum
2.900e+01 | 0.000e+00 | 2.250e+00 | 6.747e-01 | 1.389e-07         | momentum
3.000e+01 | 0.000e+00 | 2.250e+00 | 9.471e-01 | 1.423e-07         | momentum
3.100e+01 | 0.000e+00 | 2.250e+00 | 9.850e-01 | 1.058e-07         | momentum
3.200e+01 | 0.000e+00 | 2.250e+00 | 9.930e-01 | 1.368e-07         | momentum
3.300e+01 | 0.000e+00 | 2.250e+00 | 9.960e-01 | 1.428e-07         | momentum
3.400e+01 | 0.000e+00 | 2.250e+00 | 9.978e-01 | 9.707e-08         | momentum
3.500e+01 | 0.000e+00 | 2.250e+00 | 9.986e-01 | 1.780e-08         | momentum
3.600e+01 | 0.000e+00 | 2.250e+00 | 9.991e-01 | 1.041e-07         | momentum
3.700e+01 | 0.000e+00 | 2.250e+00 | 6.743e-01 | 1.489e-07         | momentum
3.800e+01 | 0.000e+00 | 2.250e+00 | 9.528e-01 | 1.488e-07         | momentum
3.900e+01 | 0.000e+00 | 2.250e+00 | 9.478e-01 | 1.489e-07         | momentum
4.000e+01 | 0.000e+00 | 2.250e+00 | 9.447e-01 | 1.477e-07         | momentum
4.100e+01 | 0.000e+00 | 2.250e+00 | 8.584e-01 | 1.375e-07         | momentum
4.200e+01 | 0.000e+00 | 2.250e+00 | 8.618e-01 | 1.466e-07         | momentum
4.300e+01 | 0.000e+00 | 2.250e+00 | 9.397e-01 | 1.489e-07         | momentum
4.400e+01 | 0.000e+00 | 2.250e+00 | 8.496e-01 | 1.470e-07         | momentum
4.500e+01 | 0.000e+00 | 2.250e+00 | 8.408e-01 | 1.458e-07         | momentum
4.600e+01 | 0.000e+00 | 2.250e+00 | 9.999e-01 | 1.459e-08         | momentum
4.700e+01 | 0.000e+00 | 2.250e+00 | 8.213e-01 | 8.443e-08         | momentum
4.800e+01 | 0.000e+00 | 2.250e+00 | 9.359e-01 | 1.084e-07         | momentum
4.900e+01 | 0.000e+00 | 2.250e+00 | 9.776e-01 | 1.245e-07         | momentum
5.000e+01 | 0.000e+00 | 2.250e+00 | 9.891e-01 | 1.462e-07         | momentum
5.100e+01 | 0.000e+00 | 2.250e+00 | 9.938e-01 | 1.291e-07         | momentum
5.200e+01 | 0.000e+00 | 2.250e+00 | 9.965e-01 | 9.515e-09         | momentum
5.300e+01 | 0.000e+00 | 2.250e+00 | 9.978e-01 | 1.465e-07         | momentum
5.400e+01 | 0.000e+00 | 2.250e+00 | 9.985e-01 | 1.435e-07         | momentum

