QSIa posicion - alpha=1.500 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 1.500e+00 | 9.767e-01 | 1.486e-07         | position
7.000e+00 | 1.000e+00 | 1.500e+00 | 9.749e-01 | 2.397e-07         | position
8.000e+00 | 1.000e+00 | 1.500e+00 | 9.753e-01 | 1.928e-07         | position
9.000e+00 | 1.000e+00 | 1.500e+00 | 9.766e-01 | 2.826e-07         | position
1.000e+01 | 1.000e+00 | 1.500e+00 | 9.784e-01 | 1.489e-07         | position
1.100e+01 | 1.000e+00 | 1.500e+00 | 9.804e-01 | 1.978e-07         | position
1.200e+01 | 1.000e+00 | 1.500e+00 | 9.816e-01 | 2.759e-07         | position
1.300e+01 | 1.000e+00 | 1.500e+00 | 9.825e-01 | 2.311e-07         | position
1.400e+01 | 1.000e+00 | 1.500e+00 | 9.834e-01 | 1.485e-07         | position
1.500e+01 | 1.000e+00 | 1.500e+00 | 9.841e-01 | 4.280e-07         | position
1.600e+01 | 1.000e+00 | 1.500e+00 | 9.849e-01 | 1.462e-07         | position
1.700e+01 | 1.000e+00 | 1.500e+00 | 9.855e-01 | 2.594e-07         | position
1.800e+01 | 1.000e+00 | 1.500e+00 | 9.861e-01 | 6.868e-07         | position
1.900e+01 | 1.000e+00 | 1.500e+00 | 9.867e-01 | 7.567e-07         | position
2.000e+01 | 1.000e+00 | 1.500e+00 | 9.871e-01 | 1.042e-06         | position
2.100e+01 | 1.000e+00 | 1.500e+00 | 9.876e-01 | 1.478e-07         | position
2.200e+01 | 1.000e+00 | 1.500e+00 | 9.880e-01 | 1.485e-07         | position
2.300e+01 | 1.000e+00 | 1.500e+00 | 9.884e-01 | 6.926e-07         | position
2.400e+01 | 1.000e+00 | 1.500e+00 | 9.888e-01 | 2.421e-07         | position
2.500e+01 | 1.000e+00 | 1.500e+00 | 9.891e-01 | 1.553e-06         | position
2.600e+01 | 1.000e+00 | 1.500e+00 | 9.894e-01 | 1.419e-07         | position
2.700e+01 | 1.000e+00 | 1.500e+00 | 9.898e-01 | 1.489e-07         | position
2.800e+01 | 1.000e+00 | 1.500e+00 | 9.901e-01 | 1.484e-07         | position
2.900e+01 | 1.000e+00 | 1.500e+00 | 9.904e-01 | 5.907e-07         | position
3.000e+01 | 1.000e+00 | 1.500e+00 | 9.907e-01 | 2.571e-06         | position
3.100e+01 | 1.000e+00 | 1.500e+00 | 9.909e-01 | 1.556e-06         | position
3.200e+01 | 1.000e+00 | 1.500e+00 | 9.912e-01 | 1.934e-06         | position
3.300e+01 | 1.000e+00 | 1.500e+00 | 9.914e-01 | 1.869e-06         | position
3.400e+01 | 1.000e+00 | 1.500e+00 | 9.916e-01 | 2.248e-06         | position
3.500e+01 | 1.000e+00 | 1.500e+00 | 9.918e-01 | 3.436e-06         | position
3.600e+01 | 1.000e+00 | 1.500e+00 | 9.920e-01 | 1.858e-06         | position
3.700e+01 | 1.000e+00 | 1.500e+00 | 9.922e-01 | 2.643e-06         | position
3.800e+01 | 1.000e+00 | 1.500e+00 | 9.924e-01 | 1.679e-07         | position
3.900e+01 | 1.000e+00 | 1.500e+00 | 9.925e-01 | 1.489e-07         | position
4.000e+01 | 1.000e+00 | 1.500e+00 | 9.927e-01 | 4.507e-07         | position
4.100e+01 | 1.000e+00 | 1.500e+00 | 9.928e-01 | 1.707e-06         | position
4.200e+01 | 1.000e+00 | 1.500e+00 | 9.930e-01 | 1.762e-06         | position
4.300e+01 | 1.000e+00 | 1.500e+00 | 9.931e-01 | 2.066e-07         | position
4.400e+01 | 1.000e+00 | 1.500e+00 | 9.932e-01 | 3.397e-07         | position
4.500e+01 | 1.000e+00 | 1.500e+00 | 9.934e-01 | 6.057e-07         | position
4.600e+01 | 1.000e+00 | 1.500e+00 | 9.935e-01 | 1.380e-06         | position
4.700e+01 | 1.000e+00 | 1.500e+00 | 9.936e-01 | 1.774e-06         | position
4.800e+01 | 1.000e+00 | 1.500e+00 | 9.937e-01 | 2.141e-06         | position
4.900e+01 | 1.000e+00 | 1.500e+00 | 9.938e-01 | 5.681e-07         | position
5.000e+01 | 1.000e+00 | 1.500e+00 | 9.939e-01 | 5.427e-06         | position
5.100e+01 | 1.000e+00 | 1.500e+00 | 9.940e-01 | 8.231e-07         | position
5.200e+01 | 1.000e+00 | 1.500e+00 | 9.941e-01 | 2.092e-06         | position
5.300e+01 | 1.000e+00 | 1.500e+00 | 9.942e-01 | 3.922e-06         | position
5.400e+01 | 1.000e+00 | 1.500e+00 | 9.943e-01 | 3.086e-06         | position
5.500e+01 | 1.000e+00 | 1.500e+00 | 9.944e-01 | 6.294e-06         | position

