QSIa posicion - alpha=0.500 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 5.000e-01 | 9.996e-01 | 3.555e-06         | position
7.000e+00 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 8.095e-06         | position
8.000e+00 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 6.024e-06         | position
9.000e+00 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 4.427e-07         | position
1.000e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 3.165e-06         | position
1.100e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 1.534e-06         | position
1.200e+01 | 1.000e+00 | 5.000e-01 | 8.710e-01 | 1.457e-05         | position
1.300e+01 | 1.000e+00 | 5.000e-01 | 9.971e-01 | 1.120e-05         | position
1.400e+01 | 1.000e+00 | 5.000e-01 | 9.985e-01 | 3.193e-06         | position
1.500e+01 | 1.000e+00 | 5.000e-01 | 9.995e-01 | 7.101e-06         | position
1.600e+01 | 1.000e+00 | 5.000e-01 | 9.997e-01 | 5.052e-06         | position
1.700e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 9.206e-06         | position
1.800e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 1.568e-06         | position
1.900e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 1.927e-07         | position
2.000e+01 | 1.000e+00 | 5.000e-01 | 9.280e-01 | 1.021e-05         | position
2.100e+01 | 1.000e+00 | 5.000e-01 | 9.767e-01 | 1.678e-05         | position
2.200e+01 | 1.000e+00 | 5.000e-01 | 9.796e-01 | 1.605e-05         | position
2.300e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 2.558e-06         | position
2.400e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 7.189e-06         | position
2.500e+01 | 1.000e+00 | 5.000e-01 | 9.822e-01 | 1.172e-05         | position
2.600e+01 | 1.000e+00 | 5.000e-01 | 9.837e-01 | 1.013e-05         | position
2.700e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 3.848e-06         | position
2.800e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 2.392e-06         | position
2.900e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 2.392e-06         | position
3.000e+01 | 1.000e+00 | 5.000e-01 | 9.826e-01 | 7.373e-06         | position
3.100e+01 | 1.000e+00 | 5.000e-01 | 9.979e-01 | 5.603e-06         | position
3.200e+01 | 1.000e+00 | 5.000e-01 | 9.982e-01 | 6.433e-06         | position
3.300e+01 | 1.000e+00 | 5.000e-01 | 9.993e-01 | 2.167e-06         | position
3.400e+01 | 1.000e+00 | 5.000e-01 | 9.996e-01 | 3.985e-07         | position
3.500e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 1.576e-06         | position
3.600e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 2.894e-06         | position
3.700e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 6.503e-06         | position
3.800e+01 | 1.000e+00 | 5.000e-01 | 9.482e-01 | 1.831e-06         | position
3.900e+01 | 1.000e+00 | 5.000e-01 | 9.974e-01 | 8.146e-06         | position
4.000e+01 | 1.000e+00 | 5.000e-01 | 9.926e-01 | 9.871e-06         | position
4.100e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 3.698e-06         | position
4.200e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 1.235e-06         | position
4.300e+01 | 1.000e+00 | 5.000e-01 | 9.928e-01 | 1.557e-06         | position
4.400e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 4.268e-07         | position
4.500e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 1.462e-07         | position
4.600e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 1.477e-07         | position
4.700e+01 | 1.000e+00 | 5.000e-01 | 1.000e+00 | 2.431e-07         | position
4.800e+01 | 1.000e+00 | 5.000e-01 | 9.889e-01 | 5.364e-06         | position
4.900e+01 | 1.000e+00 | 5.000e-01 | 9.984e-01 | 5.549e-06         | position
5.000e+01 | 1.000e+00 | 5.000e-01 | 9.985e-01 | 3.646e-06         | position
5.100e+01 | 1.000e+00 | 5.000e-01 | 9.994e-01 | 2.741e-06         | position
5.200e+01 | 1.000e+00 | 5.000e-01 | 9.997e-01 | 1.654e-06         | position
5.300e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 2.481e-06         | position
5.400e+01 | 1.000e+00 | 5.000e-01 | 9.998e-01 | 5.333e-07         | position
5.500e+01 | 1.000e+00 | 5.000e-01 | 9.999e-01 | 6.342e-06         | position

