JTD - momento alpha=1.250-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.250e+00 | 2.357e-02 | 1.488e-07         | momentum
4.000e+00 | 0.000e+00 | 1.250e+00 | 3.577e-03 | 1.466e-07         | momentum
5.000e+00 | 0.000e+00 | 1.250e+00 | 8.714e-04 | 1.199e-07         | momentum
6.000e+00 | 0.000e+00 | 1.250e+00 | 3.050e-04 | 1.324e-07         | momentum
7.000e+00 | 0.000e+00 | 1.250e+00 | 1.303e-04 | 1.424e-07         | momentum
8.000e+00 | 0.000e+00 | 1.250e+00 | 6.027e-05 | 1.426e-07         | momentum
9.000e+00 | 0.000e+00 | 1.250e+00 | 3.127e-05 | 1.489e-07         | momentum
1.000e+01 | 0.000e+00 | 1.250e+00 | 1.761e-05 | 1.085e-07         | momentum
1.100e+01 | 0.000e+00 | 1.250e+00 | 9.469e-04 | 1.475e-07         | momentum
1.200e+01 | 0.000e+00 | 1.250e+00 | 4.629e-04 | 1.484e-07         | momentum
1.300e+01 | 0.000e+00 | 1.250e+00 | 2.340e-04 | 1.390e-07         | momentum
1.400e+01 | 0.000e+00 | 1.250e+00 | 1.363e-04 | 1.258e-07         | momentum
1.500e+01 | 0.000e+00 | 1.250e+00 | 8.637e-05 | 1.458e-07         | momentum
1.600e+01 | 0.000e+00 | 1.250e+00 | 5.812e-05 | 1.304e-07         | momentum
1.700e+01 | 0.000e+00 | 1.250e+00 | 4.064e-05 | 1.422e-07         | momentum
1.800e+01 | 0.000e+00 | 1.250e+00 | 2.932e-05 | 1.387e-07         | momentum
1.900e+01 | 0.000e+00 | 1.250e+00 | 2.978e-04 | 1.346e-07         | momentum
2.000e+01 | 0.000e+00 | 1.250e+00 | 1.965e-04 | 1.407e-07         | momentum
2.100e+01 | 0.000e+00 | 1.250e+00 | 1.582e-04 | 1.478e-07         | momentum
2.200e+01 | 0.000e+00 | 1.250e+00 | 1.323e-04 | 1.482e-07         | momentum
2.300e+01 | 0.000e+00 | 1.250e+00 | 1.121e-04 | 1.457e-07         | momentum
2.400e+01 | 0.000e+00 | 1.250e+00 | 9.356e-05 | 1.489e-07         | momentum
2.500e+01 | 0.000e+00 | 1.250e+00 | 8.317e-05 | 1.473e-07         | momentum
2.600e+01 | 0.000e+00 | 1.250e+00 | 7.154e-05 | 1.486e-07         | momentum
2.700e+01 | 0.000e+00 | 1.250e+00 | 6.225e-05 | 1.468e-07         | momentum
2.800e+01 | 0.000e+00 | 1.250e+00 | 5.455e-05 | 1.432e-07         | momentum
2.900e+01 | 0.000e+00 | 1.250e+00 | 5.568e-05 | 1.451e-07         | momentum
3.000e+01 | 0.000e+00 | 1.250e+00 | 4.272e-05 | 1.459e-07         | momentum
3.100e+01 | 0.000e+00 | 1.250e+00 | 2.980e-05 | 1.454e-07         | momentum
3.200e+01 | 0.000e+00 | 1.250e+00 | 2.229e-05 | 1.479e-07         | momentum
3.300e+01 | 0.000e+00 | 1.250e+00 | 1.745e-05 | 1.466e-07         | momentum
3.400e+01 | 0.000e+00 | 1.250e+00 | 1.424e-05 | 1.454e-07         | momentum
3.500e+01 | 0.000e+00 | 1.250e+00 | 1.178e-05 | 1.476e-07         | momentum
3.600e+01 | 0.000e+00 | 1.250e+00 | 9.875e-06 | 1.479e-07         | momentum
3.700e+01 | 0.000e+00 | 1.250e+00 | 6.196e-05 | 1.484e-07         | momentum
3.800e+01 | 0.000e+00 | 1.250e+00 | 4.804e-05 | 1.484e-07         | momentum
3.900e+01 | 0.000e+00 | 1.250e+00 | 3.971e-05 | 1.464e-07         | momentum
4.000e+01 | 0.000e+00 | 1.250e+00 | 3.471e-05 | 1.409e-07         | momentum
4.100e+01 | 0.000e+00 | 1.250e+00 | 2.540e-05 | 1.475e-07         | momentum
4.200e+01 | 0.000e+00 | 1.250e+00 | 2.302e-05 | 1.332e-07         | momentum
4.300e+01 | 0.000e+00 | 1.250e+00 | 2.513e-05 | 1.478e-07         | momentum
4.400e+01 | 0.000e+00 | 1.250e+00 | 2.068e-05 | 1.293e-07         | momentum
4.500e+01 | 0.000e+00 | 1.250e+00 | 1.983e-05 | 1.471e-07         | momentum
4.600e+01 | 0.000e+00 | 1.250e+00 | 2.049e-06 | 1.318e-07         | momentum
4.700e+01 | 0.000e+00 | 1.250e+00 | 1.838e-05 | 1.471e-07         | momentum
4.800e+01 | 0.000e+00 | 1.250e+00 | 1.598e-05 | 1.439e-07         | momentum
4.900e+01 | 0.000e+00 | 1.250e+00 | 1.208e-05 | 1.485e-07         | momentum
5.000e+01 | 0.000e+00 | 1.250e+00 | 9.742e-06 | 1.343e-07         | momentum
5.100e+01 | 0.000e+00 | 1.250e+00 | 8.166e-06 | 1.467e-07         | momentum
5.200e+01 | 0.000e+00 | 1.250e+00 | 7.084e-06 | 1.469e-07         | momentum
5.300e+01 | 0.000e+00 | 1.250e+00 | 6.208e-06 | 1.421e-07         | momentum
5.400e+01 | 0.000e+00 | 1.250e+00 | 5.489e-06 | 1.468e-07         | momentum

