QSIa momento - alpha=2.000 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 2.000e+00 | 9.943e-01 | 1.455e-07         | momentum
7.000e+00 | 1.000e+00 | 2.000e+00 | 9.953e-01 | 1.481e-07         | momentum
8.000e+00 | 1.000e+00 | 2.000e+00 | 9.966e-01 | 1.460e-07         | momentum
9.000e+00 | 1.000e+00 | 2.000e+00 | 9.980e-01 | 1.406e-07         | momentum
1.000e+01 | 1.000e+00 | 2.000e+00 | 9.987e-01 | 6.775e-08         | momentum
1.100e+01 | 1.000e+00 | 2.000e+00 | 9.992e-01 | 1.481e-07         | momentum
1.200e+01 | 1.000e+00 | 2.000e+00 | 7.348e-01 | 1.183e-07         | momentum
1.300e+01 | 1.000e+00 | 2.000e+00 | 9.615e-01 | 1.486e-07         | momentum
1.400e+01 | 1.000e+00 | 2.000e+00 | 9.869e-01 | 1.468e-07         | momentum
1.500e+01 | 1.000e+00 | 2.000e+00 | 9.938e-01 | 1.439e-07         | momentum
1.600e+01 | 1.000e+00 | 2.000e+00 | 9.965e-01 | 1.409e-07         | momentum
1.700e+01 | 1.000e+00 | 2.000e+00 | 9.981e-01 | 1.313e-07         | momentum
1.800e+01 | 1.000e+00 | 2.000e+00 | 9.988e-01 | 1.151e-07         | momentum
1.900e+01 | 1.000e+00 | 2.000e+00 | 9.992e-01 | 1.399e-07         | momentum
2.000e+01 | 1.000e+00 | 2.000e+00 | 8.802e-01 | 1.384e-07         | momentum
2.100e+01 | 1.000e+00 | 2.000e+00 | 8.939e-01 | 1.488e-07         | momentum
2.200e+01 | 1.000e+00 | 2.000e+00 | 9.007e-01 | 1.452e-07         | momentum
2.300e+01 | 1.000e+00 | 2.000e+00 | 9.997e-01 | 1.477e-07         | momentum
2.400e+01 | 1.000e+00 | 2.000e+00 | 9.998e-01 | 9.962e-08         | momentum
2.500e+01 | 1.000e+00 | 2.000e+00 | 9.135e-01 | 1.487e-07         | momentum
2.600e+01 | 1.000e+00 | 2.000e+00 | 9.152e-01 | 1.487e-07         | momentum
2.700e+01 | 1.000e+00 | 2.000e+00 | 9.999e-01 | 1.100e-07         | momentum
2.800e+01 | 1.000e+00 | 2.000e+00 | 9.999e-01 | 4.912e-09         | momentum
2.900e+01 | 1.000e+00 | 2.000e+00 | 9.999e-01 | 1.081e-07         | momentum
3.000e+01 | 1.000e+00 | 2.000e+00 | 9.167e-01 | 1.348e-07         | momentum
3.100e+01 | 1.000e+00 | 2.000e+00 | 9.526e-01 | 1.282e-07         | momentum
3.200e+01 | 1.000e+00 | 2.000e+00 | 9.798e-01 | 1.476e-07         | momentum
3.300e+01 | 1.000e+00 | 2.000e+00 | 9.899e-01 | 1.391e-07         | momentum
3.400e+01 | 1.000e+00 | 2.000e+00 | 9.943e-01 | 1.489e-07         | momentum
3.500e+01 | 1.000e+00 | 2.000e+00 | 9.967e-01 | 1.433e-07         | momentum
3.600e+01 | 1.000e+00 | 2.000e+00 | 9.979e-01 | 1.413e-07         | momentum
3.700e+01 | 1.000e+00 | 2.000e+00 | 9.986e-01 | 1.374e-07         | momentum
3.800e+01 | 1.000e+00 | 2.000e+00 | 9.192e-01 | 1.462e-07         | momentum
3.900e+01 | 1.000e+00 | 2.000e+00 | 9.580e-01 | 1.481e-07         | momentum
4.000e+01 | 1.000e+00 | 2.000e+00 | 9.484e-01 | 1.452e-07         | momentum
4.100e+01 | 1.000e+00 | 2.000e+00 | 9.996e-01 | 1.468e-07         | momentum
4.200e+01 | 1.000e+00 | 2.000e+00 | 9.997e-01 | 1.446e-07         | momentum
4.300e+01 | 1.000e+00 | 2.000e+00 | 9.629e-01 | 1.165e-07         | momentum
4.400e+01 | 1.000e+00 | 2.000e+00 | 9.998e-01 | 1.181e-07         | momentum
4.500e+01 | 1.000e+00 | 2.000e+00 | 9.998e-01 | 1.318e-07         | momentum
4.600e+01 | 1.000e+00 | 2.000e+00 | 9.998e-01 | 1.261e-07         | momentum
4.700e+01 | 1.000e+00 | 2.000e+00 | 9.999e-01 | 7.838e-08         | momentum
4.800e+01 | 1.000e+00 | 2.000e+00 | 9.655e-01 | 1.452e-07         | momentum
4.900e+01 | 1.000e+00 | 2.000e+00 | 9.662e-01 | 1.442e-07         | momentum
5.000e+01 | 1.000e+00 | 2.000e+00 | 9.824e-01 | 9.923e-08         | momentum
5.100e+01 | 1.000e+00 | 2.000e+00 | 9.900e-01 | 4.685e-08         | momentum
5.200e+01 | 1.000e+00 | 2.000e+00 | 9.941e-01 | 1.471e-07         | momentum
5.300e+01 | 1.000e+00 | 2.000e+00 | 9.960e-01 | 1.488e-07         | momentum
5.400e+01 | 1.000e+00 | 2.000e+00 | 9.977e-01 | 1.215e-07         | momentum
5.500e+01 | 1.000e+00 | 2.000e+00 | 9.982e-01 | 1.393e-07         | momentum

