JTD - posicion alpha=0.750-cat
--------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD        | integration_error | space   
--------------------------------------------------------------------------------
3.000e+00 | 1.000e+00 | 7.500e-01 | -1.259e-17 | 8.134e-16         | position
4.000e+00 | 1.000e+00 | 7.500e-01 | 9.277e-01  | 1.466e-07         | position
5.000e+00 | 1.000e+00 | 7.500e-01 | 6.436e-02  | 1.489e-07         | position
6.000e+00 | 1.000e+00 | 7.500e-01 | 1.776e-02  | 1.486e-07         | position
7.000e+00 | 1.000e+00 | 7.500e-01 | 6.959e-03  | 1.473e-07         | position
8.000e+00 | 1.000e+00 | 7.500e-01 | 3.313e-03  | 1.486e-07         | position
9.000e+00 | 1.000e+00 | 7.500e-01 | 1.821e-03  | 1.375e-07         | position
1.000e+01 | 1.000e+00 | 7.500e-01 | 1.085e-03  | 1.490e-07         | position
1.100e+01 | 1.000e+00 | 7.500e-01 | 6.875e-04  | 1.485e-07         | position
1.200e+01 | 1.000e+00 | 7.500e-01 | 1.282e-01  | 1.428e-07         | position
1.300e+01 | 1.000e+00 | 7.500e-01 | 2.531e-02  | 1.484e-07         | position
1.400e+01 | 1.000e+00 | 7.500e-01 | 1.399e-02  | 1.453e-07         | position
1.500e+01 | 1.000e+00 | 7.500e-01 | 7.807e-03  | 1.479e-07         | position
1.600e+01 | 1.000e+00 | 7.500e-01 | 4.757e-03  | 1.485e-07         | position
1.700e+01 | 1.000e+00 | 7.500e-01 | 3.171e-03  | 1.452e-07         | position
1.800e+01 | 1.000e+00 | 7.500e-01 | 2.190e-03  | 1.435e-07         | position
1.900e+01 | 1.000e+00 | 7.500e-01 | 1.564e-03  | 1.313e-07         | position
2.000e+01 | 1.000e+00 | 7.500e-01 | 6.568e-02  | 1.479e-07         | position
2.100e+01 | 1.000e+00 | 7.500e-01 | 3.213e-02  | 1.467e-07         | position
2.200e+01 | 1.000e+00 | 7.500e-01 | 2.394e-02  | 1.478e-07         | position
2.300e+01 | 1.000e+00 | 7.500e-01 | 9.300e-04  | 1.467e-07         | position
2.400e+01 | 1.000e+00 | 7.500e-01 | 6.545e-04  | 1.474e-07         | position
2.500e+01 | 1.000e+00 | 7.500e-01 | 1.369e-02  | 1.476e-07         | position
2.600e+01 | 1.000e+00 | 7.500e-01 | 1.157e-02  | 1.474e-07         | position
2.700e+01 | 1.000e+00 | 7.500e-01 | 3.174e-04  | 1.452e-07         | position
2.800e+01 | 1.000e+00 | 7.500e-01 | 2.555e-04  | 1.476e-07         | position
2.900e+01 | 1.000e+00 | 7.500e-01 | 2.074e-04  | 1.485e-07         | position
3.000e+01 | 1.000e+00 | 7.500e-01 | 8.051e-03  | 1.488e-07         | position
3.100e+01 | 1.000e+00 | 7.500e-01 | 4.168e-03  | 1.484e-07         | position
3.200e+01 | 1.000e+00 | 7.500e-01 | 3.776e-03  | 1.457e-07         | position
3.300e+01 | 1.000e+00 | 7.500e-01 | 2.633e-03  | 1.446e-07         | position
3.400e+01 | 1.000e+00 | 7.500e-01 | 1.908e-03  | 1.461e-07         | position
3.500e+01 | 1.000e+00 | 7.500e-01 | 1.477e-03  | 1.419e-07         | position
3.600e+01 | 1.000e+00 | 7.500e-01 | 1.153e-03  | 1.273e-07         | position
3.700e+01 | 1.000e+00 | 7.500e-01 | 9.145e-04  | 1.430e-07         | position
3.800e+01 | 1.000e+00 | 7.500e-01 | 2.497e-02  | 1.482e-07         | position
3.900e+01 | 1.000e+00 | 7.500e-01 | 7.849e-03  | 1.483e-07         | position
4.000e+01 | 1.000e+00 | 7.500e-01 | 6.737e-03  | 1.490e-07         | position
4.100e+01 | 1.000e+00 | 7.500e-01 | 8.794e-04  | 1.483e-07         | position
4.200e+01 | 1.000e+00 | 7.500e-01 | 6.585e-04  | 1.480e-07         | position
4.300e+01 | 1.000e+00 | 7.500e-01 | 4.159e-03  | 1.473e-07         | position
4.400e+01 | 1.000e+00 | 7.500e-01 | 4.375e-04  | 1.490e-07         | position
4.500e+01 | 1.000e+00 | 7.500e-01 | 3.626e-04  | 1.350e-07         | position
4.600e+01 | 1.000e+00 | 7.500e-01 | 3.044e-04  | 1.455e-07         | position
4.700e+01 | 1.000e+00 | 7.500e-01 | 2.577e-04  | 1.486e-07         | position
4.800e+01 | 1.000e+00 | 7.500e-01 | 3.731e-03  | 1.459e-07         | position
4.900e+01 | 1.000e+00 | 7.500e-01 | 2.181e-03  | 1.484e-07         | position
5.000e+01 | 1.000e+00 | 7.500e-01 | 2.171e-03  | 1.469e-07         | position
5.100e+01 | 1.000e+00 | 7.500e-01 | 1.635e-03  | 1.479e-07         | position
5.200e+01 | 1.000e+00 | 7.500e-01 | 1.263e-03  | 1.487e-07         | position
5.300e+01 | 1.000e+00 | 7.500e-01 | 1.032e-03  | 1.486e-07         | position
5.400e+01 | 1.000e+00 | 7.500e-01 | 8.478e-04  | 1.480e-07         | position
5.500e+01 | 1.000e+00 | 7.500e-01 | 7.037e-04  | 1.458e-07         | position

