QSIa momento - alpha=1.750 -ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | QSI_alpha | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 1.750e+00 | 9.996e-01 | 1.473e-07         | momentum
7.000e+00 | -1.000e+00 | 1.750e+00 | 9.998e-01 | 1.423e-07         | momentum
8.000e+00 | -1.000e+00 | 1.750e+00 | 9.998e-01 | 1.480e-07         | momentum
9.000e+00 | -1.000e+00 | 1.750e+00 | 9.999e-01 | 1.456e-07         | momentum
1.100e+01 | -1.000e+00 | 1.750e+00 | 9.803e-01 | 1.467e-07         | momentum
1.300e+01 | -1.000e+00 | 1.750e+00 | 9.972e-01 | 1.354e-07         | momentum
1.400e+01 | -1.000e+00 | 1.750e+00 | 9.983e-01 | 1.466e-07         | momentum
1.500e+01 | -1.000e+00 | 1.750e+00 | 9.990e-01 | 1.467e-07         | momentum
1.600e+01 | -1.000e+00 | 1.750e+00 | 9.993e-01 | 1.437e-07         | momentum
1.700e+01 | -1.000e+00 | 1.750e+00 | 9.995e-01 | 1.485e-07         | momentum
1.900e+01 | -1.000e+00 | 1.750e+00 | 9.678e-01 | 1.477e-07         | momentum
2.100e+01 | -1.000e+00 | 1.750e+00 | 9.623e-01 | 1.485e-07         | momentum
2.200e+01 | -1.000e+00 | 1.750e+00 | 9.617e-01 | 1.481e-07         | momentum
2.300e+01 | -1.000e+00 | 1.750e+00 | 9.612e-01 | 1.432e-07         | momentum
2.400e+01 | -1.000e+00 | 1.750e+00 | 9.610e-01 | 1.460e-07         | momentum
2.500e+01 | -1.000e+00 | 1.750e+00 | 9.603e-01 | 1.448e-07         | momentum
2.600e+01 | -1.000e+00 | 1.750e+00 | 9.598e-01 | 1.454e-07         | momentum
2.700e+01 | -1.000e+00 | 1.750e+00 | 9.594e-01 | 1.467e-07         | momentum
2.800e+01 | -1.000e+00 | 1.750e+00 | 9.591e-01 | 1.487e-07         | momentum
2.900e+01 | -1.000e+00 | 1.750e+00 | 9.589e-01 | 1.482e-07         | momentum
3.100e+01 | -1.000e+00 | 1.750e+00 | 9.938e-01 | 1.489e-07         | momentum
3.200e+01 | -1.000e+00 | 1.750e+00 | 9.963e-01 | 1.490e-07         | momentum
3.300e+01 | -1.000e+00 | 1.750e+00 | 9.977e-01 | 1.471e-07         | momentum
3.400e+01 | -1.000e+00 | 1.750e+00 | 9.985e-01 | 1.472e-07         | momentum
3.500e+01 | -1.000e+00 | 1.750e+00 | 9.989e-01 | 1.457e-07         | momentum
3.700e+01 | -1.000e+00 | 1.750e+00 | 9.629e-01 | 1.488e-07         | momentum
3.900e+01 | -1.000e+00 | 1.750e+00 | 9.874e-01 | 1.482e-07         | momentum
4.000e+01 | -1.000e+00 | 1.750e+00 | 9.605e-01 | 1.470e-07         | momentum
4.100e+01 | -1.000e+00 | 1.750e+00 | 9.600e-01 | 1.481e-07         | momentum
4.200e+01 | -1.000e+00 | 1.750e+00 | 9.595e-01 | 1.475e-07         | momentum
4.300e+01 | -1.000e+00 | 1.750e+00 | 9.597e-01 | 1.455e-07         | momentum
4.400e+01 | -1.000e+00 | 1.750e+00 | 9.598e-01 | 1.489e-07         | momentum
4.500e+01 | -1.000e+00 | 1.750e+00 | 9.597e-01 | 1.478e-07         | momentum
4.600e+01 | -1.000e+00 | 1.750e+00 | 9.597e-01 | 1.393e-07         | momentum
4.700e+01 | -1.000e+00 | 1.750e+00 | 9.595e-01 | 1.428e-07         | momentum
4.900e+01 | -1.000e+00 | 1.750e+00 | 9.932e-01 | 1.482e-07         | momentum
5.000e+01 | -1.000e+00 | 1.750e+00 | 9.958e-01 | 1.479e-07         | momentum
5.100e+01 | -1.000e+00 | 1.750e+00 | 9.973e-01 | 1.445e-07         | momentum
5.200e+01 | -1.000e+00 | 1.750e+00 | 9.981e-01 | 1.475e-07         | momentum
5.300e+01 | -1.000e+00 | 1.750e+00 | 9.983e-01 | 1.458e-07         | momentum

