QSIa posicion - alpha=1.750 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 1.750e+00 | 9.836e-01 | 3.785e-07         | position
7.000e+00 | 1.000e+00 | 1.750e+00 | 9.776e-01 | 2.665e-07         | position
8.000e+00 | 1.000e+00 | 1.750e+00 | 9.730e-01 | 7.429e-07         | position
9.000e+00 | 1.000e+00 | 1.750e+00 | 9.700e-01 | 1.481e-07         | position
1.000e+01 | 1.000e+00 | 1.750e+00 | 9.684e-01 | 1.090e-06         | position
1.100e+01 | 1.000e+00 | 1.750e+00 | 9.677e-01 | 1.461e-07         | position
1.200e+01 | 1.000e+00 | 1.750e+00 | 9.680e-01 | 1.472e-07         | position
1.300e+01 | 1.000e+00 | 1.750e+00 | 9.684e-01 | 1.064e-06         | position
1.400e+01 | 1.000e+00 | 1.750e+00 | 9.690e-01 | 5.574e-07         | position
1.500e+01 | 1.000e+00 | 1.750e+00 | 9.695e-01 | 2.203e-06         | position
1.600e+01 | 1.000e+00 | 1.750e+00 | 9.701e-01 | 4.343e-07         | position
1.700e+01 | 1.000e+00 | 1.750e+00 | 9.706e-01 | 9.058e-07         | position
1.800e+01 | 1.000e+00 | 1.750e+00 | 9.712e-01 | 1.245e-06         | position
1.900e+01 | 1.000e+00 | 1.750e+00 | 9.717e-01 | 2.348e-06         | position
2.000e+01 | 1.000e+00 | 1.750e+00 | 9.722e-01 | 5.032e-06         | position
2.100e+01 | 1.000e+00 | 1.750e+00 | 9.726e-01 | 8.923e-06         | position
2.200e+01 | 1.000e+00 | 1.750e+00 | 9.729e-01 | 9.027e-07         | position
2.300e+01 | 1.000e+00 | 1.750e+00 | 9.733e-01 | 1.486e-07         | position
2.400e+01 | 1.000e+00 | 1.750e+00 | 9.736e-01 | 1.487e-07         | position
2.500e+01 | 1.000e+00 | 1.750e+00 | 9.739e-01 | 3.673e-06         | position
2.600e+01 | 1.000e+00 | 1.750e+00 | 9.742e-01 | 3.190e-06         | position
2.700e+01 | 1.000e+00 | 1.750e+00 | 9.745e-01 | 9.570e-06         | position
2.800e+01 | 1.000e+00 | 1.750e+00 | 9.748e-01 | 1.373e-06         | position
2.900e+01 | 1.000e+00 | 1.750e+00 | 9.751e-01 | 1.100e-05         | position
3.000e+01 | 1.000e+00 | 1.750e+00 | 9.754e-01 | 1.032e-05         | position
3.100e+01 | 1.000e+00 | 1.750e+00 | 9.757e-01 | 7.389e-06         | position
3.200e+01 | 1.000e+00 | 1.750e+00 | 9.760e-01 | 1.151e-05         | position
3.300e+01 | 1.000e+00 | 1.750e+00 | 9.763e-01 | 1.421e-05         | position
3.400e+01 | 1.000e+00 | 1.750e+00 | 9.766e-01 | 1.314e-05         | position
3.500e+01 | 1.000e+00 | 1.750e+00 | 9.769e-01 | 8.682e-06         | position
3.600e+01 | 1.000e+00 | 1.750e+00 | 9.771e-01 | 3.828e-06         | position
3.700e+01 | 1.000e+00 | 1.750e+00 | 9.774e-01 | 1.203e-06         | position
3.800e+01 | 1.000e+00 | 1.750e+00 | 9.777e-01 | 1.186e-06         | position
3.900e+01 | 1.000e+00 | 1.750e+00 | 9.779e-01 | 5.130e-06         | position
4.000e+01 | 1.000e+00 | 1.750e+00 | 9.782e-01 | 1.794e-05         | position
4.100e+01 | 1.000e+00 | 1.750e+00 | 9.784e-01 | 2.122e-05         | position
4.200e+01 | 1.000e+00 | 1.750e+00 | 9.786e-01 | 2.704e-05         | position
4.300e+01 | 1.000e+00 | 1.750e+00 | 9.788e-01 | 1.416e-05         | position
4.400e+01 | 1.000e+00 | 1.750e+00 | 9.790e-01 | 9.641e-06         | position
4.500e+01 | 1.000e+00 | 1.750e+00 | 9.792e-01 | 4.544e-05         | position
4.600e+01 | 1.000e+00 | 1.750e+00 | 9.794e-01 | 2.416e-05         | position
4.700e+01 | 1.000e+00 | 1.750e+00 | 9.796e-01 | 5.252e-06         | position
4.800e+01 | 1.000e+00 | 1.750e+00 | 9.798e-01 | 5.600e-06         | position
4.900e+01 | 1.000e+00 | 1.750e+00 | 9.800e-01 | 6.431e-06         | position
5.000e+01 | 1.000e+00 | 1.750e+00 | 9.802e-01 | 1.008e-05         | position
5.100e+01 | 1.000e+00 | 1.750e+00 | 9.804e-01 | 1.226e-05         | position
5.200e+01 | 1.000e+00 | 1.750e+00 | 9.805e-01 | 2.251e-05         | position
5.300e+01 | 1.000e+00 | 1.750e+00 | 9.807e-01 | 2.848e-05         | position
5.400e+01 | 1.000e+00 | 1.750e+00 | 9.809e-01 | 3.515e-05         | position
5.500e+01 | 1.000e+00 | 1.750e+00 | 9.810e-01 | 4.056e-05         | position

