QSIa posicion - alpha=1.000 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 1.000e+00 | 9.937e-01 | 1.459e-07         | position
7.000e+00 | 1.000e+00 | 1.000e+00 | 9.961e-01 | 1.549e-07         | position
8.000e+00 | 1.000e+00 | 1.000e+00 | 9.973e-01 | 1.401e-07         | position
9.000e+00 | 1.000e+00 | 1.000e+00 | 9.981e-01 | 1.434e-07         | position
1.000e+01 | 1.000e+00 | 1.000e+00 | 9.986e-01 | 1.545e-07         | position
1.100e+01 | 1.000e+00 | 1.000e+00 | 9.989e-01 | 1.482e-07         | position
1.200e+01 | 1.000e+00 | 1.000e+00 | 9.972e-01 | 1.479e-07         | position
1.300e+01 | 1.000e+00 | 1.000e+00 | 9.984e-01 | 1.505e-07         | position
1.400e+01 | 1.000e+00 | 1.000e+00 | 9.987e-01 | 1.448e-07         | position
1.500e+01 | 1.000e+00 | 1.000e+00 | 9.989e-01 | 1.474e-07         | position
1.600e+01 | 1.000e+00 | 1.000e+00 | 9.991e-01 | 1.438e-07         | position
1.700e+01 | 1.000e+00 | 1.000e+00 | 9.992e-01 | 1.482e-07         | position
1.800e+01 | 1.000e+00 | 1.000e+00 | 9.993e-01 | 1.419e-07         | position
1.900e+01 | 1.000e+00 | 1.000e+00 | 9.994e-01 | 1.539e-07         | position
2.000e+01 | 1.000e+00 | 1.000e+00 | 9.990e-01 | 1.913e-07         | position
2.100e+01 | 1.000e+00 | 1.000e+00 | 9.992e-01 | 1.715e-07         | position
2.200e+01 | 1.000e+00 | 1.000e+00 | 9.994e-01 | 1.905e-07         | position
2.300e+01 | 1.000e+00 | 1.000e+00 | 9.996e-01 | 1.481e-07         | position
2.400e+01 | 1.000e+00 | 1.000e+00 | 9.996e-01 | 1.429e-07         | position
2.500e+01 | 1.000e+00 | 1.000e+00 | 9.996e-01 | 1.484e-07         | position
2.600e+01 | 1.000e+00 | 1.000e+00 | 9.996e-01 | 2.022e-07         | position
2.700e+01 | 1.000e+00 | 1.000e+00 | 9.997e-01 | 1.310e-07         | position
2.800e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.428e-07         | position
2.900e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.433e-07         | position
3.000e+01 | 1.000e+00 | 1.000e+00 | 9.997e-01 | 2.094e-07         | position
3.100e+01 | 1.000e+00 | 1.000e+00 | 9.997e-01 | 1.883e-07         | position
3.200e+01 | 1.000e+00 | 1.000e+00 | 9.997e-01 | 2.146e-07         | position
3.300e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.465e-07         | position
3.400e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 2.004e-07         | position
3.500e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.758e-07         | position
3.600e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.481e-07         | position
3.700e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.482e-07         | position
3.800e+01 | 1.000e+00 | 1.000e+00 | 9.997e-01 | 1.449e-07         | position
3.900e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.484e-07         | position
4.000e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.939e-07         | position
4.100e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.488e-07         | position
4.200e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.426e-07         | position
4.300e+01 | 1.000e+00 | 1.000e+00 | 9.998e-01 | 1.656e-07         | position
4.400e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.473e-07         | position
4.500e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.490e-07         | position
4.600e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.451e-07         | position
4.700e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.485e-07         | position
4.800e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.572e-07         | position
4.900e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.607e-07         | position
5.000e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.783e-07         | position
5.100e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.490e-07         | position
5.200e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.805e-07         | position
5.300e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.424e-07         | position
5.400e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.481e-07         | position
5.500e+01 | 1.000e+00 | 1.000e+00 | 9.999e-01 | 1.481e-07         | position

