JTD - momento alpha=2.250-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 2.250e+00 | 2.328e-02 | 1.445e-07         | momentum
4.000e+00 | 0.000e+00 | 2.250e+00 | 1.221e-03 | 1.171e-07         | momentum
5.000e+00 | 0.000e+00 | 2.250e+00 | 5.068e-05 | 5.774e-08         | momentum
6.000e+00 | 0.000e+00 | 2.250e+00 | 4.527e-06 | 1.131e-07         | momentum
7.000e+00 | 0.000e+00 | 2.250e+00 | 6.313e-07 | 1.172e-07         | momentum
8.000e+00 | 0.000e+00 | 2.250e+00 | 1.111e-07 | 3.095e-08         | momentum
9.000e+00 | 0.000e+00 | 2.250e+00 | 2.508e-08 | 1.932e-10         | momentum
1.000e+01 | 0.000e+00 | 2.250e+00 | 6.789e-09 | 1.452e-11         | momentum
1.100e+01 | 0.000e+00 | 2.250e+00 | 1.165e-04 | 8.802e-08         | momentum
1.200e+01 | 0.000e+00 | 2.250e+00 | 6.038e-05 | 1.027e-07         | momentum
1.300e+01 | 0.000e+00 | 2.250e+00 | 9.774e-06 | 1.310e-07         | momentum
1.400e+01 | 0.000e+00 | 2.250e+00 | 2.237e-06 | 1.857e-08         | momentum
1.500e+01 | 0.000e+00 | 2.250e+00 | 6.396e-07 | 7.710e-10         | momentum
1.600e+01 | 0.000e+00 | 2.250e+00 | 2.262e-07 | 1.522e-09         | momentum
1.700e+01 | 0.000e+00 | 2.250e+00 | 8.740e-08 | 2.002e-08         | momentum
1.800e+01 | 0.000e+00 | 2.250e+00 | 3.639e-08 | 3.917e-08         | momentum
1.900e+01 | 0.000e+00 | 2.250e+00 | 4.242e-05 | 1.351e-07         | momentum
2.000e+01 | 0.000e+00 | 2.250e+00 | 3.594e-05 | 7.135e-08         | momentum
2.100e+01 | 0.000e+00 | 2.250e+00 | 1.864e-05 | 1.377e-07         | momentum
2.200e+01 | 0.000e+00 | 2.250e+00 | 1.106e-05 | 1.336e-07         | momentum
2.300e+01 | 0.000e+00 | 2.250e+00 | 6.883e-06 | 1.486e-07         | momentum
2.400e+01 | 0.000e+00 | 2.250e+00 | 1.194e-06 | 1.405e-07         | momentum
2.500e+01 | 0.000e+00 | 2.250e+00 | 2.986e-06 | 1.424e-07         | momentum
2.600e+01 | 0.000e+00 | 2.250e+00 | 1.946e-06 | 4.438e-08         | momentum
2.700e+01 | 0.000e+00 | 2.250e+00 | 1.318e-06 | 4.042e-09         | momentum
2.800e+01 | 0.000e+00 | 2.250e+00 | 9.135e-07 | 3.661e-09         | momentum
2.900e+01 | 0.000e+00 | 2.250e+00 | 2.786e-07 | 2.838e-08         | momentum
3.000e+01 | 0.000e+00 | 2.250e+00 | 4.672e-07 | 8.226e-09         | momentum
3.100e+01 | 0.000e+00 | 2.250e+00 | 1.794e-07 | 9.476e-10         | momentum
3.200e+01 | 0.000e+00 | 2.250e+00 | 7.687e-08 | 2.870e-09         | momentum
3.300e+01 | 0.000e+00 | 2.250e+00 | 3.681e-08 | 2.822e-08         | momentum
3.400e+01 | 0.000e+00 | 2.250e+00 | 2.075e-08 | 4.491e-10         | momentum
3.500e+01 | 0.000e+00 | 2.250e+00 | 1.198e-08 | 2.771e-11         | momentum
3.600e+01 | 0.000e+00 | 2.250e+00 | 7.108e-09 | 5.109e-09         | momentum
3.700e+01 | 0.000e+00 | 2.250e+00 | 3.414e-06 | 1.291e-07         | momentum
3.800e+01 | 0.000e+00 | 2.250e+00 | 3.879e-06 | 4.021e-08         | momentum
3.900e+01 | 0.000e+00 | 2.250e+00 | 2.004e-06 | 1.483e-07         | momentum
4.000e+01 | 0.000e+00 | 2.250e+00 | 1.266e-06 | 1.475e-07         | momentum
4.100e+01 | 0.000e+00 | 2.250e+00 | 1.678e-07 | 7.791e-08         | momentum
4.200e+01 | 0.000e+00 | 2.250e+00 | 1.176e-07 | 4.562e-08         | momentum
4.300e+01 | 0.000e+00 | 2.250e+00 | 4.503e-07 | 1.100e-07         | momentum
4.400e+01 | 0.000e+00 | 2.250e+00 | 8.283e-08 | 2.847e-08         | momentum
4.500e+01 | 0.000e+00 | 2.250e+00 | 7.230e-08 | 2.363e-08         | momentum
4.600e+01 | 0.000e+00 | 2.250e+00 | 8.095e-11 | 4.679e-12         | momentum
4.700e+01 | 0.000e+00 | 2.250e+00 | 5.706e-08 | 1.747e-08         | momentum
4.800e+01 | 0.000e+00 | 2.250e+00 | 1.153e-07 | 1.440e-09         | momentum
4.900e+01 | 0.000e+00 | 2.250e+00 | 5.343e-08 | 1.953e-08         | momentum
5.000e+01 | 0.000e+00 | 2.250e+00 | 2.756e-08 | 4.705e-10         | momentum
5.100e+01 | 0.000e+00 | 2.250e+00 | 1.560e-08 | 5.352e-09         | momentum
5.200e+01 | 0.000e+00 | 2.250e+00 | 1.022e-08 | 1.797e-09         | momentum
5.300e+01 | 0.000e+00 | 2.250e+00 | 6.783e-09 | 2.641e-09         | momentum
5.400e+01 | 0.000e+00 | 2.250e+00 | 4.584e-09 | 6.079e-11         | momentum

