JTD - momento alpha=0.750-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 7.500e-01 | 1.312e-01 | 1.477e-07         | momentum
4.000e+00 | 0.000e+00 | 7.500e-01 | 1.805e-01 | 1.482e-07         | momentum
5.000e+00 | 0.000e+00 | 7.500e-01 | 1.891e-01 | 1.474e-07         | momentum
6.000e+00 | 0.000e+00 | 7.500e-01 | 1.890e-01 | 1.475e-07         | momentum
7.000e+00 | 0.000e+00 | 7.500e-01 | 1.853e-01 | 1.292e-07         | momentum
8.000e+00 | 0.000e+00 | 7.500e-01 | 1.817e-01 | 1.421e-07         | momentum
9.000e+00 | 0.000e+00 | 7.500e-01 | 1.768e-01 | 1.110e-07         | momentum
1.000e+01 | 0.000e+00 | 7.500e-01 | 1.713e-01 | 1.436e-07         | momentum
1.100e+01 | 0.000e+00 | 7.500e-01 | 1.733e-01 | 1.478e-07         | momentum
1.200e+01 | 0.000e+00 | 7.500e-01 | 1.720e-01 | 1.477e-07         | momentum
1.300e+01 | 0.000e+00 | 7.500e-01 | 1.719e-01 | 1.477e-07         | momentum
1.400e+01 | 0.000e+00 | 7.500e-01 | 1.718e-01 | 1.486e-07         | momentum
1.500e+01 | 0.000e+00 | 7.500e-01 | 1.717e-01 | 1.437e-07         | momentum
1.600e+01 | 0.000e+00 | 7.500e-01 | 1.715e-01 | 1.471e-07         | momentum
1.700e+01 | 0.000e+00 | 7.500e-01 | 1.713e-01 | 1.483e-07         | momentum
1.800e+01 | 0.000e+00 | 7.500e-01 | 1.709e-01 | 1.483e-07         | momentum
1.900e+01 | 0.000e+00 | 7.500e-01 | 1.720e-01 | 1.456e-07         | momentum
2.000e+01 | 0.000e+00 | 7.500e-01 | 1.722e-01 | 1.485e-07         | momentum
2.100e+01 | 0.000e+00 | 7.500e-01 | 1.722e-01 | 1.458e-07         | momentum
2.200e+01 | 0.000e+00 | 7.500e-01 | 1.721e-01 | 1.482e-07         | momentum
2.300e+01 | 0.000e+00 | 7.500e-01 | 1.720e-01 | 1.477e-07         | momentum
2.400e+01 | 0.000e+00 | 7.500e-01 | 1.719e-01 | 1.482e-07         | momentum
2.500e+01 | 0.000e+00 | 7.500e-01 | 1.718e-01 | 1.472e-07         | momentum
2.600e+01 | 0.000e+00 | 7.500e-01 | 1.716e-01 | 1.469e-07         | momentum
2.700e+01 | 0.000e+00 | 7.500e-01 | 1.715e-01 | 1.475e-07         | momentum
2.800e+01 | 0.000e+00 | 7.500e-01 | 1.714e-01 | 1.444e-07         | momentum
2.900e+01 | 0.000e+00 | 7.500e-01 | 1.713e-01 | 1.411e-07         | momentum
3.000e+01 | 0.000e+00 | 7.500e-01 | 1.710e-01 | 1.430e-07         | momentum
3.100e+01 | 0.000e+00 | 7.500e-01 | 1.710e-01 | 1.465e-07         | momentum
3.200e+01 | 0.000e+00 | 7.500e-01 | 1.710e-01 | 1.489e-07         | momentum
3.300e+01 | 0.000e+00 | 7.500e-01 | 1.709e-01 | 1.488e-07         | momentum
3.400e+01 | 0.000e+00 | 7.500e-01 | 1.708e-01 | 1.489e-07         | momentum
3.500e+01 | 0.000e+00 | 7.500e-01 | 1.707e-01 | 1.490e-07         | momentum
3.600e+01 | 0.000e+00 | 7.500e-01 | 1.706e-01 | 1.490e-07         | momentum
3.700e+01 | 0.000e+00 | 7.500e-01 | 1.709e-01 | 1.489e-07         | momentum
3.800e+01 | 0.000e+00 | 7.500e-01 | 1.708e-01 | 1.485e-07         | momentum
3.900e+01 | 0.000e+00 | 7.500e-01 | 1.708e-01 | 1.474e-07         | momentum
4.000e+01 | 0.000e+00 | 7.500e-01 | 1.708e-01 | 1.485e-07         | momentum
4.100e+01 | 0.000e+00 | 7.500e-01 | 1.708e-01 | 1.478e-07         | momentum
4.200e+01 | 0.000e+00 | 7.500e-01 | 1.707e-01 | 1.483e-07         | momentum
4.300e+01 | 0.000e+00 | 7.500e-01 | 1.707e-01 | 1.473e-07         | momentum
4.400e+01 | 0.000e+00 | 7.500e-01 | 1.707e-01 | 1.485e-07         | momentum
4.500e+01 | 0.000e+00 | 7.500e-01 | 1.707e-01 | 1.482e-07         | momentum
4.600e+01 | 0.000e+00 | 7.500e-01 | 1.703e-01 | 1.481e-07         | momentum
4.700e+01 | 0.000e+00 | 7.500e-01 | 1.706e-01 | 1.488e-07         | momentum
4.800e+01 | 0.000e+00 | 7.500e-01 | 1.705e-01 | 1.489e-07         | momentum
4.900e+01 | 0.000e+00 | 7.500e-01 | 1.705e-01 | 1.475e-07         | momentum
5.000e+01 | 0.000e+00 | 7.500e-01 | 1.705e-01 | 1.485e-07         | momentum
5.100e+01 | 0.000e+00 | 7.500e-01 | 1.704e-01 | 1.488e-07         | momentum
5.200e+01 | 0.000e+00 | 7.500e-01 | 1.704e-01 | 1.490e-07         | momentum
5.300e+01 | 0.000e+00 | 7.500e-01 | 1.704e-01 | 1.489e-07         | momentum
5.400e+01 | 0.000e+00 | 7.500e-01 | 1.703e-01 | 1.487e-07         | momentum

