JTD - posicion alpha=0.500-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 5.000e-01 | 2.558e+02 | 1.660e-05         | position
4.000e+00 | 0.000e+00 | 5.000e-01 | 3.409e+00 | 1.485e-07         | position
5.000e+00 | 0.000e+00 | 5.000e-01 | 8.781e-01 | 1.463e-07         | position
6.000e+00 | 0.000e+00 | 5.000e-01 | 1.502e-01 | 1.484e-07         | position
7.000e+00 | 0.000e+00 | 5.000e-01 | 4.043e-02 | 1.432e-07         | position
8.000e+00 | 0.000e+00 | 5.000e-01 | 1.748e-02 | 1.412e-07         | position
9.000e+00 | 0.000e+00 | 5.000e-01 | 7.674e-03 | 1.431e-07         | position
1.000e+01 | 0.000e+00 | 5.000e-01 | 3.582e-03 | 1.375e-07         | position
1.100e+01 | 0.000e+00 | 5.000e-01 | 7.426e+01 | 1.519e-06         | position
1.200e+01 | 0.000e+00 | 5.000e-01 | 3.552e+00 | 1.486e-07         | position
1.300e+01 | 0.000e+00 | 5.000e-01 | 3.541e+00 | 3.106e-07         | position
1.400e+01 | 0.000e+00 | 5.000e-01 | 6.809e-01 | 1.451e-07         | position
1.500e+01 | 0.000e+00 | 5.000e-01 | 2.328e-01 | 1.469e-07         | position
1.600e+01 | 0.000e+00 | 5.000e-01 | 1.145e-01 | 1.485e-07         | position
1.700e+01 | 0.000e+00 | 5.000e-01 | 5.810e-02 | 1.475e-07         | position
1.800e+01 | 0.000e+00 | 5.000e-01 | 3.118e-02 | 1.429e-07         | position
1.900e+01 | 0.000e+00 | 5.000e-01 | 6.564e+01 | 2.561e-06         | position
2.000e+01 | 0.000e+00 | 5.000e-01 | 4.261e+00 | 1.487e-07         | position
2.100e+01 | 0.000e+00 | 5.000e-01 | 3.017e+00 | 1.484e-07         | position
2.200e+01 | 0.000e+00 | 5.000e-01 | 2.490e+00 | 1.468e-07         | position
2.300e+01 | 0.000e+00 | 5.000e-01 | 2.117e+00 | 1.470e-07         | position
2.400e+01 | 0.000e+00 | 5.000e-01 | 6.209e+00 | 1.467e-07         | position
2.500e+01 | 0.000e+00 | 5.000e-01 | 1.632e+00 | 1.480e-07         | position
2.600e+01 | 0.000e+00 | 5.000e-01 | 1.388e+00 | 1.471e-07         | position
2.700e+01 | 0.000e+00 | 5.000e-01 | 1.215e+00 | 1.479e-07         | position
2.800e+01 | 0.000e+00 | 5.000e-01 | 1.076e+00 | 1.486e-07         | position
2.900e+01 | 0.000e+00 | 5.000e-01 | 5.396e+00 | 3.824e-07         | position
3.000e+01 | 0.000e+00 | 5.000e-01 | 8.735e-01 | 1.487e-07         | position
3.100e+01 | 0.000e+00 | 5.000e-01 | 1.990e+00 | 2.107e-07         | position
3.200e+01 | 0.000e+00 | 5.000e-01 | 4.255e-01 | 1.485e-07         | position
3.300e+01 | 0.000e+00 | 5.000e-01 | 1.732e-01 | 1.411e-07         | position
3.400e+01 | 0.000e+00 | 5.000e-01 | 1.007e-01 | 1.487e-07         | position
3.500e+01 | 0.000e+00 | 5.000e-01 | 5.960e-02 | 1.483e-07         | position
3.600e+01 | 0.000e+00 | 5.000e-01 | 3.670e-02 | 1.489e-07         | position
3.700e+01 | 0.000e+00 | 5.000e-01 | 3.811e+01 | 1.766e-06         | position
3.800e+01 | 0.000e+00 | 5.000e-01 | 2.950e+00 | 1.480e-07         | position
3.900e+01 | 0.000e+00 | 5.000e-01 | 1.781e+00 | 1.569e-07         | position
4.000e+01 | 0.000e+00 | 5.000e-01 | 1.450e+00 | 1.490e-07         | position
4.100e+01 | 0.000e+00 | 5.000e-01 | 2.158e+00 | 1.744e-07         | position
4.200e+01 | 0.000e+00 | 5.000e-01 | 2.399e+00 | 2.452e-07         | position
4.300e+01 | 0.000e+00 | 5.000e-01 | 1.036e+00 | 1.480e-07         | position
4.400e+01 | 0.000e+00 | 5.000e-01 | 2.892e+00 | 3.581e-07         | position
4.500e+01 | 0.000e+00 | 5.000e-01 | 3.297e+00 | 4.189e-07         | position
4.600e+01 | 0.000e+00 | 5.000e-01 | 1.038e-02 | 1.463e-07         | position
4.700e+01 | 0.000e+00 | 5.000e-01 | 4.113e+00 | 1.483e-07         | position
4.800e+01 | 0.000e+00 | 5.000e-01 | 6.769e-01 | 1.481e-07         | position
4.900e+01 | 0.000e+00 | 5.000e-01 | 1.314e+00 | 1.485e-07         | position
5.000e+01 | 0.000e+00 | 5.000e-01 | 3.489e-01 | 1.489e-07         | position
5.100e+01 | 0.000e+00 | 5.000e-01 | 1.591e-01 | 1.460e-07         | position
5.200e+01 | 0.000e+00 | 5.000e-01 | 9.954e-02 | 1.472e-07         | position
5.300e+01 | 0.000e+00 | 5.000e-01 | 6.279e-02 | 1.479e-07         | position
5.400e+01 | 0.000e+00 | 5.000e-01 | 4.110e-02 | 1.464e-07         | position

