QSIa momento - alpha=2.500 -cat
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
6.000e+00 | 1.000e+00 | 2.500e+00 | 9.950e-01 | 5.697e-08         | momentum
7.000e+00 | 1.000e+00 | 2.500e+00 | 9.939e-01 | 1.293e-08         | momentum
8.000e+00 | 1.000e+00 | 2.500e+00 | 9.947e-01 | 1.875e-08         | momentum
9.000e+00 | 1.000e+00 | 2.500e+00 | 9.967e-01 | 1.312e-07         | momentum
1.000e+01 | 1.000e+00 | 2.500e+00 | 9.978e-01 | 9.993e-09         | momentum
1.100e+01 | 1.000e+00 | 2.500e+00 | 9.985e-01 | 2.461e-09         | momentum
1.200e+01 | 1.000e+00 | 2.500e+00 | 4.773e-01 | 1.417e-07         | momentum
1.300e+01 | 1.000e+00 | 2.500e+00 | 9.811e-01 | 1.376e-07         | momentum
1.400e+01 | 1.000e+00 | 2.500e+00 | 9.914e-01 | 9.738e-08         | momentum
1.500e+01 | 1.000e+00 | 2.500e+00 | 9.945e-01 | 5.706e-08         | momentum
1.600e+01 | 1.000e+00 | 2.500e+00 | 9.963e-01 | 3.495e-08         | momentum
1.700e+01 | 1.000e+00 | 2.500e+00 | 9.978e-01 | 1.215e-07         | momentum
1.800e+01 | 1.000e+00 | 2.500e+00 | 9.986e-01 | 6.237e-09         | momentum
1.900e+01 | 1.000e+00 | 2.500e+00 | 9.990e-01 | 2.506e-08         | momentum
2.000e+01 | 1.000e+00 | 2.500e+00 | 6.877e-01 | 1.445e-07         | momentum
2.100e+01 | 1.000e+00 | 2.500e+00 | 7.066e-01 | 1.023e-07         | momentum
2.200e+01 | 1.000e+00 | 2.500e+00 | 7.133e-01 | 1.124e-07         | momentum
2.300e+01 | 1.000e+00 | 2.500e+00 | 9.997e-01 | 6.697e-09         | momentum
2.400e+01 | 1.000e+00 | 2.500e+00 | 9.997e-01 | 2.654e-09         | momentum
2.500e+01 | 1.000e+00 | 2.500e+00 | 7.240e-01 | 1.228e-08         | momentum
2.600e+01 | 1.000e+00 | 2.500e+00 | 7.228e-01 | 2.178e-08         | momentum
2.700e+01 | 1.000e+00 | 2.500e+00 | 9.998e-01 | 2.037e-09         | momentum
2.800e+01 | 1.000e+00 | 2.500e+00 | 9.998e-01 | 1.662e-09         | momentum
2.900e+01 | 1.000e+00 | 2.500e+00 | 9.998e-01 | 3.042e-09         | momentum
3.000e+01 | 1.000e+00 | 2.500e+00 | 7.067e-01 | 7.804e-10         | momentum
3.100e+01 | 1.000e+00 | 2.500e+00 | 9.396e-01 | 1.445e-08         | momentum
3.200e+01 | 1.000e+00 | 2.500e+00 | 9.796e-01 | 2.330e-08         | momentum
3.300e+01 | 1.000e+00 | 2.500e+00 | 9.904e-01 | 2.131e-08         | momentum
3.400e+01 | 1.000e+00 | 2.500e+00 | 9.947e-01 | 1.692e-08         | momentum
3.500e+01 | 1.000e+00 | 2.500e+00 | 9.971e-01 | 4.150e-09         | momentum
3.600e+01 | 1.000e+00 | 2.500e+00 | 9.982e-01 | 1.064e-07         | momentum
3.700e+01 | 1.000e+00 | 2.500e+00 | 9.988e-01 | 3.182e-09         | momentum
3.800e+01 | 1.000e+00 | 2.500e+00 | 7.619e-01 | 1.175e-07         | momentum
3.900e+01 | 1.000e+00 | 2.500e+00 | 9.452e-01 | 1.416e-07         | momentum
4.000e+01 | 1.000e+00 | 2.500e+00 | 8.281e-01 | 1.289e-07         | momentum
4.100e+01 | 1.000e+00 | 2.500e+00 | 9.997e-01 | 2.285e-09         | momentum
4.200e+01 | 1.000e+00 | 2.500e+00 | 9.997e-01 | 2.341e-08         | momentum
4.300e+01 | 1.000e+00 | 2.500e+00 | 8.621e-01 | 1.124e-08         | momentum
4.400e+01 | 1.000e+00 | 2.500e+00 | 9.998e-01 | 3.503e-09         | momentum
4.500e+01 | 1.000e+00 | 2.500e+00 | 9.998e-01 | 3.314e-09         | momentum
4.600e+01 | 1.000e+00 | 2.500e+00 | 9.998e-01 | 1.949e-09         | momentum
4.700e+01 | 1.000e+00 | 2.500e+00 | 9.999e-01 | 4.371e-10         | momentum
4.800e+01 | 1.000e+00 | 2.500e+00 | 8.561e-01 | 2.476e-09         | momentum
4.900e+01 | 1.000e+00 | 2.500e+00 | 9.246e-01 | 1.312e-07         | momentum
5.000e+01 | 1.000e+00 | 2.500e+00 | 9.698e-01 | 2.219e-08         | momentum
5.100e+01 | 1.000e+00 | 2.500e+00 | 9.854e-01 | 2.148e-08         | momentum
5.200e+01 | 1.000e+00 | 2.500e+00 | 9.920e-01 | 1.347e-08         | momentum
5.300e+01 | 1.000e+00 | 2.500e+00 | 9.956e-01 | 1.842e-09         | momentum
5.400e+01 | 1.000e+00 | 2.500e+00 | 9.973e-01 | 1.596e-08         | momentum
5.500e+01 | 1.000e+00 | 2.500e+00 | 9.983e-01 | 2.109e-08         | momentum

