QSIa momento - alpha=1.250 -neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | QSI_alpha | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 1.250e+00 | 8.517e-01 | 1.487e-07         | momentum
4.000e+00 | 0.000e+00 | 1.250e+00 | 9.804e-01 | 1.474e-07         | momentum
5.000e+00 | 0.000e+00 | 1.250e+00 | 9.935e-01 | 1.477e-07         | momentum
6.000e+00 | 0.000e+00 | 1.250e+00 | 9.970e-01 | 1.477e-07         | momentum
7.000e+00 | 0.000e+00 | 1.250e+00 | 9.984e-01 | 1.484e-07         | momentum
8.000e+00 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 1.347e-07         | momentum
9.000e+00 | 0.000e+00 | 1.250e+00 | 9.995e-01 | 1.490e-07         | momentum
1.000e+01 | 0.000e+00 | 1.250e+00 | 9.996e-01 | 1.419e-07         | momentum
1.100e+01 | 0.000e+00 | 1.250e+00 | 9.794e-01 | 1.436e-07         | momentum
1.200e+01 | 0.000e+00 | 1.250e+00 | 9.916e-01 | 1.469e-07         | momentum
1.300e+01 | 0.000e+00 | 1.250e+00 | 9.956e-01 | 1.488e-07         | momentum
1.400e+01 | 0.000e+00 | 1.250e+00 | 9.973e-01 | 1.489e-07         | momentum
1.500e+01 | 0.000e+00 | 1.250e+00 | 9.982e-01 | 1.481e-07         | momentum
1.600e+01 | 0.000e+00 | 1.250e+00 | 9.988e-01 | 1.458e-07         | momentum
1.700e+01 | 0.000e+00 | 1.250e+00 | 9.991e-01 | 1.486e-07         | momentum
1.800e+01 | 0.000e+00 | 1.250e+00 | 9.993e-01 | 1.486e-07         | momentum
1.900e+01 | 0.000e+00 | 1.250e+00 | 9.923e-01 | 1.472e-07         | momentum
2.000e+01 | 0.000e+00 | 1.250e+00 | 9.956e-01 | 1.461e-07         | momentum
2.100e+01 | 0.000e+00 | 1.250e+00 | 9.961e-01 | 1.478e-07         | momentum
2.200e+01 | 0.000e+00 | 1.250e+00 | 9.964e-01 | 1.460e-07         | momentum
2.300e+01 | 0.000e+00 | 1.250e+00 | 9.967e-01 | 1.445e-07         | momentum
2.400e+01 | 0.000e+00 | 1.250e+00 | 9.964e-01 | 1.480e-07         | momentum
2.500e+01 | 0.000e+00 | 1.250e+00 | 9.972e-01 | 1.486e-07         | momentum
2.600e+01 | 0.000e+00 | 1.250e+00 | 9.974e-01 | 1.465e-07         | momentum
2.700e+01 | 0.000e+00 | 1.250e+00 | 9.976e-01 | 1.479e-07         | momentum
2.800e+01 | 0.000e+00 | 1.250e+00 | 9.977e-01 | 1.457e-07         | momentum
2.900e+01 | 0.000e+00 | 1.250e+00 | 9.971e-01 | 1.452e-07         | momentum
3.000e+01 | 0.000e+00 | 1.250e+00 | 9.980e-01 | 1.488e-07         | momentum
3.100e+01 | 0.000e+00 | 1.250e+00 | 9.986e-01 | 1.484e-07         | momentum
3.200e+01 | 0.000e+00 | 1.250e+00 | 9.990e-01 | 1.487e-07         | momentum
3.300e+01 | 0.000e+00 | 1.250e+00 | 9.992e-01 | 1.465e-07         | momentum
3.400e+01 | 0.000e+00 | 1.250e+00 | 9.993e-01 | 1.451e-07         | momentum
3.500e+01 | 0.000e+00 | 1.250e+00 | 9.994e-01 | 1.472e-07         | momentum
3.600e+01 | 0.000e+00 | 1.250e+00 | 9.995e-01 | 1.429e-07         | momentum
3.700e+01 | 0.000e+00 | 1.250e+00 | 9.969e-01 | 1.446e-07         | momentum
3.800e+01 | 0.000e+00 | 1.250e+00 | 9.978e-01 | 1.487e-07         | momentum
3.900e+01 | 0.000e+00 | 1.250e+00 | 9.982e-01 | 1.488e-07         | momentum
4.000e+01 | 0.000e+00 | 1.250e+00 | 9.983e-01 | 1.487e-07         | momentum
4.100e+01 | 0.000e+00 | 1.250e+00 | 9.986e-01 | 1.482e-07         | momentum
4.200e+01 | 0.000e+00 | 1.250e+00 | 9.987e-01 | 1.472e-07         | momentum
4.300e+01 | 0.000e+00 | 1.250e+00 | 9.987e-01 | 1.478e-07         | momentum
4.400e+01 | 0.000e+00 | 1.250e+00 | 9.987e-01 | 1.487e-07         | momentum
4.500e+01 | 0.000e+00 | 1.250e+00 | 9.987e-01 | 1.483e-07         | momentum
4.600e+01 | 0.000e+00 | 1.250e+00 | 9.999e-01 | 1.477e-07         | momentum
4.700e+01 | 0.000e+00 | 1.250e+00 | 9.988e-01 | 1.489e-07         | momentum
4.800e+01 | 0.000e+00 | 1.250e+00 | 9.990e-01 | 1.469e-07         | momentum
4.900e+01 | 0.000e+00 | 1.250e+00 | 9.993e-01 | 1.489e-07         | momentum
5.000e+01 | 0.000e+00 | 1.250e+00 | 9.994e-01 | 1.484e-07         | momentum
5.100e+01 | 0.000e+00 | 1.250e+00 | 9.995e-01 | 1.484e-07         | momentum
5.200e+01 | 0.000e+00 | 1.250e+00 | 9.996e-01 | 1.469e-07         | momentum
5.300e+01 | 0.000e+00 | 1.250e+00 | 9.996e-01 | 1.490e-07         | momentum
5.400e+01 | 0.000e+00 | 1.250e+00 | 9.997e-01 | 1.460e-07         | momentum

