JTD - posicion alpha=2.750-neu
-------------------------------------------------------------------------------
Z         | Q         | alpha     | JTD       | integration_error | space   
-------------------------------------------------------------------------------
3.000e+00 | 0.000e+00 | 2.750e+00 | 3.232e-03 | 1.420e-07         | position
4.000e+00 | 0.000e+00 | 2.750e+00 | 3.389e-02 | 1.436e-07         | position
5.000e+00 | 0.000e+00 | 2.750e+00 | 1.549e-01 | 1.291e-07         | position
6.000e+00 | 0.000e+00 | 2.750e+00 | 4.883e-01 | 1.408e-07         | position
7.000e+00 | 0.000e+00 | 2.750e+00 | 1.234e+00 | 5.905e-07         | position
8.000e+00 | 0.000e+00 | 2.750e+00 | 2.701e+00 | 9.057e-07         | position
9.000e+00 | 0.000e+00 | 2.750e+00 | 5.308e+00 | 3.914e-07         | position
1.000e+01 | 0.000e+00 | 2.750e+00 | 9.616e+00 | 3.396e-06         | position
1.100e+01 | 0.000e+00 | 2.750e+00 | 1.667e+01 | 4.872e-07         | position
1.200e+01 | 0.000e+00 | 2.750e+00 | 2.761e+01 | 1.930e-06         | position
1.300e+01 | 0.000e+00 | 2.750e+00 | 4.368e+01 | 5.934e-07         | position
1.400e+01 | 0.000e+00 | 2.750e+00 | 6.656e+01 | 3.067e-06         | position
1.500e+01 | 0.000e+00 | 2.750e+00 | 9.824e+01 | 1.188e-05         | position
1.600e+01 | 0.000e+00 | 2.750e+00 | 1.411e+02 | 1.922e-05         | position
1.700e+01 | 0.000e+00 | 2.750e+00 | 1.979e+02 | 6.809e-05         | position
1.800e+01 | 0.000e+00 | 2.750e+00 | 2.718e+02 | 2.055e-04         | position
1.900e+01 | 0.000e+00 | 2.750e+00 | 3.676e+02 | 1.162e-03         | position
2.000e+01 | 0.000e+00 | 2.750e+00 | 4.897e+02 | 7.773e-05         | position
2.100e+01 | 0.000e+00 | 2.750e+00 | 6.407e+02 | 6.108e-05         | position
2.200e+01 | 0.000e+00 | 2.750e+00 | 8.267e+02 | 7.455e-05         | position
2.300e+01 | 0.000e+00 | 2.750e+00 | 1.054e+03 | 6.719e-05         | position
2.400e+01 | 0.000e+00 | 2.750e+00 | 1.325e+03 | 4.550e-05         | position
2.500e+01 | 0.000e+00 | 2.750e+00 | 1.657e+03 | 3.406e-05         | position
2.600e+01 | 0.000e+00 | 2.750e+00 | 2.048e+03 | 3.773e-05         | position
2.700e+01 | 0.000e+00 | 2.750e+00 | 2.510e+03 | 7.961e-05         | position
2.800e+01 | 0.000e+00 | 2.750e+00 | 3.052e+03 | 1.707e-04         | position
2.900e+01 | 0.000e+00 | 2.750e+00 | 3.676e+03 | 3.515e-04         | position
3.000e+01 | 0.000e+00 | 2.750e+00 | 4.416e+03 | 7.444e-04         | position
3.100e+01 | 0.000e+00 | 2.750e+00 | 5.269e+03 | 1.562e-03         | position
3.200e+01 | 0.000e+00 | 2.750e+00 | 6.251e+03 | 3.312e-03         | position
3.300e+01 | 0.000e+00 | 2.750e+00 | 7.376e+03 | 7.255e-03         | position
3.400e+01 | 0.000e+00 | 2.750e+00 | 8.658e+03 | 1.493e-02         | position
3.500e+01 | 0.000e+00 | 2.750e+00 | 1.012e+04 | 3.054e-02         | position
3.600e+01 | 0.000e+00 | 2.750e+00 | 1.176e+04 | 6.105e-02         | position
3.700e+01 | 0.000e+00 | 2.750e+00 | 1.363e+04 | 4.126e-04         | position
3.800e+01 | 0.000e+00 | 2.750e+00 | 1.573e+04 | 8.542e-04         | position
3.900e+01 | 0.000e+00 | 2.750e+00 | 1.808e+04 | 1.698e-03         | position
4.000e+01 | 0.000e+00 | 2.750e+00 | 2.070e+04 | 2.870e-03         | position
4.100e+01 | 0.000e+00 | 2.750e+00 | 2.360e+04 | 4.127e-03         | position
4.200e+01 | 0.000e+00 | 2.750e+00 | 2.683e+04 | 5.268e-03         | position
4.300e+01 | 0.000e+00 | 2.750e+00 | 3.043e+04 | 5.928e-03         | position
4.400e+01 | 0.000e+00 | 2.750e+00 | 3.437e+04 | 5.995e-03         | position
4.500e+01 | 0.000e+00 | 2.750e+00 | 3.872e+04 | 5.731e-03         | position
4.600e+01 | 0.000e+00 | 2.750e+00 | 4.348e+04 | 5.184e-03         | position
4.700e+01 | 0.000e+00 | 2.750e+00 | 4.875e+04 | 4.590e-03         | position
4.800e+01 | 0.000e+00 | 2.750e+00 | 5.454e+04 | 4.167e-03         | position
4.900e+01 | 0.000e+00 | 2.750e+00 | 6.085e+04 | 4.029e-03         | position
5.000e+01 | 0.000e+00 | 2.750e+00 | 6.774e+04 | 4.271e-03         | position
5.100e+01 | 0.000e+00 | 2.750e+00 | 7.524e+04 | 4.946e-03         | position
5.200e+01 | 0.000e+00 | 2.750e+00 | 8.340e+04 | 6.103e-03         | position
5.300e+01 | 0.000e+00 | 2.750e+00 | 9.225e+04 | 7.870e-03         | position
5.400e+01 | 0.000e+00 | 2.750e+00 | 1.018e+05 | 1.076e-02         | position

