# Z        Q        alpha     JTD           integration_error
# -----------------------------------------------------------
     3.000      1.000      1.250 -5.164000e-19 1.945000e-17
     4.000      1.000      1.250 9.354000e-03 1.418000e-07
     5.000      1.000      1.250 1.998000e-03 1.478000e-07
     6.000      1.000      1.250 5.855000e-04 1.276000e-07
     7.000      1.000      1.250 2.271000e-04 1.258000e-07
     8.000      1.000      1.250 1.035000e-04 1.137000e-07
     9.000      1.000      1.250 5.042000e-05 1.472000e-07
    10.000      1.000      1.250 2.707000e-05 1.255000e-07
    11.000      1.000      1.250 1.563000e-05 1.335000e-07
    12.000      1.000      1.250 4.244000e-04 1.473000e-07
    13.000      1.000      1.250 2.820000e-04 1.479000e-07
    14.000      1.000      1.250 1.584000e-04 1.418000e-07
    15.000      1.000      1.250 9.931000e-05 1.412000e-07
    16.000      1.000      1.250 6.622000e-05 1.479000e-07
    17.000      1.000      1.250 4.612000e-05 1.472000e-07
    18.000      1.000      1.250 3.317000e-05 1.379000e-07
    19.000      1.000      1.250 2.449000e-05 1.475000e-07
    20.000      1.000      1.250 1.416000e-04 1.455000e-07
    21.000      1.000      1.250 1.118000e-04 1.484000e-07
    22.000      1.000      1.250 9.193000e-05 1.452000e-07
    23.000      1.000      1.250 7.341000e-06 1.484000e-07
    24.000      1.000      1.250 5.664000e-06 1.404000e-07
    25.000      1.000      1.250 5.574000e-05 1.484000e-07
    26.000      1.000      1.250 4.890000e-05 1.470000e-07
    27.000      1.000      1.250 2.792000e-06 1.422000e-07
    28.000      1.000      1.250 2.255000e-06 1.378000e-07
    29.000      1.000      1.250 1.840000e-06 1.435000e-07
    30.000      1.000      1.250 3.142000e-05 1.423000e-07
    31.000      1.000      1.250 2.916000e-05 1.437000e-07
    32.000      1.000      1.250 2.156000e-05 1.486000e-07
    33.000      1.000      1.250 1.704000e-05 1.430000e-07
    34.000      1.000      1.250 1.389000e-05 1.487000e-07
    35.000      1.000      1.250 1.163000e-05 1.451000e-07
    36.000      1.000      1.250 9.847000e-06 1.487000e-07
    37.000      1.000      1.250 8.412000e-06 1.437000e-07
    38.000      1.000      1.250 3.135000e-05 1.436000e-07
    39.000      1.000      1.250 3.157000e-05 1.421000e-07
    40.000      1.000      1.250 2.193000e-05 1.489000e-07
    41.000      1.000      1.250 4.366000e-06 1.452000e-07
    42.000      1.000      1.250 3.735000e-06 1.381000e-07
    43.000      1.000      1.250 1.521000e-05 1.346000e-07
    44.000      1.000      1.250 2.796000e-06 1.332000e-07
    45.000      1.000      1.250 2.437000e-06 1.257000e-07
    46.000      1.000      1.250 2.136000e-06 1.392000e-07
    47.000      1.000      1.250 1.881000e-06 1.488000e-07
    48.000      1.000      1.250 1.083000e-05 1.456000e-07
    49.000      1.000      1.250 1.132000e-05 1.329000e-07
    50.000      1.000      1.250 9.065000e-06 1.290000e-07
    51.000      1.000      1.250 7.678000e-06 1.452000e-07
    52.000      1.000      1.250 6.668000e-06 1.461000e-07
    53.000      1.000      1.250 5.919000e-06 1.424000e-07
    54.000      1.000      1.250 5.291000e-06 1.457000e-07
    55.000      1.000      1.250 4.758000e-06 1.346000e-07
