     3.000      0.000      2.250 2.328000e-02 1.445000e-07 momentum
     4.000      0.000      2.250 1.221000e-03 1.171000e-07 momentum
     5.000      0.000      2.250 5.068000e-05 5.774000e-08 momentum
     6.000      0.000      2.250 4.527000e-06 1.131000e-07 momentum
     7.000      0.000      2.250 6.313000e-07 1.172000e-07 momentum
     8.000      0.000      2.250 1.111000e-07 3.095000e-08 momentum
     9.000      0.000      2.250 2.508000e-08 1.932000e-10 momentum
    10.000      0.000      2.250 6.789000e-09 1.452000e-11 momentum
    11.000      0.000      2.250 1.165000e-04 8.802000e-08 momentum
    12.000      0.000      2.250 6.038000e-05 1.027000e-07 momentum
    13.000      0.000      2.250 9.774000e-06 1.310000e-07 momentum
    14.000      0.000      2.250 2.237000e-06 1.857000e-08 momentum
    15.000      0.000      2.250 6.396000e-07 7.710000e-10 momentum
    16.000      0.000      2.250 2.262000e-07 1.522000e-09 momentum
    17.000      0.000      2.250 8.740000e-08 2.002000e-08 momentum
    18.000      0.000      2.250 3.639000e-08 3.917000e-08 momentum
    19.000      0.000      2.250 4.242000e-05 1.351000e-07 momentum
    20.000      0.000      2.250 3.594000e-05 7.135000e-08 momentum
    21.000      0.000      2.250 1.864000e-05 1.377000e-07 momentum
    22.000      0.000      2.250 1.106000e-05 1.336000e-07 momentum
    23.000      0.000      2.250 6.883000e-06 1.486000e-07 momentum
    24.000      0.000      2.250 1.194000e-06 1.405000e-07 momentum
    25.000      0.000      2.250 2.986000e-06 1.424000e-07 momentum
    26.000      0.000      2.250 1.946000e-06 4.438000e-08 momentum
    27.000      0.000      2.250 1.318000e-06 4.042000e-09 momentum
    28.000      0.000      2.250 9.135000e-07 3.661000e-09 momentum
    29.000      0.000      2.250 2.786000e-07 2.838000e-08 momentum
    30.000      0.000      2.250 4.672000e-07 8.226000e-09 momentum
    31.000      0.000      2.250 1.794000e-07 9.476000e-10 momentum
    32.000      0.000      2.250 7.687000e-08 2.870000e-09 momentum
    33.000      0.000      2.250 3.681000e-08 2.822000e-08 momentum
    34.000      0.000      2.250 2.075000e-08 4.491000e-10 momentum
    35.000      0.000      2.250 1.198000e-08 2.771000e-11 momentum
    36.000      0.000      2.250 7.108000e-09 5.109000e-09 momentum
    37.000      0.000      2.250 3.414000e-06 1.291000e-07 momentum
    38.000      0.000      2.250 3.879000e-06 4.021000e-08 momentum
    39.000      0.000      2.250 2.004000e-06 1.483000e-07 momentum
    40.000      0.000      2.250 1.266000e-06 1.475000e-07 momentum
    41.000      0.000      2.250 1.678000e-07 7.791000e-08 momentum
    42.000      0.000      2.250 1.176000e-07 4.562000e-08 momentum
    43.000      0.000      2.250 4.503000e-07 1.100000e-07 momentum
    44.000      0.000      2.250 8.283000e-08 2.847000e-08 momentum
    45.000      0.000      2.250 7.230000e-08 2.363000e-08 momentum
    46.000      0.000      2.250 8.095000e-11 4.679000e-12 momentum
    47.000      0.000      2.250 5.706000e-08 1.747000e-08 momentum
    48.000      0.000      2.250 1.153000e-07 1.440000e-09 momentum
    49.000      0.000      2.250 5.343000e-08 1.953000e-08 momentum
    50.000      0.000      2.250 2.756000e-08 4.705000e-10 momentum
    51.000      0.000      2.250 1.560000e-08 5.352000e-09 momentum
    52.000      0.000      2.250 1.022000e-08 1.797000e-09 momentum
    53.000      0.000      2.250 6.783000e-09 2.641000e-09 momentum
    54.000      0.000      2.250 4.584000e-09 6.079000e-11 momentum
