JTD - momento alpha=3.000-ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | JTD       | integration_error | space   
--------------------------------------------------------------------------------
3.000e+00 | -1.000e+00 | 3.000e+00 | 4.068e+01 | 1.889e-06         | momentum
5.000e+00 | -1.000e+00 | 3.000e+00 | 2.988e-05 | 1.236e-07         | momentum
6.000e+00 | -1.000e+00 | 3.000e+00 | 6.301e-07 | 4.259e-09         | momentum
6.000e+00 | -1.000e+00 | 3.000e+00 | 6.301e-07 | 4.259e-09         | momentum
7.000e+00 | -1.000e+00 | 3.000e+00 | 3.339e-08 | 1.080e-08         | momentum
8.000e+00 | -1.000e+00 | 3.000e+00 | 2.792e-09 | 1.557e-12         | momentum
9.000e+00 | -1.000e+00 | 3.000e+00 | 3.256e-10 | 2.784e-13         | momentum
1.100e+01 | -1.000e+00 | 3.000e+00 | 1.928e-01 | 1.481e-07         | momentum
1.300e+01 | -1.000e+00 | 3.000e+00 | 1.319e-05 | 1.052e-07         | momentum
1.400e+01 | -1.000e+00 | 3.000e+00 | 6.475e-07 | 1.237e-07         | momentum
1.500e+01 | -1.000e+00 | 3.000e+00 | 9.519e-08 | 5.389e-09         | momentum
1.600e+01 | -1.000e+00 | 3.000e+00 | 1.680e-08 | 3.391e-10         | momentum
1.700e+01 | -1.000e+00 | 3.000e+00 | 3.542e-09 | 2.494e-09         | momentum
1.900e+01 | -1.000e+00 | 3.000e+00 | 7.369e-02 | 1.488e-07         | momentum
2.100e+01 | -1.000e+00 | 3.000e+00 | 2.728e-03 | 1.061e-07         | momentum
2.200e+01 | -1.000e+00 | 3.000e+00 | 1.792e-03 | 1.052e-07         | momentum
2.300e+01 | -1.000e+00 | 3.000e+00 | 1.059e-03 | 1.457e-07         | momentum
2.400e+01 | -1.000e+00 | 3.000e+00 | 6.777e-04 | 1.304e-07         | momentum
2.500e+01 | -1.000e+00 | 3.000e+00 | 3.212e-04 | 8.977e-08         | momentum
2.600e+01 | -1.000e+00 | 3.000e+00 | 1.766e-04 | 1.437e-07         | momentum
2.700e+01 | -1.000e+00 | 3.000e+00 | 1.024e-04 | 1.284e-07         | momentum
2.800e+01 | -1.000e+00 | 3.000e+00 | 6.198e-05 | 9.861e-08         | momentum
2.900e+01 | -1.000e+00 | 3.000e+00 | 4.022e-05 | 1.253e-07         | momentum
3.100e+01 | -1.000e+00 | 3.000e+00 | 9.867e-08 | 1.339e-07         | momentum
3.200e+01 | -1.000e+00 | 3.000e+00 | 9.244e-09 | 1.014e-08         | momentum
3.300e+01 | -1.000e+00 | 3.000e+00 | 2.729e-09 | 3.754e-10         | momentum
3.400e+01 | -1.000e+00 | 3.000e+00 | 8.715e-10 | 2.115e-11         | momentum
3.500e+01 | -1.000e+00 | 3.000e+00 | 3.087e-10 | 1.044e-10         | momentum
3.700e+01 | -1.000e+00 | 3.000e+00 | 3.125e-03 | 1.417e-07         | momentum
3.900e+01 | -1.000e+00 | 3.000e+00 | 9.448e-06 | 1.327e-07         | momentum
4.000e+01 | -1.000e+00 | 3.000e+00 | 4.919e-05 | 1.377e-07         | momentum
4.100e+01 | -1.000e+00 | 3.000e+00 | 3.601e-05 | 1.156e-07         | momentum
4.200e+01 | -1.000e+00 | 3.000e+00 | 2.871e-05 | 1.308e-07         | momentum
4.300e+01 | -1.000e+00 | 3.000e+00 | 1.653e-05 | 1.460e-07         | momentum
4.400e+01 | -1.000e+00 | 3.000e+00 | 1.122e-05 | 1.461e-07         | momentum
4.500e+01 | -1.000e+00 | 3.000e+00 | 8.091e-06 | 1.042e-07         | momentum
4.600e+01 | -1.000e+00 | 3.000e+00 | 6.073e-06 | 1.370e-07         | momentum
4.700e+01 | -1.000e+00 | 3.000e+00 | 4.854e-06 | 1.199e-07         | momentum
4.900e+01 | -1.000e+00 | 3.000e+00 | 1.716e-08 | 1.456e-09         | momentum
5.000e+01 | -1.000e+00 | 3.000e+00 | 2.690e-09 | 7.585e-10         | momentum
5.100e+01 | -1.000e+00 | 3.000e+00 | 1.031e-09 | 3.994e-10         | momentum
5.200e+01 | -1.000e+00 | 3.000e+00 | 4.169e-10 | 3.985e-12         | momentum
5.300e+01 | -1.000e+00 | 3.000e+00 | 1.825e-10 | 1.356e-11         | momentum

