JTD - momento alpha=2.750-ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | JTD       | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 2.750e+00 | 1.199e-06 | 2.517e-09         | momentum
7.000e+00 | -1.000e+00 | 2.750e+00 | 8.507e-08 | 9.227e-08         | momentum
8.000e+00 | -1.000e+00 | 2.750e+00 | 9.172e-09 | 7.518e-12         | momentum
9.000e+00 | -1.000e+00 | 2.750e+00 | 1.337e-09 | 4.912e-11         | momentum
1.100e+01 | -1.000e+00 | 2.750e+00 | 8.169e-02 | 1.483e-07         | momentum
1.300e+01 | -1.000e+00 | 2.750e+00 | 1.763e-05 | 8.086e-08         | momentum
1.400e+01 | -1.000e+00 | 2.750e+00 | 1.238e-06 | 1.287e-07         | momentum
1.500e+01 | -1.000e+00 | 2.750e+00 | 2.231e-07 | 4.837e-09         | momentum
1.600e+01 | -1.000e+00 | 2.750e+00 | 4.747e-08 | 1.339e-08         | momentum
1.700e+01 | -1.000e+00 | 2.750e+00 | 1.184e-08 | 2.314e-09         | momentum
1.900e+01 | -1.000e+00 | 2.750e+00 | 3.163e-02 | 1.375e-07         | momentum
2.100e+01 | -1.000e+00 | 2.750e+00 | 1.726e-03 | 1.348e-07         | momentum
2.200e+01 | -1.000e+00 | 2.750e+00 | 1.178e-03 | 1.408e-07         | momentum
2.300e+01 | -1.000e+00 | 2.750e+00 | 7.350e-04 | 1.450e-07         | momentum
2.400e+01 | -1.000e+00 | 2.750e+00 | 4.914e-04 | 1.339e-07         | momentum
2.500e+01 | -1.000e+00 | 2.750e+00 | 2.530e-04 | 1.079e-07         | momentum
2.600e+01 | -1.000e+00 | 2.750e+00 | 1.484e-04 | 1.387e-07         | momentum
2.700e+01 | -1.000e+00 | 2.750e+00 | 9.122e-05 | 1.196e-07         | momentum
2.800e+01 | -1.000e+00 | 2.750e+00 | 5.819e-05 | 1.261e-07         | momentum
2.900e+01 | -1.000e+00 | 2.750e+00 | 3.949e-05 | 1.377e-07         | momentum
3.100e+01 | -1.000e+00 | 2.750e+00 | 2.053e-07 | 1.084e-07         | momentum
3.200e+01 | -1.000e+00 | 2.750e+00 | 2.608e-08 | 5.415e-09         | momentum
3.300e+01 | -1.000e+00 | 2.750e+00 | 8.828e-09 | 5.255e-10         | momentum
3.400e+01 | -1.000e+00 | 2.750e+00 | 3.213e-09 | 5.060e-11         | momentum
3.500e+01 | -1.000e+00 | 2.750e+00 | 1.282e-09 | 4.461e-10         | momentum
3.700e+01 | -1.000e+00 | 2.750e+00 | 1.712e-03 | 1.445e-07         | momentum
3.900e+01 | -1.000e+00 | 2.750e+00 | 1.059e-05 | 6.043e-08         | momentum
4.000e+01 | -1.000e+00 | 2.750e+00 | 4.438e-05 | 1.374e-07         | momentum
4.100e+01 | -1.000e+00 | 2.750e+00 | 3.348e-05 | 9.738e-08         | momentum
4.200e+01 | -1.000e+00 | 2.750e+00 | 2.722e-05 | 1.177e-07         | momentum
4.300e+01 | -1.000e+00 | 2.750e+00 | 1.668e-05 | 1.309e-07         | momentum
4.400e+01 | -1.000e+00 | 2.750e+00 | 1.180e-05 | 1.054e-07         | momentum
4.500e+01 | -1.000e+00 | 2.750e+00 | 8.803e-06 | 1.201e-07         | momentum
4.600e+01 | -1.000e+00 | 2.750e+00 | 6.802e-06 | 1.462e-07         | momentum
4.700e+01 | -1.000e+00 | 2.750e+00 | 5.555e-06 | 1.366e-07         | momentum
4.900e+01 | -1.000e+00 | 2.750e+00 | 4.077e-08 | 1.036e-08         | momentum
5.000e+01 | -1.000e+00 | 2.750e+00 | 8.116e-09 | 1.096e-08         | momentum
5.100e+01 | -1.000e+00 | 2.750e+00 | 3.474e-09 | 6.314e-10         | momentum
5.200e+01 | -1.000e+00 | 2.750e+00 | 1.562e-09 | 1.117e-11         | momentum
5.300e+01 | -1.000e+00 | 2.750e+00 | 7.539e-10 | 3.824e-11         | momentum

