JTD - momento alpha=1.750-ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | JTD       | integration_error | space   
--------------------------------------------------------------------------------
6.000e+00 | -1.000e+00 | 1.750e+00 | 1.906e-05 | 1.460e-07         | momentum
7.000e+00 | -1.000e+00 | 1.750e+00 | 4.363e-06 | 5.586e-08         | momentum
8.000e+00 | -1.000e+00 | 1.750e+00 | 1.279e-06 | 9.793e-08         | momentum
9.000e+00 | -1.000e+00 | 1.750e+00 | 4.457e-07 | 6.035e-08         | momentum
1.100e+01 | -1.000e+00 | 1.750e+00 | 3.794e-03 | 1.280e-07         | momentum
1.300e+01 | -1.000e+00 | 1.750e+00 | 7.243e-05 | 1.426e-07         | momentum
1.400e+01 | -1.000e+00 | 1.750e+00 | 2.019e-05 | 9.433e-08         | momentum
1.500e+01 | -1.000e+00 | 1.750e+00 | 8.196e-06 | 1.451e-07         | momentum
1.600e+01 | -1.000e+00 | 1.750e+00 | 3.655e-06 | 7.348e-08         | momentum
1.700e+01 | -1.000e+00 | 1.750e+00 | 1.769e-06 | 1.196e-07         | momentum
1.900e+01 | -1.000e+00 | 1.750e+00 | 1.524e-03 | 1.478e-07         | momentum
2.100e+01 | -1.000e+00 | 1.750e+00 | 3.914e-04 | 1.298e-07         | momentum
2.200e+01 | -1.000e+00 | 1.750e+00 | 3.143e-04 | 1.476e-07         | momentum
2.300e+01 | -1.000e+00 | 1.750e+00 | 2.438e-04 | 1.036e-07         | momentum
2.400e+01 | -1.000e+00 | 1.750e+00 | 1.954e-04 | 1.234e-07         | momentum
2.500e+01 | -1.000e+00 | 1.750e+00 | 1.403e-04 | 1.357e-07         | momentum
2.600e+01 | -1.000e+00 | 1.750e+00 | 1.067e-04 | 7.378e-08         | momentum
2.700e+01 | -1.000e+00 | 1.750e+00 | 8.294e-05 | 5.929e-08         | momentum
2.800e+01 | -1.000e+00 | 1.750e+00 | 6.557e-05 | 9.156e-08         | momentum
2.900e+01 | -1.000e+00 | 1.750e+00 | 5.333e-05 | 5.659e-08         | momentum
3.100e+01 | -1.000e+00 | 1.750e+00 | 4.985e-06 | 3.969e-08         | momentum
3.200e+01 | -1.000e+00 | 1.750e+00 | 2.009e-06 | 2.422e-08         | momentum
3.300e+01 | -1.000e+00 | 1.750e+00 | 1.168e-06 | 8.417e-08         | momentum
3.400e+01 | -1.000e+00 | 1.750e+00 | 7.102e-07 | 2.246e-08         | momentum
3.500e+01 | -1.000e+00 | 1.750e+00 | 4.519e-07 | 6.576e-08         | momentum
3.700e+01 | -1.000e+00 | 1.750e+00 | 2.183e-04 | 1.469e-07         | momentum
3.900e+01 | -1.000e+00 | 1.750e+00 | 2.216e-05 | 1.331e-07         | momentum
4.000e+01 | -1.000e+00 | 1.750e+00 | 4.141e-05 | 1.204e-07         | momentum
4.100e+01 | -1.000e+00 | 1.750e+00 | 3.547e-05 | 1.103e-07         | momentum
4.200e+01 | -1.000e+00 | 1.750e+00 | 3.142e-05 | 1.207e-07         | momentum
4.300e+01 | -1.000e+00 | 1.750e+00 | 2.474e-05 | 1.109e-07         | momentum
4.400e+01 | -1.000e+00 | 1.750e+00 | 2.072e-05 | 1.163e-07         | momentum
4.500e+01 | -1.000e+00 | 1.750e+00 | 1.776e-05 | 1.199e-07         | momentum
4.600e+01 | -1.000e+00 | 1.750e+00 | 1.547e-05 | 1.246e-07         | momentum
4.700e+01 | -1.000e+00 | 1.750e+00 | 1.380e-05 | 1.213e-07         | momentum
4.900e+01 | -1.000e+00 | 1.750e+00 | 1.624e-06 | 1.317e-07         | momentum
5.000e+01 | -1.000e+00 | 1.750e+00 | 7.991e-07 | 1.161e-08         | momentum
5.100e+01 | -1.000e+00 | 1.750e+00 | 5.279e-07 | 6.057e-08         | momentum
5.200e+01 | -1.000e+00 | 1.750e+00 | 3.600e-07 | 9.588e-08         | momentum
5.300e+01 | -1.000e+00 | 1.750e+00 | 2.543e-07 | 1.851e-08         | momentum

