JTD - posicion alpha=2.250-ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | JTD       | integration_error | space   
--------------------------------------------------------------------------------
3.000e+00 | -1.000e+00 | 2.250e+00 | 1.022e-03 | 1.429e-07         | position
5.000e+00 | -1.000e+00 | 2.250e+00 | 1.626e-02 | 1.181e-07         | position
6.000e+00 | -1.000e+00 | 2.250e+00 | 3.767e-02 | 1.444e-07         | position
6.000e+00 | -1.000e+00 | 2.250e+00 | 3.767e-02 | 1.444e-07         | position
7.000e+00 | -1.000e+00 | 2.250e+00 | 7.405e-02 | 1.409e-07         | position
8.000e+00 | -1.000e+00 | 2.250e+00 | 1.295e-01 | 1.284e-07         | position
9.000e+00 | -1.000e+00 | 2.250e+00 | 2.084e-01 | 1.337e-07         | position
1.100e+01 | -1.000e+00 | 2.250e+00 | 4.653e-01 | 1.402e-07         | position
1.300e+01 | -1.000e+00 | 2.250e+00 | 8.983e-01 | 1.397e-06         | position
1.400e+01 | -1.000e+00 | 2.250e+00 | 1.194e+00 | 4.489e-07         | position
1.500e+01 | -1.000e+00 | 2.250e+00 | 1.552e+00 | 2.235e-06         | position
1.600e+01 | -1.000e+00 | 2.250e+00 | 1.978e+00 | 1.433e-06         | position
1.700e+01 | -1.000e+00 | 2.250e+00 | 2.477e+00 | 1.100e-06         | position
1.900e+01 | -1.000e+00 | 2.250e+00 | 3.736e+00 | 1.164e-06         | position
2.100e+01 | -1.000e+00 | 2.250e+00 | 5.373e+00 | 5.750e-06         | position
2.200e+01 | -1.000e+00 | 2.250e+00 | 6.347e+00 | 7.545e-06         | position
2.300e+01 | -1.000e+00 | 2.250e+00 | 7.433e+00 | 1.808e-05         | position
2.400e+01 | -1.000e+00 | 2.250e+00 | 8.639e+00 | 6.768e-07         | position
2.500e+01 | -1.000e+00 | 2.250e+00 | 9.972e+00 | 1.192e-06         | position
2.600e+01 | -1.000e+00 | 2.250e+00 | 1.144e+01 | 1.122e-06         | position
2.700e+01 | -1.000e+00 | 2.250e+00 | 1.304e+01 | 8.635e-07         | position
2.800e+01 | -1.000e+00 | 2.250e+00 | 1.479e+01 | 6.601e-07         | position
2.900e+01 | -1.000e+00 | 2.250e+00 | 1.669e+01 | 5.930e-07         | position
3.100e+01 | -1.000e+00 | 2.250e+00 | 2.102e+01 | 1.284e-06         | position
3.200e+01 | -1.000e+00 | 2.250e+00 | 2.345e+01 | 1.758e-06         | position
3.300e+01 | -1.000e+00 | 2.250e+00 | 2.606e+01 | 2.856e-06         | position
3.400e+01 | -1.000e+00 | 2.250e+00 | 2.886e+01 | 5.124e-06         | position
3.500e+01 | -1.000e+00 | 2.250e+00 | 3.187e+01 | 6.043e-06         | position
3.700e+01 | -1.000e+00 | 2.250e+00 | 3.853e+01 | 1.869e-05         | position
3.900e+01 | -1.000e+00 | 2.250e+00 | 4.609e+01 | 2.573e-05         | position
4.000e+01 | -1.000e+00 | 2.250e+00 | 5.020e+01 | 4.140e-05         | position
4.100e+01 | -1.000e+00 | 2.250e+00 | 5.456e+01 | 7.680e-05         | position
4.200e+01 | -1.000e+00 | 2.250e+00 | 5.916e+01 | 1.311e-04         | position
4.300e+01 | -1.000e+00 | 2.250e+00 | 6.403e+01 | 2.180e-04         | position
4.400e+01 | -1.000e+00 | 2.250e+00 | 6.916e+01 | 3.581e-04         | position
4.500e+01 | -1.000e+00 | 2.250e+00 | 7.456e+01 | 5.815e-04         | position
4.600e+01 | -1.000e+00 | 2.250e+00 | 8.023e+01 | 3.797e-06         | position
4.700e+01 | -1.000e+00 | 2.250e+00 | 8.619e+01 | 4.235e-06         | position
4.900e+01 | -1.000e+00 | 2.250e+00 | 9.906e+01 | 8.957e-06         | position
5.000e+01 | -1.000e+00 | 2.250e+00 | 1.060e+02 | 1.080e-05         | position
5.100e+01 | -1.000e+00 | 2.250e+00 | 1.132e+02 | 1.181e-05         | position
5.200e+01 | -1.000e+00 | 2.250e+00 | 1.207e+02 | 1.004e-05         | position
5.300e+01 | -1.000e+00 | 2.250e+00 | 1.286e+02 | 8.609e-06         | position

