JTD - posicion alpha=1.750-ani
--------------------------------------------------------------------------------
Z         | Q          | alpha     | JTD       | integration_error | space   
--------------------------------------------------------------------------------
3.000e+00 | -1.000e+00 | 1.750e+00 | 1.215e-03 | 1.320e-07         | position
5.000e+00 | -1.000e+00 | 1.750e+00 | 5.488e-03 | 1.122e-07         | position
6.000e+00 | -1.000e+00 | 1.750e+00 | 8.300e-03 | 5.843e-08         | position
6.000e+00 | -1.000e+00 | 1.750e+00 | 8.300e-03 | 5.843e-08         | position
7.000e+00 | -1.000e+00 | 1.750e+00 | 1.143e-02 | 1.285e-07         | position
8.000e+00 | -1.000e+00 | 1.750e+00 | 1.475e-02 | 1.350e-07         | position
9.000e+00 | -1.000e+00 | 1.750e+00 | 1.820e-02 | 1.191e-07         | position
1.100e+01 | -1.000e+00 | 1.750e+00 | 2.577e-02 | 1.483e-07         | position
1.300e+01 | -1.000e+00 | 1.750e+00 | 3.412e-02 | 1.319e-07         | position
1.400e+01 | -1.000e+00 | 1.750e+00 | 3.844e-02 | 1.483e-07         | position
1.500e+01 | -1.000e+00 | 1.750e+00 | 4.286e-02 | 1.435e-07         | position
1.600e+01 | -1.000e+00 | 1.750e+00 | 4.735e-02 | 1.467e-07         | position
1.700e+01 | -1.000e+00 | 1.750e+00 | 5.190e-02 | 1.453e-07         | position
1.900e+01 | -1.000e+00 | 1.750e+00 | 6.131e-02 | 1.322e-07         | position
2.100e+01 | -1.000e+00 | 1.750e+00 | 7.095e-02 | 1.450e-07         | position
2.200e+01 | -1.000e+00 | 1.750e+00 | 7.582e-02 | 1.528e-07         | position
2.300e+01 | -1.000e+00 | 1.750e+00 | 8.072e-02 | 2.732e-07         | position
2.400e+01 | -1.000e+00 | 1.750e+00 | 8.565e-02 | 1.931e-07         | position
2.500e+01 | -1.000e+00 | 1.750e+00 | 9.062e-02 | 1.377e-07         | position
2.600e+01 | -1.000e+00 | 1.750e+00 | 9.562e-02 | 1.489e-07         | position
2.700e+01 | -1.000e+00 | 1.750e+00 | 1.006e-01 | 1.471e-07         | position
2.800e+01 | -1.000e+00 | 1.750e+00 | 1.057e-01 | 1.389e-07         | position
2.900e+01 | -1.000e+00 | 1.750e+00 | 1.107e-01 | 2.094e-07         | position
3.100e+01 | -1.000e+00 | 1.750e+00 | 1.211e-01 | 1.419e-07         | position
3.200e+01 | -1.000e+00 | 1.750e+00 | 1.263e-01 | 1.734e-07         | position
3.300e+01 | -1.000e+00 | 1.750e+00 | 1.315e-01 | 1.521e-07         | position
3.400e+01 | -1.000e+00 | 1.750e+00 | 1.367e-01 | 1.354e-07         | position
3.500e+01 | -1.000e+00 | 1.750e+00 | 1.420e-01 | 5.695e-07         | position
3.700e+01 | -1.000e+00 | 1.750e+00 | 1.526e-01 | 1.433e-07         | position
3.900e+01 | -1.000e+00 | 1.750e+00 | 1.634e-01 | 1.391e-07         | position
4.000e+01 | -1.000e+00 | 1.750e+00 | 1.687e-01 | 1.475e-07         | position
4.100e+01 | -1.000e+00 | 1.750e+00 | 1.741e-01 | 5.258e-07         | position
4.200e+01 | -1.000e+00 | 1.750e+00 | 1.795e-01 | 1.293e-07         | position
4.300e+01 | -1.000e+00 | 1.750e+00 | 1.849e-01 | 1.799e-07         | position
4.400e+01 | -1.000e+00 | 1.750e+00 | 1.903e-01 | 3.566e-07         | position
4.500e+01 | -1.000e+00 | 1.750e+00 | 1.958e-01 | 4.221e-07         | position
4.600e+01 | -1.000e+00 | 1.750e+00 | 2.012e-01 | 3.807e-07         | position
4.700e+01 | -1.000e+00 | 1.750e+00 | 2.066e-01 | 2.871e-07         | position
4.900e+01 | -1.000e+00 | 1.750e+00 | 2.177e-01 | 3.466e-07         | position
5.000e+01 | -1.000e+00 | 1.750e+00 | 2.232e-01 | 2.800e-07         | position
5.100e+01 | -1.000e+00 | 1.750e+00 | 2.287e-01 | 5.820e-07         | position
5.200e+01 | -1.000e+00 | 1.750e+00 | 2.343e-01 | 3.336e-07         | position
5.300e+01 | -1.000e+00 | 1.750e+00 | 2.398e-01 | 4.957e-07         | position

